"term";"variable";"var_class";"var_type";"var_nlevels";"contrasts";"contrasts_type";"reference_row";"n_obs";"n_event";"exposure";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high"
"periodno-vax";"period";"factor";"categorical";9;"contr.treatment";"treatment";TRUE;103030;49;5862702.5;NA;NA;NA;NA;NA;NA
"periodV1 0-14D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;88960;3;990993.5;0.74584170438398;0.763762748048218;-0.383943697906895;0.701020177618327;0.166928554959654;3.33244272157541
"periodV1 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;56814;10;807445;1.26163789123934;0.4140798703347;0.561270438722913;0.574613190559226;0.560362803243932;2.84053502373166
"periodV1 60D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;6652;1;156549;0.570801695107708;1.03308786856959;-0.542754823416003;0.587298621816547;0.0753562479019551;4.3236570849672
"periodV1V2 0-13D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;42422;2;542744;0.351147649132133;0.758923184911417;-1.37899132873363;0.167897427453371;0.0793401795679965;1.55412644844531
"periodV1V2 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;34770;5;1346663;0.356297339512863;0.491938869530627;-2.09780063601997;0.0359227603220149;0.135854320485889;0.934440610279529
"periodV1V2 60-89D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;26374;3;730432;0.331314715644655;0.635730226958576;-1.73766561024581;0.0822697516825904;0.0953029130624689;1.1517952313876
"periodV1V2 90-120D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;25803;3;648560;0.473080910845744;0.659793646768639;-1.13442869587235;0.256614767752309;0.129812960342205;1.72406166238453
"periodV1V2 120D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;28865;2;914508;0.712897457568685;0.869714854715585;-0.389113380497668;0.697192275755652;0.129635646951074;3.92039378798107
