"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 60+) - (no-vax)";"3+";" -1.09334235";"   0.1299635";"Inf";"-1.382097e+00";"  -0.80458792";"V3 60+";"no-vax";"429";" 83895";"1969205";" 85";"15480";" 900145";"13354.447";"13404.108";"167679";"1.838836e-01";"visits_outpatient_cat"
"(V3 14-60D) - (no-vax)";"< 1y";"  0.00000000";"   0.0000000";"Inf";" 0.000000e+00";"   0.00000000";"V3 14-60D";"no-vax";"  4";" 11604";" 125052";" 11";" 6576";" 193218";" 3174.267";" 3183.675";"105469";"4.817598e-01";"cancer_diagnosis_time_bin_0"
"(V3 60+) - (no-vax)";"< 1y";"  0.00000000";"   0.0000000";"Inf";" 0.000000e+00";"   0.00000000";"V3 60+";"no-vax";"  4";" 11604";" 125052";" 32";" 5626";" 313343";" 3174.267";" 3183.675";"105469";"4.817598e-01";"cancer_diagnosis_time_bin_0"
"(V3 14-60D) - (no-vax)";"1-5yr";"  0.61058490";"   0.6911798";"Inf";"-9.250865e-01";"   2.14625627";"V3 14-60D";"no-vax";"  9";" 42663";" 447783";" 39";"22293";" 597549";" 3174.267";" 3183.675";"105469";"4.817598e-01";"cancer_diagnosis_time_bin_0"
"(V3 60+) - (no-vax)";"1-5yr";"  0.17208688";"   0.6369860";"Inf";"-1.243176e+00";"   1.58734981";"V3 60+";"no-vax";"  9";" 42663";" 447783";" 75";"16707";" 974861";" 3174.267";" 3183.675";"105469";"4.817598e-01";"cancer_diagnosis_time_bin_0"
"(V3 14-60D) - (no-vax)";"< 2y";" -0.24854179";"   0.4753016";"Inf";"-1.304572e+00";"   0.80748880";"V3 14-60D";"no-vax";"  6";" 22867";" 244144";" 24";"12581";" 355870";"13400.192";"13422.765";"167679";"2.024877e-03";"cancer_diagnosis_time_bin_1"
"(V3 60+) - (no-vax)";"< 2y";"  0.31082362";"   0.4511420";"Inf";"-6.915290e-01";"   1.31317626";"V3 60+";"no-vax";"  6";" 22867";" 244144";" 52";"10231";" 580826";"13400.192";"13422.765";"167679";"2.024877e-03";"cancer_diagnosis_time_bin_1"
"(V3 14-60D) - (no-vax)";"2-5yr";" -1.61356056";"   0.2074575";"Inf";"-2.074492e+00";"  -1.15262913";"V3 14-60D";"no-vax";"512";" 93610";"2582107";" 26";"16288";" 434897";"13400.192";"13422.765";"167679";"2.024877e-03";"cancer_diagnosis_time_bin_1"
"(V3 60+) - (no-vax)";"2-5yr";" -1.08398780";"   0.1511261";"Inf";"-1.419761e+00";"  -0.74821414";"V3 60+";"no-vax";"512";" 93610";"2582107";" 55";"12102";" 707378";"13400.192";"13422.765";"167679";"2.024877e-03";"cancer_diagnosis_time_bin_1"
"(V3 14-60D) - (no-vax)";"< 3y";"  0.12376937";"   0.4349398";"Inf";"-8.425849e-01";"   1.09012361";"V3 14-60D";"no-vax";"  7";" 33736";" 358029";" 35";"18252";" 508035";"13387.211";"13409.785";"167679";"1.532440e-05";"cancer_diagnosis_time_bin_2"
"(V3 60+) - (no-vax)";"< 3y";"  0.60489576";"   0.4182648";"Inf";"-3.244098e-01";"   1.53420133";"V3 60+";"no-vax";"  7";" 33736";" 358029";" 70";"14467";" 826772";"13387.211";"13409.785";"167679";"1.532440e-05";"cancer_diagnosis_time_bin_2"
"(V3 14-60D) - (no-vax)";"3-5yr";" -1.73252839";"   0.2669146";"Inf";"-2.325562e+00";"  -1.13949443";"V3 14-60D";"no-vax";"511";" 82741";"2468222";" 15";"10617";" 282732";"13387.211";"13409.785";"167679";"1.532440e-05";"cancer_diagnosis_time_bin_2"
"(V3 60+) - (no-vax)";"3-5yr";" -1.05565624";"   0.1780182";"Inf";"-1.451179e+00";"  -0.66013326";"V3 60+";"no-vax";"511";" 82741";"2468222";" 37";" 7866";" 461432";"13387.211";"13409.785";"167679";"1.532440e-05";"cancer_diagnosis_time_bin_2"
"(V3 14-60D) - (no-vax)";"< 4y";"  0.11711344";"   0.3755126";"Inf";"-7.172049e-01";"   0.95143178";"V3 14-60D";"no-vax";" 10";" 43990";" 465236";" 44";"23522";" 649809";"13378.519";"13401.093";"167679";"1.372987e-05";"cancer_diagnosis_time_bin_3"
"(V3 60+) - (no-vax)";"< 4y";"  0.56162289";"   0.3607065";"Inf";"-2.397991e-01";"   1.36304484";"V3 60+";"no-vax";" 10";" 43990";" 465236";" 85";"18437";"1058110";"13378.519";"13401.093";"167679";"1.372987e-05";"cancer_diagnosis_time_bin_3"
"(V3 14-60D) - (no-vax)";"4-5yr";" -1.95111165";"   0.4138138";"Inf";"-2.870528e+00";"  -1.03169522";"V3 14-60D";"no-vax";"508";" 72487";"2361015";"  6";" 5347";" 140958";"13378.519";"13401.093";"167679";"1.372987e-05";"cancer_diagnosis_time_bin_3"
"(V3 60+) - (no-vax)";"4-5yr";" -0.88270975";"   0.2238967";"Inf";"-1.380166e+00";"  -0.38525353";"V3 60+";"no-vax";"508";" 72487";"2361015";" 22";" 3896";" 230094";"13378.519";"13401.093";"167679";"1.372987e-05";"cancer_diagnosis_time_bin_3"
"(V3 14-60D) - (no-vax)";"0";" -1.47630899";"   0.1805229";"Inf";"-1.877397e+00";"  -1.07522112";"V3 14-60D";"no-vax";"348";"103025";"2462742";" 37";"25487";" 696488";"13256.615";"13279.189";"167679";"8.351809e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 60+) - (no-vax)";"0";" -0.96751760";"   0.1364321";"Inf";"-1.270644e+00";"  -0.66439109";"V3 60+";"no-vax";"348";"103025";"2462742";" 77";"19730";"1141175";"13256.615";"13279.189";"167679";"8.351809e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 14-60D) - (no-vax)";"1";" -1.67165054";"   0.2921988";"Inf";"-2.320861e+00";"  -1.02243980";"V3 14-60D";"no-vax";"170";" 13452";" 363509";" 13";" 3382";"  94279";"13256.615";"13279.189";"167679";"8.351809e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 60+) - (no-vax)";"1";" -1.00980742";"   0.2046411";"Inf";"-1.464481e+00";"  -0.55513352";"V3 60+";"no-vax";"170";" 13452";" 363509";" 30";" 2603";" 147029";"13256.615";"13279.189";"167679";"8.351809e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 14-60D) - (no-vax)";"Delta VOC";" -1.56185882";"   0.1567861";"Inf";"-1.910208e+00";"  -1.21350959";"V3 14-60D";"no-vax";"389";"108534";"2196546";" 50";"28869";" 790767";"13407.090";"13420.634";"167679";"1.246235e-01";"covid_voc"
"(V3 60+) - (no-vax)";"Delta VOC";" -1.27292752";"   0.2091807";"Inf";"-1.737688e+00";"  -0.80816737";"V3 60+";"no-vax";"389";"108534";"2196546";" 31";"11866";" 397528";"13407.090";"13420.634";"167679";"1.246235e-01";"covid_voc"
"(V3 14-60D) - (no-vax)";"Omicron VOC";NA;NA;NA;NA;NA;"V3 14-60D";"no-vax";"129";"  7943";" 629705";NA;NA;NA;"13407.090";"13420.634";"167679";"1.246235e-01";"covid_voc"
"(V3 60+) - (no-vax)";"Omicron VOC";" -0.88662653";"   0.1446841";"Inf";"-1.170202e+00";"  -0.60305087";"V3 60+";"no-vax";"129";"  7943";" 629705";" 76";"10467";" 890676";"13407.090";"13420.634";"167679";"1.246235e-01";"covid_voc"
"(V3 14-60D) - (no-vax)";"0";"  0.00000000";"   0.0000000";"Inf";" 0.000000e+00";"   0.00000000";"V3 14-60D";"no-vax";"  2";" 12814";" 121980";"  7";" 5482";" 150307";" 3163.964";" 3173.371";"105469";"3.883604e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"0";"  0.00000000";"   0.0000000";"Inf";" 0.000000e+00";"   0.00000000";"V3 60+";"no-vax";"  2";" 12814";" 121980";"  8";" 4376";" 254119";" 3163.964";" 3173.371";"105469";"3.883604e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"1";" -0.00205668";"   0.8702468";"Inf";"-1.935581e+00";"   1.93146791";"V3 14-60D";"no-vax";" 11";" 41453";" 450855";" 43";"23387";" 640460";" 3163.964";" 3173.371";"105469";"3.883604e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"1";"  0.70800612";"   0.8526034";"Inf";"-1.186318e+00";"   2.60233039";"V3 60+";"no-vax";" 11";" 41453";" 450855";" 99";"17957";"1034085";" 3163.964";" 3173.371";"105469";"3.883604e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"0";" -0.14758133";"   0.3831022";"Inf";"-9.987622e-01";"   0.70359954";"V3 14-60D";"no-vax";" 19";" 27105";" 369790";" 19";"10692";" 265808";" 4236.565";" 4253.534";"149467";"9.628365e-02";"vac_diff_vac"
"(V3 60+) - (no-vax)";"0";" -0.65517335";"   0.3866874";"Inf";"-1.514320e+00";"   0.20397332";"V3 60+";"no-vax";" 19";" 27105";" 369790";" 47";" 5855";" 350558";" 4236.565";" 4253.534";"149467";"9.628365e-02";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"1";" -0.37043799";"   0.2928946";"Inf";"-1.021195e+00";"   0.28031858";"V3 14-60D";"no-vax";" 44";" 71160";" 970777";" 31";"18177";" 524959";" 4236.565";" 4253.534";"149467";"9.628365e-02";"vac_diff_vac"
"(V3 60+) - (no-vax)";"1";" -1.35089181";"   0.3791377";"Inf";"-2.193264e+00";"  -0.50851923";"V3 60+";"no-vax";" 44";" 71160";" 970777";" 60";"16478";" 937646";" 4236.565";" 4253.534";"149467";"9.628365e-02";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"0";" -0.31367783";"   0.2216202";"Inf";"-8.060762e-01";"   0.17872051";"V3 14-60D";"no-vax";" 50";" 74528";"1057346";" 43";"23387";" 640460";"13299.198";"13321.771";"167679";"5.769614e-16";"vac_heterologous"
"(V3 60+) - (no-vax)";"0";"  0.53024586";"   0.2008556";"Inf";" 8.398245e-02";"   0.97650927";"V3 60+";"no-vax";" 50";" 74528";"1057346";" 99";"17957";"1034157";"13299.198";"13321.771";"167679";"5.769614e-16";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"1";" -2.12845895";"   0.3842824";"Inf";"-2.982262e+00";"  -1.27465585";"V3 14-60D";"no-vax";"468";" 41949";"1768905";"  7";" 5482";" 150307";"13299.198";"13321.771";"167679";"5.769614e-16";"vac_heterologous"
"(V3 60+) - (no-vax)";"1";" -1.96805684";"   0.3602904";"Inf";"-2.768554e+00";"  -1.16755934";"V3 60+";"no-vax";"468";" 41949";"1768905";"  8";" 4376";" 254047";"13299.198";"13321.771";"167679";"5.769614e-16";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"0";" -1.64645235";"   0.1671996";"Inf";"-2.017938e+00";"  -1.27496630";"V3 14-60D";"no-vax";"488";" 97004";"2344513";" 43";"23965";" 651371";"13346.108";"13368.682";"167679";"1.048928e-01";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"0";" -1.04857816";"   0.1228100";"Inf";"-1.321439e+00";"  -0.77571743";"V3 60+";"no-vax";"488";" 97004";"2344513";" 97";"18191";"1055282";"13346.108";"13368.682";"167679";"1.048928e-01";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"1";" -0.71288302";"   0.4229009";"Inf";"-1.652489e+00";"   0.22672310";"V3 14-60D";"no-vax";" 30";" 19473";" 481738";"  7";" 4904";" 139396";"13346.108";"13368.682";"167679";"1.048928e-01";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"1";" -0.58084090";"   0.3687802";"Inf";"-1.400201e+00";"   0.23851922";"V3 60+";"no-vax";" 30";" 19473";" 481738";" 10";" 4142";" 232922";"13346.108";"13368.682";"167679";"1.048928e-01";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"0";" -1.51640297";"   0.1645967";"Inf";"-1.882106e+00";"  -1.15070015";"V3 14-60D";"no-vax";"449";" 99819";"2472356";" 45";"24858";" 690280";"13411.865";"13434.438";"167679";"5.675394e-01";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"0";" -0.98917257";"   0.1242497";"Inf";"-1.265232e+00";"  -0.71311317";"V3 60+";"no-vax";"449";" 99819";"2472356";" 95";"19758";"1131165";"13411.865";"13434.438";"167679";"5.675394e-01";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"1";" -1.90888091";"   0.4660857";"Inf";"-2.944436e+00";"  -0.87332617";"V3 14-60D";"no-vax";" 69";" 16658";" 353895";"  5";" 4011";" 100487";"13411.865";"13434.438";"167679";"5.675394e-01";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"1";" -1.23325144";"   0.3174926";"Inf";"-1.938660e+00";"  -0.52784260";"V3 60+";"no-vax";" 69";" 16658";" 353895";" 12";" 2575";" 157039";"13411.865";"13434.438";"167679";"5.675394e-01";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"0";" -1.50496609";"   0.1664647";"Inf";"-1.874819e+00";"  -1.13511285";"V3 14-60D";"no-vax";"430";"100062";"2432191";" 44";"24818";" 681538";"13405.195";"13427.768";"167679";"3.483560e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"0";" -1.07124865";"   0.1301299";"Inf";"-1.360373e+00";"  -0.78212461";"V3 60+";"no-vax";"430";"100062";"2432191";" 84";"19294";"1107347";"13405.195";"13427.768";"167679";"3.483560e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"1";" -1.89874806";"   0.4250400";"Inf";"-2.843107e+00";"  -0.95438922";"V3 14-60D";"no-vax";" 88";" 16415";" 394060";"  6";" 4051";" 109229";"13405.195";"13427.768";"167679";"3.483560e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"1";" -0.80100639";"   0.2400786";"Inf";"-1.334416e+00";"  -0.26759703";"V3 60+";"no-vax";" 88";" 16415";" 394060";" 23";" 3039";" 180857";"13405.195";"13427.768";"167679";"3.483560e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"0";" -1.42477469";"   0.1621867";"Inf";"-1.785123e+00";"  -1.06442632";"V3 14-60D";"no-vax";"426";"110888";"2692403";" 47";"27497";" 754643";"13289.513";"13312.086";"167679";"1.508439e-02";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"0";" -0.93170731";"   0.1238558";"Inf";"-1.206891e+00";"  -0.65652314";"V3 60+";"no-vax";"426";"110888";"2692403";" 97";"21364";"1232441";"13289.513";"13312.086";"167679";"1.508439e-02";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"1";" -2.60603660";"   0.5888349";"Inf";"-3.914317e+00";"  -1.29775625";"V3 14-60D";"no-vax";" 92";"  5589";" 133848";"  3";" 1372";"  36124";"13289.513";"13312.086";"167679";"1.508439e-02";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"1";" -1.58671167";"   0.3373279";"Inf";"-2.336191e+00";"  -0.83723267";"V3 60+";"no-vax";" 92";"  5589";" 133848";" 10";"  969";"  55763";"13289.513";"13312.086";"167679";"1.508439e-02";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"0";" -1.62488307";"   0.1624009";"Inf";"-1.985707e+00";"  -1.26405878";"V3 14-60D";"no-vax";"504";"113028";"2735433";" 46";"28063";" 769863";"13409.101";"13431.675";"167679";"1.140731e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"0";" -1.02678040";"   0.1196888";"Inf";"-1.292706e+00";"  -0.76085450";"V3 60+";"no-vax";"504";"113028";"2735433";"104";"21740";"1254032";"13409.101";"13431.675";"167679";"1.140731e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -0.24460805";"   0.5693261";"Inf";"-1.509543e+00";"   1.02032724";"V3 14-60D";"no-vax";" 14";"  3449";"  90818";"  4";"  806";"  20904";"13409.101";"13431.675";"167679";"1.140731e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.74047792";"   0.6381644";"Inf";"-2.158359e+00";"   0.67740327";"V3 60+";"no-vax";" 14";"  3449";"  90818";"  3";"  593";"  34172";"13409.101";"13431.675";"167679";"1.140731e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.55375692";"   0.1568347";"Inf";"-1.902214e+00";"  -1.20529979";"V3 14-60D";"no-vax";"514";"113806";"2759067";" 50";"28198";" 771578";"13402.895";"13425.468";"167679";"4.179052e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";" -1.02722971";"   0.1191135";"Inf";"-1.291877e+00";"  -0.76258198";"V3 60+";"no-vax";"514";"113806";"2759067";"105";"21761";"1254964";"13402.895";"13425.468";"167679";"4.179052e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-13.62936368";" 662.7964542";"Inf";"-1.486238e+03";"1458.97953533";"V3 14-60D";"no-vax";"  4";"  2671";"  67184";"  0";"  671";"  19189";"13402.895";"13425.468";"167679";"4.179052e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";" -0.20115565";"   0.8676196";"Inf";"-2.128843e+00";"   1.72653178";"V3 60+";"no-vax";"  4";"  2671";"  67184";"  2";"  572";"  33240";"13402.895";"13425.468";"167679";"4.179052e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -1.54288781";"   0.1645179";"Inf";"-1.908416e+00";"  -1.17736008";"V3 14-60D";"no-vax";"457";"104659";"2550301";" 45";"26014";" 715126";"13409.276";"13431.850";"167679";"8.362678e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -1.03530544";"   0.1250776";"Inf";"-1.313204e+00";"  -0.75740667";"V3 60+";"no-vax";"457";"104659";"2550301";" 93";"20282";"1167192";"13409.276";"13431.850";"167679";"8.362678e-01";"cancer_dx_bladder"
