"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"1";"  0.44398365";"   0.6749462";"Inf";"   -1.055620";" 1.943587e+00";"V3 14-60D";"no-vax";"  9";"  3449";"  90917";" 3";"  806";"  20979";"6279.966";"6299.006";"167779";"0.0194400827";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" -1.21695912";"   0.7826237";"Inf";"   -2.955802";" 5.218834e-01";"V3 60+";"no-vax";"  9";"  3449";"  90917";" 2";"  595";"  34243";"6279.966";"6299.006";"167779";"0.0194400827";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.74531923";"   0.3024951";"Inf";"   -2.417406";"-1.073232e+00";"V3 14-60D";"no-vax";"270";"113857";"2768825";"13";"28205";" 772170";"6283.281";"6302.321";"167779";"0.5295404730";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";" -1.73584702";"   0.1627126";"Inf";"   -2.097364";"-1.374330e+00";"V3 60+";"no-vax";"270";"113857";"2768825";"47";"21799";"1257337";"6283.281";"6302.321";"167779";"0.5295404730";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-15.06313838";"2010.1169387";"Inf";"-4481.164418";" 4.451038e+03";"V3 14-60D";"no-vax";"  3";"  2674";"  67488";" 0";"  671";"  19189";"6283.281";"6302.321";"167779";"0.5295404730";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";"-15.19809460";"1118.1276523";"Inf";"-2499.467165";" 2.469071e+03";"V3 60+";"no-vax";"  3";"  2674";"  67488";" 0";"  573";"  33272";"6283.281";"6302.321";"167779";"0.5295404730";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -1.82428638";"   0.3253399";"Inf";"   -2.547130";"-1.101442e+00";"V3 14-60D";"no-vax";"247";"104706";"2558917";"11";"26019";" 715656";"6288.200";"6307.241";"167779";"0.7764737452";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -1.73774008";"   0.1696879";"Inf";"   -2.114755";"-1.360725e+00";"V3 60+";"no-vax";"247";"104706";"2558917";"43";"20316";"1169298";"6288.200";"6307.241";"167779";"0.7764737452";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";" -1.27403760";"   0.7410968";"Inf";"   -2.920615";" 3.725398e-01";"V3 14-60D";"no-vax";" 26";" 11825";" 277396";" 2";" 2857";"  75703";"6288.200";"6307.241";"167779";"0.7764737452";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" -1.86178626";"   0.5385395";"Inf";"   -3.058320";"-6.652530e-01";"V3 60+";"no-vax";" 26";" 11825";" 277396";" 4";" 2056";" 121311";"6288.200";"6307.241";"167779";"0.7764737452";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";" -1.72175771";"   0.3026521";"Inf";"   -2.394194";"-1.049322e+00";"V3 14-60D";"no-vax";"264";"114818";"2793748";"13";"28434";" 779028";"6283.607";"6302.648";"167779";"0.5802960641";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";" -1.73658300";"   0.1643712";"Inf";"   -2.101785";"-1.371381e+00";"V3 60+";"no-vax";"264";"114818";"2793748";"46";"22039";"1271213";"6283.607";"6302.648";"167779";"0.5802960641";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";"-14.72627652";" 975.2779089";"Inf";"-2181.610119";" 2.152158e+03";"V3 14-60D";"no-vax";"  9";"  1713";"  42565";" 0";"  442";"  12331";"6283.607";"6302.648";"167779";"0.5802960641";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -2.22986685";"   1.0549277";"Inf";"   -4.573717";" 1.139837e-01";"V3 60+";"no-vax";"  9";"  1713";"  42565";" 1";"  333";"  19396";"6283.607";"6302.648";"167779";"0.5802960641";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";" -1.69646231";"   0.3027689";"Inf";"   -2.369158";"-1.023767e+00";"V3 14-60D";"no-vax";"260";"112063";"2736941";"13";"27690";" 758320";"6285.622";"6304.663";"167779";"0.3895687362";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -1.73238400";"   0.1659846";"Inf";"   -2.101171";"-1.363597e+00";"V3 60+";"no-vax";"260";"112063";"2736941";"45";"21416";"1235384";"6285.622";"6304.663";"167779";"0.3895687362";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";"-15.25121714";" 941.2915420";"Inf";"-2106.623753";" 2.076121e+03";"V3 14-60D";"no-vax";" 13";"  4468";"  99372";" 0";" 1186";"  33039";"6285.622";"6304.663";"167779";"0.3895687362";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -2.17142118";"   0.7607943";"Inf";"   -3.861763";"-4.810796e-01";"V3 60+";"no-vax";" 13";"  4468";"  99372";" 2";"  956";"  55225";"6285.622";"6304.663";"167779";"0.3895687362";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.82019328";"   0.3129531";"Inf";"   -2.515516";"-1.124870e+00";"V3 14-60D";"no-vax";"268";"115199";"2801255";"12";"28571";" 782481";"6283.092";"6302.132";"167779";"0.2453113063";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -1.77756618";"   0.1656848";"Inf";"   -2.145687";"-1.409446e+00";"V3 60+";"no-vax";"268";"115199";"2801255";"45";"22131";"1277992";"6283.092";"6302.132";"167779";"0.2453113063";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";" -0.18312468";"   1.1004046";"Inf";"   -2.628016";" 2.261767e+00";"V3 14-60D";"no-vax";"  5";"  1332";"  35058";" 1";"  305";"   8878";"6283.092";"6302.132";"167779";"0.2453113063";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" -0.58818688";"   0.8375268";"Inf";"   -2.449014";" 1.272640e+00";"V3 60+";"no-vax";"  5";"  1332";"  35058";" 2";"  241";"  12617";"6283.092";"6302.132";"167779";"0.2453113063";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.76214696";"   0.3132823";"Inf";"   -2.458201";"-1.066093e+00";"V3 14-60D";"no-vax";"255";"112276";"2741743";"12";"27830";" 762807";"6276.217";"6295.258";"167779";"0.0310873256";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -1.67555556";"   0.1633549";"Inf";"   -2.038499";"-1.312612e+00";"V3 60+";"no-vax";"255";"112276";"2741743";"47";"21570";"1243385";"6276.217";"6295.258";"167779";"0.0310873256";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";" -1.76086211";"   1.0325921";"Inf";"   -4.055087";" 5.333631e-01";"V3 14-60D";"no-vax";" 18";"  4255";"  94570";" 1";" 1046";"  28552";"6276.217";"6295.258";"167779";"0.0310873256";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";"-16.87135468";"1001.6680623";"Inf";"-2242.389148";" 2.208646e+03";"V3 60+";"no-vax";" 18";"  4255";"  94570";" 0";"  802";"  47224";"6276.217";"6295.258";"167779";"0.0310873256";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.79793641";"   0.3130822";"Inf";"   -2.493546";"-1.102327e+00";"V3 14-60D";"no-vax";"263";"114743";"2793986";"12";"28428";" 778986";"6280.344";"6299.385";"167779";"0.6509867988";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -1.73224571";"   0.1644184";"Inf";"   -2.097552";"-1.366939e+00";"V3 60+";"no-vax";"263";"114743";"2793986";"46";"22029";"1270615";"6280.344";"6299.385";"167779";"0.6509867988";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -1.08379913";"   1.0538806";"Inf";"   -3.425323";" 1.257725e+00";"V3 14-60D";"no-vax";" 10";"  1788";"  42327";" 1";"  448";"  12373";"6280.344";"6299.385";"167779";"0.6509867988";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -2.36424150";"   1.0496076";"Inf";"   -4.696272";"-3.221103e-02";"V3 60+";"no-vax";" 10";"  1788";"  42327";" 1";"  343";"  19994";"6280.344";"6299.385";"167779";"0.6509867988";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -1.75730117";"   0.3024249";"Inf";"   -2.429232";"-1.085370e+00";"V3 14-60D";"no-vax";"273";"116056";"2824588";"13";"28760";" 788335";"6286.064";"6305.105";"167779";"0.9999997509";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -1.74941378";"   0.1625908";"Inf";"   -2.110660";"-1.388168e+00";"V3 60+";"no-vax";"273";"116056";"2824588";"47";"22291";"1286045";"6286.064";"6305.105";"167779";"0.9999997509";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"  0.04023694";"3488.2019436";"Inf";"-7750.087561";" 7.750168e+03";"V3 14-60D";"no-vax";"  0";"   475";"  11725";" 0";"  116";"   3024";"6286.064";"6305.105";"167779";"0.9999997509";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";" -0.09634037";"2429.3800932";"Inf";"-5397.721391";" 5.397529e+03";"V3 60+";"no-vax";"  0";"   475";"  11725";" 0";"   81";"   4564";"6286.064";"6305.105";"167779";"0.9999997509";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.75638503";"   0.3024257";"Inf";"   -2.428318";"-1.084452e+00";"V3 14-60D";"no-vax";"273";"116099";"2824008";"13";"28753";" 787598";"6285.520";"6304.561";"167779";"0.9999996850";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";" -1.74951161";"   0.1625917";"Inf";"   -2.110760";"-1.388263e+00";"V3 60+";"no-vax";"273";"116099";"2824008";"47";"22247";"1284629";"6285.520";"6304.561";"167779";"0.9999996850";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";"  0.05167150";"3085.8032569";"Inf";"-6856.022027";" 6.856125e+03";"V3 14-60D";"no-vax";"  0";"   432";"  12305";" 0";"  123";"   3761";"6285.520";"6304.561";"167779";"0.9999996850";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" -0.07311558";"2199.3772574";"Inf";"-4886.675180";" 4.886529e+03";"V3 60+";"no-vax";"  0";"   432";"  12305";" 0";"  125";"   5980";"6285.520";"6304.561";"167779";"0.9999996850";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";" -1.74531945";"   0.3024980";"Inf";"   -2.417413";"-1.073226e+00";"V3 14-60D";"no-vax";"269";"114655";"2782582";"13";"28414";" 777534";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.73860230";"   0.1627789";"Inf";"   -2.100266";"-1.376938e+00";"V3 60+";"no-vax";"269";"114655";"2782582";"47";"21930";"1266766";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-15.43308611";"2348.0617824";"Inf";"-5232.384164";" 5.201518e+03";"V3 14-60D";"no-vax";"  4";"  1876";"  53731";" 0";"  462";"  13825";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";"-15.56344453";"1339.8584652";"Inf";"-2992.476623";" 2.961350e+03";"V3 60+";"no-vax";"  4";"  1876";"  53731";" 0";"  442";"  23843";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.75313226";"   0.3024543";"Inf";"   -2.425129";"-1.081136e+00";"V3 14-60D";"no-vax";"272";"115856";"2817300";"13";"28704";" 785551";"6287.282";"6306.323";"167779";"0.8112157000";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";" -1.74471358";"   0.1626298";"Inf";"   -2.106046";"-1.383381e+00";"V3 60+";"no-vax";"272";"115856";"2817300";"47";"22188";"1280959";"6287.282";"6306.323";"167779";"0.8112157000";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";"-14.17454575";"2169.7226351";"Inf";"-4834.889625";" 4.806541e+03";"V3 14-60D";"no-vax";"  1";"   675";"  19013";" 0";"  172";"   5808";"6287.282";"6306.323";"167779";"0.8112157000";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";"-14.30459098";"1256.4143383";"Inf";"-2805.820635";" 2.777211e+03";"V3 60+";"no-vax";"  1";"   675";"  19013";" 0";"  184";"   9650";"6287.282";"6306.323";"167779";"0.8112157000";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";" -1.75148382";"   0.3024629";"Inf";"   -2.423499";"-1.079468e+00";"V3 14-60D";"no-vax";"271";"116010";"2822217";"13";"28759";" 788279";"6288.114";"6307.155";"167779";"0.7546460924";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";" -1.74324891";"   0.1626813";"Inf";"   -2.104696";"-1.381802e+00";"V3 60+";"no-vax";"271";"116010";"2822217";"47";"22284";"1285722";"6288.114";"6307.155";"167779";"0.7546460924";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-14.09326574";"1861.2947025";"Inf";"-4149.539564";" 4.121353e+03";"V3 14-60D";"no-vax";"  2";"   521";"  14096";" 0";"  117";"   3080";"6288.114";"6307.155";"167779";"0.7546460924";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";"-14.23172402";"1058.0082709";"Inf";"-2364.926851";" 2.336463e+03";"V3 60+";"no-vax";"  2";"   521";"  14096";" 0";"   88";"   4887";"6288.114";"6307.155";"167779";"0.7546460924";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";" -1.75676560";"   0.3024252";"Inf";"   -2.428697";"-1.084834e+00";"V3 14-60D";"no-vax";"273";"115535";"2808841";"13";"28623";" 783858";"6281.785";"6300.826";"167779";"0.9999997661";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.75158789";"   0.1625932";"Inf";"   -2.112839";"-1.390336e+00";"V3 60+";"no-vax";"273";"115535";"2808841";"47";"22159";"1279136";"6281.785";"6300.826";"167779";"0.9999997661";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";"  0.05677986";"3596.0360002";"Inf";"-7989.657984";" 7.989772e+03";"V3 14-60D";"no-vax";"  0";"   996";"  27472";" 0";"  253";"   7501";"6281.785";"6300.826";"167779";"0.9999997661";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.07621659";"2539.5470817";"Inf";"-5642.471568";" 5.642319e+03";"V3 60+";"no-vax";"  0";"   996";"  27472";" 0";"  213";"  11473";"6281.785";"6300.826";"167779";"0.9999997661";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.69334362";"   0.3028028";"Inf";"   -2.366114";"-1.020573e+00";"V3 14-60D";"no-vax";"255";"113831";"2767641";"13";"28193";" 772386";"6275.708";"6294.749";"167779";"0.2334972723";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";" -1.70335716";"   0.1648311";"Inf";"   -2.069581";"-1.337134e+00";"V3 60+";"no-vax";"255";"113831";"2767641";"46";"21869";"1261498";"6275.708";"6294.749";"167779";"0.2334972723";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";"-15.11785797";" 894.8330447";"Inf";"-2003.268363";" 1.973033e+03";"V3 14-60D";"no-vax";" 18";"  2700";"  68672";" 0";"  683";"  18973";"6275.708";"6294.749";"167779";"0.2334972723";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" -2.77481322";"   1.0280494";"Inf";"   -5.058945";"-4.906810e-01";"V3 60+";"no-vax";" 18";"  2700";"  68672";" 1";"  503";"  29111";"6275.708";"6294.749";"167779";"0.2334972723";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";" -1.70579012";"   0.3027467";"Inf";"   -2.378436";"-1.033144e+00";"V3 14-60D";"no-vax";"259";"115441";"2805590";"13";"28597";" 783133";"6268.070";"6287.110";"167779";"0.3652809010";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";" -1.71732654";"   0.1646109";"Inf";"   -2.083061";"-1.351592e+00";"V3 60+";"no-vax";"259";"115441";"2805590";"46";"22148";"1276900";"6268.070";"6287.110";"167779";"0.3652809010";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";"-14.85212406";" 905.6247532";"Inf";"-2026.979773";" 1.997276e+03";"V3 14-60D";"no-vax";" 14";"  1090";"  30723";" 0";"  279";"   8226";"6268.070";"6287.110";"167779";"0.3652809010";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";" -2.60502897";"   1.0360120";"Inf";"   -4.906853";"-3.032053e-01";"V3 60+";"no-vax";" 14";"  1090";"  30723";" 1";"  224";"  13709";"6268.070";"6287.110";"167779";"0.3652809010";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";" -1.81236339";"   0.3130274";"Inf";"   -2.507851";"-1.116875e+00";"V3 14-60D";"no-vax";"265";"113298";"2749388";"12";"28081";" 769380";"6283.683";"6302.724";"167779";"0.1098216273";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";" -1.81487992";"   0.1688965";"Inf";"   -2.190136";"-1.439624e+00";"V3 60+";"no-vax";"265";"113298";"2749388";"43";"21780";"1257604";"6283.683";"6302.724";"167779";"0.1098216273";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";" -0.62824840";"   1.0657209";"Inf";"   -2.996080";" 1.739583e+00";"V3 14-60D";"no-vax";"  8";"  3233";"  86925";" 1";"  795";"  21979";"6283.683";"6302.724";"167779";"0.1098216273";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";" -0.45594331";"   0.6135932";"Inf";"   -1.819232";" 9.073453e-01";"V3 60+";"no-vax";"  8";"  3233";"  86925";" 4";"  592";"  33005";"6283.683";"6302.724";"167779";"0.1098216273";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";" -1.77305814";"   0.3400094";"Inf";"   -2.528495";"-1.017621e+00";"V3 14-60D";"no-vax";"213";" 94826";"2307730";"10";"23507";" 645449";"6276.637";"6295.678";"167779";"0.0725885379";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";" -1.98208942";"   0.2016422";"Inf";"   -2.430100";"-1.534078e+00";"V3 60+";"no-vax";"213";" 94826";"2307730";"29";"18324";"1052690";"6276.637";"6295.678";"167779";"0.0725885379";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";" -1.69606164";"   0.6006362";"Inf";"   -3.030562";"-3.615612e-01";"V3 14-60D";"no-vax";" 60";" 21705";" 528583";" 3";" 5369";" 145910";"6276.637";"6295.678";"167779";"0.0725885379";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";" -1.19950596";"   0.2716046";"Inf";"   -1.802960";"-5.960516e-01";"V3 60+";"no-vax";" 60";" 21705";" 528583";"18";" 4048";" 237919";"6276.637";"6295.678";"167779";"0.0725885379";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";" -1.70870308";"   0.3403047";"Inf";"   -2.464796";"-9.526100e-01";"V3 14-60D";"no-vax";"204";" 84562";"2122987";"10";"21125";" 590035";"6286.498";"6305.539";"167779";"0.3315487239";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";" -1.62476343";"   0.1789271";"Inf";"   -2.022306";"-1.227221e+00";"V3 60+";"no-vax";"204";" 84562";"2122987";"39";"16994";" 970348";"6286.498";"6305.539";"167779";"0.3315487239";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";" -1.90731067";"   0.5988659";"Inf";"   -3.237878";"-5.767433e-01";"V3 14-60D";"no-vax";" 69";" 31969";" 713326";" 3";" 7751";" 201324";"6286.498";"6305.539";"167779";"0.3315487239";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";" -2.20529626";"   0.3755864";"Inf";"   -3.039778";"-1.370814e+00";"V3 60+";"no-vax";" 69";" 31969";" 713326";" 8";" 5378";" 320261";"6286.498";"6305.539";"167779";"0.3315487239";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";" -1.74531945";"   0.3024980";"Inf";"   -2.417413";"-1.073226e+00";"V3 14-60D";"no-vax";"269";"114655";"2782582";"13";"28414";" 777534";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.73860230";"   0.1627789";"Inf";"   -2.100266";"-1.376938e+00";"V3 60+";"no-vax";"269";"114655";"2782582";"47";"21930";"1266766";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-15.43308611";"2348.0617824";"Inf";"-5232.384164";" 5.201518e+03";"V3 14-60D";"no-vax";"  4";"  1876";"  53731";" 0";"  462";"  13825";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";"-15.56344453";"1339.8584652";"Inf";"-2992.476623";" 2.961350e+03";"V3 60+";"no-vax";"  4";"  1876";"  53731";" 0";"  442";"  23843";"6285.863";"6304.904";"167779";"0.5169264667";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.85190282";"   0.3250964";"Inf";"   -2.574206";"-1.129600e+00";"V3 14-60D";"no-vax";"256";" 97055";"2354102";"11";"23971";" 651914";"6251.675";"6270.716";"167779";"0.4318931967";"cancer_group_breast"
"(V3 60+) - (no-vax)";"0";" -1.71995695";"   0.1662125";"Inf";"   -2.089250";"-1.350664e+00";"V3 60+";"no-vax";"256";" 97055";"2354102";"45";"18227";"1057596";"6251.675";"6270.716";"167779";"0.4318931967";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"1";" -0.89199052";"   0.7547995";"Inf";"   -2.569013";" 7.850319e-01";"V3 14-60D";"no-vax";" 17";" 19476";" 482211";" 2";" 4905";" 139445";"6251.675";"6270.716";"167779";"0.4318931967";"cancer_group_breast"
"(V3 60+) - (no-vax)";"1";" -2.16398624";"   0.7485356";"Inf";"   -3.827091";"-5.008810e-01";"V3 60+";"no-vax";" 17";" 19476";" 482211";" 2";" 4145";" 233013";"6251.675";"6270.716";"167779";"0.4318931967";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"0";" -1.75692176";"   0.3024255";"Inf";"   -2.428854";"-1.084989e+00";"V3 14-60D";"no-vax";"273";"115363";"2803786";"13";"28583";" 782726";"6280.426";"6299.467";"167779";"0.9999997211";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.75214267";"   0.1625919";"Inf";"   -2.113391";"-1.390894e+00";"V3 60+";"no-vax";"273";"115363";"2803786";"47";"22125";"1277021";"6280.426";"6299.467";"167779";"0.9999997211";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"1";"  0.05978077";"3342.9175155";"Inf";"-7427.273379";" 7.427393e+03";"V3 14-60D";"no-vax";"  0";"  1168";"  32527";" 0";"  293";"   8633";"6280.426";"6299.467";"167779";"0.9999997211";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.07677945";"2321.4972281";"Inf";"-5158.006421";" 5.157853e+03";"V3 60+";"no-vax";"  0";"  1168";"  32527";" 0";"  247";"  13588";"6280.426";"6299.467";"167779";"0.9999997211";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.71017820";"   0.3404854";"Inf";"   -2.466673";"-9.536837e-01";"V3 14-60D";"no-vax";"203";"110740";"2696089";"10";"27444";" 753521";"6144.338";"6163.379";"167779";"0.1614165678";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"0";" -1.59727903";"   0.1753994";"Inf";"   -1.986983";"-1.207575e+00";"V3 60+";"no-vax";"203";"110740";"2696089";"41";"21354";"1231950";"6144.338";"6163.379";"167779";"0.1614165678";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"1";" -1.83557368";"   0.5984445";"Inf";"   -3.165205";"-5.059428e-01";"V3 14-60D";"no-vax";" 70";"  5791";" 140224";" 3";" 1432";"  37838";"6144.338";"6163.379";"167779";"0.1614165678";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"1";" -2.40741107";"   0.4274033";"Inf";"   -3.357021";"-1.457801e+00";"V3 60+";"no-vax";" 70";"  5791";" 140224";" 6";" 1018";"  58659";"6144.338";"6163.379";"167779";"0.1614165678";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"0";" -1.69251210";"   0.3028777";"Inf";"   -2.365449";"-1.019575e+00";"V3 14-60D";"no-vax";"256";"110912";"2688208";"13";"27486";" 750489";"6281.686";"6300.727";"167779";"0.0303287560";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"0";" -1.68424855";"   0.1633087";"Inf";"   -2.047090";"-1.321407e+00";"V3 60+";"no-vax";"256";"110912";"2688208";"47";"21114";"1219717";"6281.686";"6300.727";"167779";"0.0303287560";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"1";"-16.98437864";"2261.9178175";"Inf";"-5042.539790";" 5.008571e+03";"V3 14-60D";"no-vax";" 17";"  5619";" 148105";" 0";" 1390";"  40870";"6281.686";"6300.727";"167779";"0.0303287560";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"1";"-17.11946844";"1265.5960231";"Inf";"-2829.035487";" 2.794797e+03";"V3 60+";"no-vax";" 17";"  5619";" 148105";" 0";" 1258";"  70892";"6281.686";"6300.727";"167779";"0.0303287560";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"0";" -1.99367941";"   0.3386102";"Inf";"   -2.746008";"-1.241351e+00";"V3 14-60D";"no-vax";"264";"113082";"2745396";"10";"28070";" 770380";"6279.966";"6299.006";"167779";"0.0194400827";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"0";" -1.76739337";"   0.1658623";"Inf";"   -2.135908";"-1.398879e+00";"V3 60+";"no-vax";"264";"113082";"2745396";"45";"21777";"1256366";"6279.966";"6299.006";"167779";"0.0194400827";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"1";"  0.44398365";"   0.6749462";"Inf";"   -1.055620";" 1.943587e+00";"V3 14-60D";"no-vax";"  9";"  3449";"  90917";" 3";"  806";"  20979";"6279.966";"6299.006";"167779";"0.0194400827";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"1";" -1.21695912";"   0.7826237";"Inf";"   -2.955802";" 5.218834e-01";"V3 60+";"no-vax";"  9";"  3449";"  90917";" 2";"  595";"  34243";"6279.966";"6299.006";"167779";"0.0194400827";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.68999562";"   0.3138142";"Inf";"   -2.387232";"-9.927596e-01";"V3 14-60D";"no-vax";"233";"109573";"2650305";"12";"27151";" 742927";"6266.729";"6285.770";"167779";"0.8408794872";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"0";" -1.73674958";"   0.1737531";"Inf";"   -2.122796";"-1.350703e+00";"V3 60+";"no-vax";"233";"109573";"2650305";"41";"21067";"1215682";"6266.729";"6285.770";"167779";"0.8408794872";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"1";" -2.26110999";"   1.0178380";"Inf";"   -4.522554";" 3.343515e-04";"V3 14-60D";"no-vax";" 40";"  6958";" 186008";" 1";" 1725";"  48432";"6266.729";"6285.770";"167779";"0.8408794872";"cancer_group_hemathological"
