"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"F";" -1.17589168";"   0.2670374";"Inf";"   -1.7691986";"-5.825848e-01";"V3 14-60D";"no-vax";"105";" 57674";"1466995";"17";"14701";" 416072";"10057.082";"10078.185";"167481";"6.841199e-03";"gender_concept_id"
"(V3 60+) - (no-vax)";"F";" -0.16240796";"   0.1998705";"Inf";"   -0.6064826";" 2.816667e-01";"V3 60+";"no-vax";"105";" 57674";"1466995";"40";"12125";" 687780";"10057.082";"10078.185";"167481";"6.841199e-03";"gender_concept_id"
"(V3 14-60D) - (no-vax)";"0";" -1.46628738";"   0.6080684";"Inf";"   -2.8173009";"-1.152739e-01";"V3 14-60D";"no-vax";" 30";" 10436";" 306718";" 3";" 2408";"  73847";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 60+) - (no-vax)";"0";" -0.67981355";"   0.4526630";"Inf";"   -1.6855455";" 3.259184e-01";"V3 60+";"no-vax";" 30";" 10436";" 306718";" 6";" 2384";" 132246";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 14-60D) - (no-vax)";"1";" -2.27322073";"   1.0274316";"Inf";"   -4.5559803";" 9.538802e-03";"V3 14-60D";"no-vax";" 19";" 11143";" 270066";" 1";" 2630";"  74086";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 60+) - (no-vax)";"1";" -0.75974844";"   0.5551140";"Inf";"   -1.9931071";" 4.736102e-01";"V3 60+";"no-vax";" 19";" 11143";" 270066";" 4";" 2217";" 127463";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 14-60D) - (no-vax)";"2";" -0.43129121";"   0.4746261";"Inf";"   -1.4858209";" 6.232385e-01";"V3 14-60D";"no-vax";" 18";" 10981";" 273547";" 6";" 2666";"  75152";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 60+) - (no-vax)";"2";" -0.13600397";"   0.4514534";"Inf";"   -1.1390484";" 8.670404e-01";"V3 60+";"no-vax";" 18";" 10981";" 273547";" 7";" 2217";" 126720";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 14-60D) - (no-vax)";"3+";" -1.61236554";"   0.1912101";"Inf";"   -2.0371983";"-1.187533e+00";"V3 14-60D";"no-vax";"305";" 83845";"1953366";"33";"21165";" 563286";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 60+) - (no-vax)";"3+";" -0.65484147";"   0.1521912";"Inf";"   -0.9929816";"-3.167013e-01";"V3 60+";"no-vax";"305";" 83845";"1953366";"71";"15389";" 894997";"10125.049";"10171.475";"167481";"4.394663e-01";"visits_outpatient_cat"
"(V3 14-60D) - (no-vax)";"< 1y";" -1.81298697";"   0.3518368";"Inf";"   -2.5947021";"-1.031272e+00";"V3 14-60D";"no-vax";"102";" 25154";" 648503";" 9";" 6576";" 191903";"10155.086";"10176.189";"167481";"5.772517e-01";"cancer_diagnosis_time_bin_0"
"(V3 60+) - (no-vax)";"< 1y";" -0.64550284";"   0.2388932";"Inf";"   -1.1762786";"-1.147271e-01";"V3 60+";"no-vax";"102";" 25154";" 648503";"24";" 5593";" 311515";"10155.086";"10176.189";"167481";"5.772517e-01";"cancer_diagnosis_time_bin_0"
"(V3 14-60D) - (no-vax)";"1-5yr";" -1.41388746";"   0.1901166";"Inf";"   -1.8362907";"-9.914843e-01";"V3 14-60D";"no-vax";"270";" 91251";"2155194";"34";"22293";" 594468";"10155.086";"10176.189";"167481";"5.772517e-01";"cancer_diagnosis_time_bin_0"
"(V3 60+) - (no-vax)";"1-5yr";" -0.60217144";"   0.1582063";"Inf";"   -0.9536761";"-2.506667e-01";"V3 60+";"no-vax";"270";" 91251";"2155194";"64";"16614";" 969911";"10155.086";"10176.189";"167481";"5.772517e-01";"cancer_diagnosis_time_bin_0"
"(V3 14-60D) - (no-vax)";"< 2y";" -1.42098490";"   0.2380642";"Inf";"   -1.9499186";"-8.920512e-01";"V3 14-60D";"no-vax";"163";" 49284";"1226056";"21";"12581";" 353763";"10158.080";"10179.183";"167481";"8.699326e-01";"cancer_diagnosis_time_bin_1"
"(V3 60+) - (no-vax)";"< 2y";" -0.59584776";"   0.1917836";"Inf";"   -1.0219548";"-1.697407e-01";"V3 60+";"no-vax";"163";" 49284";"1226056";"40";"10180";" 577649";"10158.080";"10179.183";"167481";"8.699326e-01";"cancer_diagnosis_time_bin_1"
"(V3 14-60D) - (no-vax)";"2-5yr";" -1.59033948";"   0.2308131";"Inf";"   -2.1031627";"-1.077516e+00";"V3 14-60D";"no-vax";"209";" 67121";"1577641";"22";"16288";" 432608";"10158.080";"10179.183";"167481";"8.699326e-01";"cancer_diagnosis_time_bin_1"
"(V3 60+) - (no-vax)";"2-5yr";" -0.62731130";"   0.1769392";"Inf";"   -1.0204369";"-2.341857e-01";"V3 60+";"no-vax";"209";" 67121";"1577641";"48";"12027";" 703777";"10158.080";"10179.183";"167481";"8.699326e-01";"cancer_diagnosis_time_bin_1"
"(V3 14-60D) - (no-vax)";"< 3y";" -1.31688042";"   0.2025173";"Inf";"   -1.7668357";"-8.669251e-01";"V3 14-60D";"no-vax";"211";" 72516";"1772186";"30";"18252";" 505103";"10149.942";"10171.045";"167481";"2.585207e-01";"cancer_diagnosis_time_bin_2"
"(V3 60+) - (no-vax)";"< 3y";" -0.54386973";"   0.1700720";"Inf";"   -0.9217378";"-1.660017e-01";"V3 60+";"no-vax";"211";" 72516";"1772186";"54";"14387";" 822427";"10149.942";"10171.045";"167481";"2.585207e-01";"cancer_diagnosis_time_bin_2"
"(V3 14-60D) - (no-vax)";"3-5yr";" -1.85156736";"   0.2935575";"Inf";"   -2.5037968";"-1.199338e+00";"V3 14-60D";"no-vax";"161";" 43889";"1031511";"13";"10617";" 281268";"10149.942";"10171.045";"167481";"2.585207e-01";"cancer_diagnosis_time_bin_2"
"(V3 60+) - (no-vax)";"3-5yr";" -0.70970198";"   0.2032141";"Inf";"   -1.1612055";"-2.581985e-01";"V3 60+";"no-vax";"161";" 43889";"1031511";"34";" 7820";" 458999";"10149.942";"10171.045";"167481";"2.585207e-01";"cancer_diagnosis_time_bin_2"
"(V3 14-60D) - (no-vax)";"< 4y";" -1.42546335";"   0.1806020";"Inf";"   -1.8267269";"-1.024200e+00";"V3 14-60D";"no-vax";"300";" 94442";"2287343";"38";"23522";" 646145";"10153.066";"10174.169";"167481";"1.204119e-01";"cancer_diagnosis_time_bin_3"
"(V3 60+) - (no-vax)";"< 4y";" -0.70545507";"   0.1561561";"Inf";"   -1.0524046";"-3.585056e-01";"V3 60+";"no-vax";"300";" 94442";"2287343";"65";"18325";"1052507";"10153.066";"10174.169";"167481";"1.204119e-01";"cancer_diagnosis_time_bin_3"
"(V3 14-60D) - (no-vax)";"4-5yr";" -1.99582041";"   0.4657677";"Inf";"   -3.0306686";"-9.609722e-01";"V3 14-60D";"no-vax";" 72";" 21963";" 516354";" 5";" 5347";" 140226";"10153.066";"10174.169";"167481";"1.204119e-01";"cancer_diagnosis_time_bin_3"
"(V3 60+) - (no-vax)";"4-5yr";" -0.29253871";"   0.2510960";"Inf";"   -0.8504267";" 2.653493e-01";"V3 60+";"no-vax";" 72";" 21963";" 516354";"23";" 3882";" 228919";"10153.066";"10174.169";"167481";"1.204119e-01";"cancer_diagnosis_time_bin_3"
"(V3 14-60D) - (no-vax)";"0";" -1.50050555";"   0.1921495";"Inf";"   -1.9274256";"-1.073585e+00";"V3 14-60D";"no-vax";"279";"102964";"2442453";"33";"25487";" 692585";"10109.365";"10130.468";"167481";"9.782938e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 60+) - (no-vax)";"0";" -0.60215462";"   0.1549412";"Inf";"   -0.9464047";"-2.579046e-01";"V3 60+";"no-vax";"279";"102964";"2442453";"68";"19623";"1135247";"10109.365";"10130.468";"167481";"9.782938e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 14-60D) - (no-vax)";"1";" -1.46357823";"   0.3370288";"Inf";"   -2.2123927";"-7.147637e-01";"V3 14-60D";"no-vax";" 93";" 13441";" 361244";"10";" 3382";"  93786";"10109.365";"10130.468";"167481";"9.782938e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 60+) - (no-vax)";"1";" -0.54659332";"   0.2574826";"Inf";"   -1.1186712";" 2.548458e-02";"V3 60+";"no-vax";" 93";" 13441";" 361244";"20";" 2584";" 146179";"10109.365";"10130.468";"167481";"9.782938e-01";"CCI_Metastatic_Solid_Tumor"
"(V3 14-60D) - (no-vax)";"Delta VOC";" -1.51126296";"   0.1700806";"Inf";"   -1.8891500";"-1.133376e+00";"V3 14-60D";"no-vax";"313";"108534";"2177695";"43";"28869";" 786371";"10149.403";"10162.064";"167481";"2.599277e-02";"covid_voc"
"(V3 60+) - (no-vax)";"Delta VOC";" -0.98827458";"   0.2255683";"Inf";"   -1.4894449";"-4.871043e-01";"V3 60+";"no-vax";"313";"108534";"2177695";"29";"11789";" 394854";"10149.403";"10162.064";"167481";"2.599277e-02";"covid_voc"
"(V3 14-60D) - (no-vax)";"Omicron VOC";NA;NA;NA;NA;NA;"V3 14-60D";"no-vax";" 59";"  7871";" 626002";NA;NA;NA;"10149.403";"10162.064";"167481";"2.599277e-02";"covid_voc"
"(V3 60+) - (no-vax)";"Omicron VOC";" -0.34714388";"   0.1842003";"Inf";"   -0.7081698";" 1.388203e-02";"V3 60+";"no-vax";" 59";"  7871";" 626002";"59";"10418";" 886572";"10149.403";"10162.064";"167481";"2.599277e-02";"covid_voc"
"(V3 14-60D) - (no-vax)";"0";"  0.00000000";"   0.0000000";"Inf";"    0.0000000";" 0.000000e+00";"V3 14-60D";"no-vax";"  2";" 12814";" 121980";" 7";" 5482";" 149326";" 2673.506";" 2682.394";"105343";"4.399861e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"0";"  0.00000000";"   0.0000000";"Inf";"    0.0000000";" 0.000000e+00";"V3 60+";"no-vax";"  2";" 12814";" 121980";" 8";" 4342";" 252705";" 2673.506";" 2682.394";"105343";"4.399861e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"1";" -0.09512116";"   0.8780166";"Inf";"   -2.0459088";" 1.855666e+00";"V3 14-60D";"no-vax";" 10";" 41453";" 450855";"36";"23387";" 637045";" 2673.506";" 2682.394";"105343";"4.399861e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"1";"  0.59162580";"   0.8592965";"Inf";"   -1.3175693";" 2.500821e+00";"V3 60+";"no-vax";" 10";" 41453";" 450855";"80";"17865";"1028721";" 2673.506";" 2682.394";"105343";"4.399861e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"0";" -0.45115966";"   0.3935712";"Inf";"   -1.3256007";" 4.232814e-01";"V3 14-60D";"no-vax";" 18";" 27099";" 368502";"16";"10692";" 264971";" 3689.207";" 3705.442";"149330";"2.024974e-01";"vac_diff_vac"
"(V3 60+) - (no-vax)";"0";" -0.29016299";"   0.4714355";"Inf";"   -1.3376039";" 7.572779e-01";"V3 60+";"no-vax";" 18";" 27099";" 368502";"38";" 5813";" 348189";" 3689.207";" 3705.442";"149330";"2.024974e-01";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"1";" -0.53838686";"   0.2997406";"Inf";"   -1.2043541";" 1.275804e-01";"V3 14-60D";"no-vax";" 41";" 71155";" 967784";"27";"18177";" 521400";" 3689.207";" 3705.442";"149330";"2.024974e-01";"vac_diff_vac"
"(V3 60+) - (no-vax)";"1";" -0.87024338";"   0.4651427";"Inf";"   -1.9037028";" 1.632160e-01";"V3 60+";"no-vax";" 41";" 71155";" 967784";"50";"16394";" 933237";" 3689.207";" 3705.442";"149330";"2.024974e-01";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"0";" -0.36334495";"   0.2378281";"Inf";"   -0.8917542";" 1.650643e-01";"V3 14-60D";"no-vax";" 46";" 74517";"1054381";"36";"23387";" 637045";"10070.163";"10091.266";"167481";"1.038500e-11";"vac_heterologous"
"(V3 60+) - (no-vax)";"0";"  0.85186441";"   0.2218453";"Inf";"    0.3589659";" 1.344763e+00";"V3 60+";"no-vax";" 46";" 74517";"1054381";"80";"17865";"1028793";"10070.163";"10091.266";"167481";"1.038500e-11";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"1";" -1.93001841";"   0.3858059";"Inf";"   -2.7872064";"-1.072830e+00";"V3 14-60D";"no-vax";"326";" 41888";"1749316";" 7";" 5482";" 149326";"10070.163";"10091.266";"167481";"1.038500e-11";"vac_heterologous"
"(V3 60+) - (no-vax)";"1";" -1.40037342";"   0.3653659";"Inf";"   -2.2121477";"-5.885991e-01";"V3 60+";"no-vax";"326";" 41888";"1749316";" 8";" 4342";" 252633";"10070.163";"10091.266";"167481";"1.038500e-11";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"0";" -1.58368742";"   0.1791806";"Inf";"   -1.9817929";"-1.185582e+00";"V3 14-60D";"no-vax";"356";" 96948";"2326917";"38";"23965";" 648031";"10094.700";"10115.803";"167481";"5.851146e-02";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"0";" -0.66831189";"   0.1454095";"Inf";"   -0.9913843";"-3.452394e-01";"V3 60+";"no-vax";"356";" 96948";"2326917";"79";"18088";"1049834";"10094.700";"10115.803";"167481";"5.851146e-02";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"1";" -0.54985687";"   0.5152821";"Inf";"   -1.6947166";" 5.950028e-01";"V3 14-60D";"no-vax";" 16";" 19457";" 476780";" 5";" 4904";" 138340";"10094.700";"10115.803";"167481";"5.851146e-02";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"1";"  0.19529019";"   0.4232468";"Inf";"   -0.7450845";" 1.135665e+00";"V3 60+";"no-vax";" 16";" 19457";" 476780";" 9";" 4119";" 231592";"10094.700";"10115.803";"167481";"5.851146e-02";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"0";" -1.46168128";"   0.1801615";"Inf";"   -1.8619663";"-1.061396e+00";"V3 14-60D";"no-vax";"315";" 99753";"2452356";"38";"24858";" 686290";"10154.346";"10175.449";"167481";"4.691574e-01";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"0";" -0.56834870";"   0.1469044";"Inf";"   -0.8947426";"-2.419548e-01";"V3 60+";"no-vax";"315";" 99753";"2452356";"78";"19641";"1125199";"10154.346";"10175.449";"167481";"4.691574e-01";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"1";" -1.84481186";"   0.4697454";"Inf";"   -2.8884977";"-8.011260e-01";"V3 14-60D";"no-vax";" 57";" 16652";" 351341";" 5";" 4011";" 100081";"10154.346";"10175.449";"167481";"4.691574e-01";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"1";" -0.93388786";"   0.3517639";"Inf";"   -1.7154410";"-1.523347e-01";"V3 60+";"no-vax";" 57";" 16652";" 351341";"10";" 2566";" 156227";"10154.346";"10175.449";"167481";"4.691574e-01";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"0";" -1.42704738";"   0.1806263";"Inf";"   -1.8283651";"-1.025730e+00";"V3 14-60D";"no-vax";"302";"100002";"2412548";"38";"24818";" 677563";"10149.418";"10170.521";"167481";"4.747030e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"0";" -0.61991041";"   0.1517272";"Inf";"   -0.9570197";"-2.828011e-01";"V3 60+";"no-vax";"302";"100002";"2412548";"71";"19185";"1101427";"10149.418";"10170.521";"167481";"4.747030e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"1";" -1.98410040";"   0.4660582";"Inf";"   -3.0195939";"-9.486069e-01";"V3 14-60D";"no-vax";" 70";" 16403";" 391149";" 5";" 4051";" 108808";"10149.418";"10170.521";"167481";"4.747030e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"1";" -0.59645708";"   0.2810218";"Inf";"   -1.2208347";" 2.792051e-02";"V3 60+";"no-vax";" 70";" 16403";" 391149";"17";" 3022";" 179999";"10149.418";"10170.521";"167481";"4.747030e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"0";" -1.39142035";"   0.1748613";"Inf";"   -1.7799293";"-1.002911e+00";"V3 14-60D";"no-vax";"315";"110819";"2670909";"41";"27497";" 750381";"10095.498";"10116.601";"167481";"6.890445e-02";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"0";" -0.55338343";"   0.1459296";"Inf";"   -0.8776115";"-2.291554e-01";"V3 60+";"no-vax";"315";"110819";"2670909";"80";"21241";"1225939";"10095.498";"10116.601";"167481";"6.890445e-02";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"1";" -2.65547165";"   0.7213730";"Inf";"   -4.2582267";"-1.052717e+00";"V3 14-60D";"no-vax";" 57";"  5586";" 132788";" 2";" 1372";"  35990";"10095.498";"10116.601";"167481";"6.890445e-02";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"1";" -1.04656420";"   0.3853813";"Inf";"   -1.9028089";"-1.903195e-01";"V3 60+";"no-vax";" 57";"  5586";" 132788";" 8";"  966";"  55487";"10095.498";"10116.601";"167481";"6.890445e-02";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"0";" -1.58301101";"   0.1772066";"Inf";"   -1.9767307";"-1.189291e+00";"V3 14-60D";"no-vax";"360";"112958";"2713411";"39";"28063";" 765537";"10153.757";"10174.860";"167481";"1.168968e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"0";" -0.61041531";"   0.1417421";"Inf";"   -0.9253397";"-2.954910e-01";"V3 60+";"no-vax";"360";"112958";"2713411";"86";"21615";"1247394";"10153.757";"10174.860";"167481";"1.168968e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -0.22638639";"   0.5799555";"Inf";"   -1.5149383";" 1.062166e+00";"V3 14-60D";"no-vax";" 12";"  3447";"  90286";" 4";"  806";"  20834";"10153.757";"10174.860";"167481";"1.168968e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.73945291";"   0.7671751";"Inf";"   -2.4439716";" 9.650658e-01";"V3 60+";"no-vax";" 12";"  3447";"  90286";" 2";"  592";"  34032";"10153.757";"10174.860";"167481";"1.168968e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.49989860";"   0.1701662";"Inf";"   -1.8779759";"-1.121821e+00";"V3 14-60D";"no-vax";"368";"113734";"2737206";"43";"28198";" 767266";"10152.762";"10173.865";"167481";"4.378177e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";" -0.62354731";"   0.1414708";"Inf";"   -0.9378688";"-3.092258e-01";"V3 60+";"no-vax";"368";"113734";"2737206";"86";"21637";"1248326";"10152.762";"10173.865";"167481";"4.378177e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-13.94553023";" 727.4646265";"Inf";"-1630.2349294";" 1.602344e+03";"V3 14-60D";"no-vax";"  4";"  2671";"  66491";" 0";"  671";"  19105";"10152.762";"10173.865";"167481";"4.378177e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";"  0.05994544";"   0.8692951";"Inf";"   -1.8714645";" 1.991355e+00";"V3 60+";"no-vax";"  4";"  2671";"  66491";" 2";"  570";"  33100";"10152.762";"10173.865";"167481";"4.378177e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -1.46581815";"   0.1781502";"Inf";"   -1.8616344";"-1.070002e+00";"V3 14-60D";"no-vax";"322";"104592";"2529602";"39";"26014";" 711144";"10151.145";"10172.248";"167481";"7.240985e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -0.62043032";"   0.1479740";"Inf";"   -0.9492007";"-2.916600e-01";"V3 60+";"no-vax";"322";"104592";"2529602";"76";"20178";"1161081";"10151.145";"10172.248";"167481";"7.240985e-01";"cancer_dx_bladder"
