"term";"estimate";"std.error";"statistic";"p.value"
"periodV3 14-60D";-1.14574550349099;0.137149438820415;-8.35399337646027;0
"periodV3 60+";-1.39245443384331;0.11561469155473;-12.0439229229284;0
