"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"1";"-13.623097979";" 660.4306182";"Inf";"-1.480976e+03";"1453.72935907";"V3 14-60D";"no-vax";"  4";"  2671";"  67184";"  0";"  671";"  19189";"13530.919";"13553.537";"167675";"4.197557e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";" -0.195548595";"   0.8676173";"Inf";"-2.123231e+00";"   1.73213363";"V3 60+";"no-vax";"  4";"  2671";"  67184";"  2";"  572";"  33240";"13530.919";"13553.537";"167675";"4.197557e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -1.555978137";"   0.1643148";"Inf";"-1.921055e+00";"  -1.19090159";"V3 14-60D";"no-vax";"462";"104655";"2549722";" 45";"26014";" 715126";"13537.818";"13560.436";"167675";"8.426177e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -1.030237376";"   0.1245118";"Inf";"-1.306879e+00";"  -0.75359553";"V3 60+";"no-vax";"462";"104655";"2549722";" 94";"20282";"1167119";"13537.818";"13560.436";"167675";"8.426177e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";" -1.716940516";"   0.4679449";"Inf";"-2.756626e+00";"  -0.67725500";"V3 14-60D";"no-vax";" 61";" 11818";" 275950";"  5";" 2855";"  75642";"13537.818";"13560.436";"167675";"8.426177e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" -0.890131566";"   0.3011031";"Inf";"-1.559126e+00";"  -0.22113713";"V3 60+";"no-vax";" 61";" 11818";" 275950";" 14";" 2051";" 121012";"13537.818";"13560.436";"167675";"8.426177e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";" -1.564322275";"   0.1595394";"Inf";"-1.918789e+00";"  -1.20985577";"V3 14-60D";"no-vax";"498";"114761";"2783542";" 48";"28427";" 778480";"13515.731";"13538.349";"167675";"2.937660e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";" -0.983123338";"   0.1189657";"Inf";"-1.247443e+00";"  -0.71880395";"V3 60+";"no-vax";"498";"114761";"2783542";"106";"22001";"1268787";"13515.731";"13538.349";"167675";"2.937660e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";" -1.792964795";"   0.7365785";"Inf";"-3.429504e+00";"  -0.15642605";"V3 14-60D";"no-vax";" 25";"  1712";"  42130";"  2";"  442";"  12288";"13515.731";"13538.349";"167675";"2.937660e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -1.991824470";"   0.7368130";"Inf";"-3.628884e+00";"  -0.35476479";"V3 60+";"no-vax";" 25";"  1712";"  42130";"  2";"  332";"  19344";"13515.731";"13538.349";"167675";"2.937660e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";" -1.552392285";"   0.1580953";"Inf";"-1.903650e+00";"  -1.20113431";"V3 14-60D";"no-vax";"506";"112005";"2726390";" 49";"27683";" 757768";"13540.210";"13562.828";"167675";"6.238804e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -0.998385377";"   0.1191906";"Inf";"-1.263204e+00";"  -0.73356639";"V3 60+";"no-vax";"506";"112005";"2726390";"105";"21380";"1233081";"13540.210";"13562.828";"167675";"6.238804e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";" -2.275659734";"   1.0302433";"Inf";"-4.564666e+00";"   0.01334681";"V3 14-60D";"no-vax";" 17";"  4468";"  99282";"  1";" 1186";"  33000";"13540.210";"13562.828";"167675";"6.238804e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -1.413720621";"   0.6286475";"Inf";"-2.810457e+00";"  -0.01698418";"V3 60+";"no-vax";" 17";"  4468";"  99282";"  3";"  953";"  55050";"13540.210";"13562.828";"167675";"6.238804e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.649151461";"   0.1621059";"Inf";"-2.009320e+00";"  -1.28898276";"V3 14-60D";"no-vax";"518";"115141";"2790614";" 46";"28564";" 781929";"13531.405";"13554.023";"167675";"8.729551e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -1.025472474";"   0.1186688";"Inf";"-1.289132e+00";"  -0.76181269";"V3 60+";"no-vax";"518";"115141";"2790614";"106";"22094";"1275569";"13531.405";"13554.023";"167675";"8.729551e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";"  0.686797676";"   0.6727219";"Inf";"-8.078637e-01";"   2.18145907";"V3 14-60D";"no-vax";"  5";"  1332";"  35058";"  4";"  305";"   8839";"13531.405";"13554.023";"167675";"8.729551e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" -0.066144943";"   0.8382126";"Inf";"-1.928495e+00";"   1.79620561";"V3 60+";"no-vax";"  5";"  1332";"  35058";"  2";"  239";"  12562";"13531.405";"13554.023";"167675";"8.729551e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.563152338";"   0.1595149";"Inf";"-1.917564e+00";"  -1.20874035";"V3 14-60D";"no-vax";"499";"112219";"2731552";" 48";"27823";" 762202";"13538.737";"13561.354";"167675";"7.525082e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -0.999518313";"   0.1196951";"Inf";"-1.265458e+00";"  -0.73357832";"V3 60+";"no-vax";"499";"112219";"2731552";"104";"21530";"1240910";"13538.737";"13561.354";"167675";"7.525082e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";" -1.835566433";"   0.7377648";"Inf";"-3.474741e+00";"  -0.19639196";"V3 14-60D";"no-vax";" 24";"  4254";"  94120";"  2";" 1046";"  28566";"13538.737";"13561.354";"167675";"7.525082e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";" -1.367845121";"   0.5427714";"Inf";"-2.573781e+00";"  -0.16190937";"V3 60+";"no-vax";" 24";"  4254";"  94120";"  4";"  803";"  47221";"13538.737";"13561.354";"167675";"7.525082e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.584267565";"   0.1594099";"Inf";"-1.938446e+00";"  -1.23008877";"V3 14-60D";"no-vax";"508";"114688";"2783737";" 48";"28421";" 778414";"13532.291";"13554.908";"167675";"8.973903e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -1.021255605";"   0.1195636";"Inf";"-1.286903e+00";"  -0.75560789";"V3 60+";"no-vax";"508";"114688";"2783737";"104";"21991";"1268237";"13532.291";"13554.908";"167675";"8.973903e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -1.303816080";"   0.7544741";"Inf";"-2.980116e+00";"   0.37248334";"V3 14-60D";"no-vax";" 15";"  1785";"  41935";"  2";"  448";"  12354";"13532.291";"13554.908";"167675";"8.973903e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -0.817857877";"   0.5652970";"Inf";"-2.073841e+00";"   0.43812569";"V3 60+";"no-vax";" 15";"  1785";"  41935";"  4";"  342";"  19894";"13532.291";"13554.908";"167675";"8.973903e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -1.572096669";"   0.1566009";"Inf";"-1.920034e+00";"  -1.22415900";"V3 14-60D";"no-vax";"522";"115998";"2813975";" 50";"28753";" 787744";"13539.734";"13562.352";"167675";"7.902423e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -1.011653572";"   0.1178598";"Inf";"-1.273516e+00";"  -0.74979128";"V3 60+";"no-vax";"522";"115998";"2813975";"108";"22252";"1283567";"13539.734";"13562.352";"167675";"7.902423e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-12.985977835";"1010.9578299";"Inf";"-2.259144e+03";"2233.17193004";"V3 14-60D";"no-vax";"  1";"   475";"  11697";"  0";"  116";"   3024";"13539.734";"13562.352";"167675";"7.902423e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";"-12.818637698";" 870.5743737";"Inf";"-1.947071e+03";"1921.43366838";"V3 60+";"no-vax";"  1";"   475";"  11697";"  0";"   81";"   4564";"13539.734";"13562.352";"167675";"7.902423e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.573121368";"   0.1565892";"Inf";"-1.921033e+00";"  -1.22520967";"V3 14-60D";"no-vax";"523";"116041";"2813367";" 50";"28746";" 787007";"13535.354";"13557.972";"167675";"9.999997e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";" -1.013588795";"   0.1178452";"Inf";"-1.275419e+00";"  -0.75175902";"V3 60+";"no-vax";"523";"116041";"2813367";"108";"22208";"1282151";"13535.354";"13557.972";"167675";"9.999997e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";" -0.225087249";"1741.3222357";"Inf";"-3.869115e+03";"3868.66498343";"V3 14-60D";"no-vax";"  0";"   432";"  12305";"  0";"  123";"   3761";"13535.354";"13557.972";"167675";"9.999997e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" -0.051543297";"1560.7615285";"Inf";"-3.467770e+03";"3467.66664032";"V3 60+";"no-vax";"  0";"   432";"  12305";"  0";"  125";"   5980";"13535.354";"13557.972";"167675";"9.999997e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";" -1.567871145";"   0.1566319";"Inf";"-1.915878e+00";"  -1.21986446";"V3 14-60D";"no-vax";"519";"114599";"2772137";" 50";"28407";" 776943";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.018479953";"   0.1182965";"Inf";"-1.281312e+00";"  -0.75564747";"V3 60+";"no-vax";"519";"114599";"2772137";"107";"21891";"1264315";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.789112189";" 773.8425663";"Inf";"-1.733122e+03";"1705.54333515";"V3 14-60D";"no-vax";"  4";"  1874";"  53535";"  0";"  462";"  13825";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";" -0.709658853";"   1.1190420";"Inf";"-3.195959e+00";"   1.77664174";"V3 60+";"no-vax";"  4";"  1874";"  53535";"  1";"  442";"  23816";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.561246059";"   0.1566765";"Inf";"-1.909352e+00";"  -1.21314041";"V3 14-60D";"no-vax";"517";"115799";"2806753";" 50";"28697";" 784960";"13538.130";"13560.748";"167675";"1.913418e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";" -1.001415131";"   0.1179306";"Inf";"-1.263435e+00";"  -0.73939562";"V3 60+";"no-vax";"517";"115799";"2806753";"108";"22149";"1278481";"13538.130";"13560.748";"167675";"1.913418e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";"-15.228078406";"1188.2088257";"Inf";"-2.655204e+03";"2624.74816100";"V3 14-60D";"no-vax";"  6";"   674";"  18919";"  0";"  172";"   5808";"13538.130";"13560.748";"167675";"1.913418e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";"-15.056502772";" 986.7489072";"Inf";"-2.207427e+03";"2177.31373803";"V3 60+";"no-vax";"  6";"   674";"  18919";"  0";"  184";"   9650";"13538.130";"13560.748";"167675";"1.913418e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";" -1.571064329";"   0.1566109";"Inf";"-1.919024e+00";"  -1.22310434";"V3 14-60D";"no-vax";"521";"115954";"2811798";" 50";"28752";" 787688";"13540.456";"13563.074";"167675";"5.571486e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";" -1.019993561";"   0.1182492";"Inf";"-1.282721e+00";"  -0.75726609";"V3 60+";"no-vax";"521";"115954";"2811798";"107";"22245";"1283272";"13540.456";"13563.074";"167675";"5.571486e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-12.453898782";" 607.0184057";"Inf";"-1.361134e+03";"1336.22668102";"V3 14-60D";"no-vax";"  2";"   519";"  13874";"  0";"  117";"   3080";"13540.456";"13563.074";"167675";"5.571486e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";"  0.180176824";"   1.2257126";"Inf";"-2.543126e+00";"   2.90347937";"V3 60+";"no-vax";"  2";"   519";"  13874";"  1";"   88";"   4859";"13540.456";"13563.074";"167675";"5.571486e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";" -1.573586877";"   0.1565889";"Inf";"-1.921498e+00";"  -1.22567579";"V3 14-60D";"no-vax";"523";"115477";"2798200";" 50";"28616";" 783267";"13528.181";"13550.799";"167675";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.015580698";"   0.1178468";"Inf";"-1.277414e+00";"  -0.75374730";"V3 60+";"no-vax";"523";"115477";"2798200";"108";"22120";"1276658";"13528.181";"13550.799";"167675";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.226749987";"2017.3392258";"Inf";"-4.482375e+03";"4481.92109122";"V3 14-60D";"no-vax";"  0";"   996";"  27472";"  0";"  253";"   7501";"13528.181";"13550.799";"167675";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.058219296";"1824.6225220";"Inf";"-4.054026e+03";"4053.90939978";"V3 60+";"no-vax";"  0";"   996";"  27472";"  0";"  213";"  11473";"13528.181";"13550.799";"167675";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.516106299";"   0.1569408";"Inf";"-1.864799e+00";"  -1.16741331";"V3 14-60D";"no-vax";"493";"113780";"2757852";" 50";"28186";" 771795";"13516.150";"13538.768";"167675";"5.149617e-02";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";" -1.020640399";"   0.1210570";"Inf";"-1.289606e+00";"  -0.75167444";"V3 60+";"no-vax";"493";"113780";"2757852";"101";"21833";"1259187";"13516.150";"13538.768";"167675";"5.149617e-02";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";"-15.717957523";" 704.2100781";"Inf";"-1.580340e+03";"1548.90421451";"V3 14-60D";"no-vax";" 30";"  2693";"  67820";"  0";"  683";"  18973";"13516.150";"13538.768";"167675";"5.149617e-02";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" -0.823657541";"   0.4228002";"Inf";"-1.763040e+00";"   0.11572479";"V3 60+";"no-vax";" 30";"  2693";"  67820";"  7";"  500";"  28944";"13516.150";"13538.768";"167675";"5.149617e-02";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";" -1.620242223";"   0.1622801";"Inf";"-1.980798e+00";"  -1.25968637";"V3 14-60D";"no-vax";"504";"115386";"2795391";" 46";"28590";" 782593";"13510.870";"13533.488";"167675";"6.000326e-03";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";" -0.975599236";"   0.1181548";"Inf";"-1.238117e+00";"  -0.71308154";"V3 60+";"no-vax";"504";"115386";"2795391";"108";"22110";"1274432";"13510.870";"13533.488";"167675";"6.000326e-03";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";" -0.702249861";"   0.5524061";"Inf";"-1.929592e+00";"   0.52509256";"V3 14-60D";"no-vax";" 19";"  1087";"  30281";"  4";"  279";"   8175";"13510.870";"13533.488";"167675";"6.000326e-03";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";"-15.029381353";" 560.8309054";"Inf";"-1.261090e+03";"1231.03127112";"V3 60+";"no-vax";" 19";"  1087";"  30281";"  0";"  223";"  13699";"13510.870";"13533.488";"167675";"6.000326e-03";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";" -1.616217724";"   0.1623320";"Inf";"-1.976889e+00";"  -1.25554666";"V3 14-60D";"no-vax";"500";"113242";"2739137";" 46";"28074";" 768850";"13521.467";"13544.085";"167675";"1.545253e-02";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";" -1.081571273";"   0.1225900";"Inf";"-1.353943e+00";"  -0.80919942";"V3 60+";"no-vax";"500";"113242";"2739137";" 97";"21744";"1255351";"13521.467";"13544.085";"167675";"1.545253e-02";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";" -0.830270498";"   0.5440534";"Inf";"-2.039055e+00";"   0.37851372";"V3 14-60D";"no-vax";" 23";"  3231";"  86535";"  4";"  795";"  21918";"13521.467";"13544.085";"167675";"1.545253e-02";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";"  0.042354453";"   0.3701980";"Inf";"-7.801557e-01";"   0.86486464";"V3 60+";"no-vax";" 23";"  3231";"  86535";" 11";"  589";"  32780";"13521.467";"13544.085";"167675";"1.545253e-02";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";" -1.605595683";"   0.1816003";"Inf";"-2.009077e+00";"  -1.20211403";"V3 14-60D";"no-vax";"388";" 94778";"2299538";" 36";"23502";" 645060";"13516.982";"13539.599";"167675";"8.594227e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";" -1.041867817";"   0.1344953";"Inf";"-1.340691e+00";"  -0.74304465";"V3 60+";"no-vax";"388";" 94778";"2299538";" 78";"18298";"1051117";"13516.982";"13539.599";"167675";"8.594227e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";" -1.478329010";"   0.2853140";"Inf";"-2.112243e+00";"  -0.84441505";"V3 14-60D";"no-vax";"135";" 21695";" 526134";" 14";" 5367";" 145708";"13516.982";"13539.599";"167675";"8.594227e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";" -0.936988566";"   0.2086390";"Inf";"-1.400545e+00";"  -0.47343201";"V3 60+";"no-vax";"135";" 21695";" 526134";" 30";" 4035";" 237014";"13516.982";"13539.599";"167675";"8.594227e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";" -1.478427035";"   0.1757974";"Inf";"-1.869016e+00";"  -1.08783824";"V3 14-60D";"no-vax";"376";" 84517";"2115462";" 39";"21121";" 589554";"13536.903";"13559.521";"167675";"2.898560e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";" -0.938352874";"   0.1317598";"Inf";"-1.231098e+00";"  -0.64560737";"V3 60+";"no-vax";"376";" 84517";"2115462";" 83";"16964";" 968430";"13536.903";"13559.521";"167675";"2.898560e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";" -1.862034706";"   0.3167708";"Inf";"-2.565840e+00";"  -1.15822955";"V3 14-60D";"no-vax";"147";" 31956";" 710210";" 11";" 7748";" 201214";"13536.903";"13559.521";"167675";"2.898560e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";" -1.239987352";"   0.2229295";"Inf";"-1.735295e+00";"  -0.74467998";"V3 60+";"no-vax";"147";" 31956";" 710210";" 25";" 5369";" 319701";"13536.903";"13559.521";"167675";"2.898560e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";" -1.567871145";"   0.1566319";"Inf";"-1.915878e+00";"  -1.21986446";"V3 14-60D";"no-vax";"519";"114599";"2772137";" 50";"28407";" 776943";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.018479953";"   0.1182965";"Inf";"-1.281312e+00";"  -0.75564747";"V3 60+";"no-vax";"519";"114599";"2772137";"107";"21891";"1264315";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.789112189";" 773.8425663";"Inf";"-1.733122e+03";"1705.54333515";"V3 14-60D";"no-vax";"  4";"  1874";"  53535";"  0";"  462";"  13825";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";" -0.709658853";"   1.1190420";"Inf";"-3.195959e+00";"   1.77664174";"V3 60+";"no-vax";"  4";"  1874";"  53535";"  1";"  442";"  23816";"13533.863";"13556.481";"167675";"6.837187e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.659025810";"   0.1670075";"Inf";"-2.030085e+00";"  -1.28796655";"V3 14-60D";"no-vax";"493";" 97000";"2343934";" 43";"23965";" 651372";"13472.798";"13495.416";"167675";"1.008729e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"0";" -1.043195730";"   0.1222834";"Inf";"-1.314886e+00";"  -0.77150508";"V3 60+";"no-vax";"493";" 97000";"2343934";" 98";"18191";"1055209";"13472.798";"13495.416";"167675";"1.008729e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"1";" -0.714080957";"   0.4228510";"Inf";"-1.653576e+00";"   0.22541425";"V3 14-60D";"no-vax";" 30";" 19473";" 481738";"  7";" 4904";" 139396";"13472.798";"13495.416";"167675";"1.008729e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"1";" -0.575750515";"   0.3687745";"Inf";"-1.395098e+00";"   0.24359690";"V3 60+";"no-vax";" 30";" 19473";" 481738";" 10";" 4142";" 232922";"13472.798";"13495.416";"167675";"1.008729e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"0";" -1.573752775";"   0.1565891";"Inf";"-1.921664e+00";"  -1.22584122";"V3 14-60D";"no-vax";"523";"115305";"2793145";" 50";"28576";" 782135";"13525.709";"13548.327";"167675";"9.999997e-01";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.016194797";"   0.1178460";"Inf";"-1.278026e+00";"  -0.75436310";"V3 60+";"no-vax";"523";"115305";"2793145";"108";"22086";"1274543";"13525.709";"13548.327";"167675";"9.999997e-01";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.225328534";"1875.8482091";"Inf";"-4.168007e+03";"4167.55612015";"V3 14-60D";"no-vax";"  0";"  1168";"  32527";"  0";"  293";"   8633";"13525.709";"13548.327";"167675";"9.999997e-01";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.058876796";"1674.4688852";"Inf";"-3.720413e+03";"3720.29563925";"V3 60+";"no-vax";"  0";"  1168";"  32527";"  0";"  247";"  13588";"13525.709";"13548.327";"167675";"9.999997e-01";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.438146449";"   0.1619646";"Inf";"-1.798001e+00";"  -1.07829168";"V3 14-60D";"no-vax";"431";"110695";"2687737";" 47";"27438";" 752978";"13424.032";"13446.650";"167675";"1.304738e-02";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"0";" -0.926866679";"   0.1233077";"Inf";"-1.200833e+00";"  -0.65290026";"V3 60+";"no-vax";"431";"110695";"2687737";" 98";"21316";"1229548";"13424.032";"13446.650";"167675";"1.304738e-02";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"1";" -2.624839696";"   0.5888017";"Inf";"-3.933046e+00";"  -1.31663320";"V3 14-60D";"no-vax";" 92";"  5778";" 137935";"  3";" 1431";"  37790";"13424.032";"13446.650";"167675";"1.304738e-02";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"1";" -1.601902877";"   0.3373263";"Inf";"-2.351378e+00";"  -0.85242729";"V3 60+";"no-vax";" 92";"  5778";" 137935";" 10";" 1017";"  58583";"13424.032";"13446.650";"167675";"1.304738e-02";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"0";" -1.532976321";"   0.1568812";"Inf";"-1.881537e+00";"  -1.18441581";"V3 14-60D";"no-vax";"501";"110859";"2678048";" 50";"27479";" 749898";"13532.937";"13555.555";"167675";"1.154513e-01";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"0";" -0.997385299";"   0.1193053";"Inf";"-1.262459e+00";"  -0.73231145";"V3 60+";"no-vax";"501";"110859";"2678048";"105";"21076";"1217289";"13532.937";"13555.555";"167675";"1.154513e-01";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"1";"-15.512670153";" 744.0247251";"Inf";"-1.668595e+03";"1637.57014952";"V3 14-60D";"no-vax";" 22";"  5614";" 147624";"  0";" 1390";"  40870";"13532.937";"13555.555";"167675";"1.154513e-01";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"1";" -1.436638046";"   0.6177074";"Inf";"-2.809068e+00";"  -0.06420844";"V3 60+";"no-vax";" 22";"  5614";" 147624";"  3";" 1257";"  70842";"13532.937";"13555.555";"167675";"1.154513e-01";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"0";" -1.636919590";"   0.1622071";"Inf";"-1.997313e+00";"  -1.27652605";"V3 14-60D";"no-vax";"509";"113024";"2734854";" 46";"28063";" 769864";"13537.251";"13559.869";"167675";"1.113389e-01";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"0";" -1.021743949";"   0.1192110";"Inf";"-1.286608e+00";"  -0.75687961";"V3 60+";"no-vax";"509";"113024";"2734854";"105";"21740";"1253959";"13537.251";"13559.869";"167675";"1.113389e-01";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -0.247677560";"   0.5692913";"Inf";"-1.512536e+00";"   1.01718061";"V3 14-60D";"no-vax";" 14";"  3449";"  90818";"  4";"  806";"  20904";"13537.251";"13559.869";"167675";"1.113389e-01";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.735885193";"   0.6381597";"Inf";"-2.153756e+00";"   0.68198549";"V3 60+";"no-vax";" 14";"  3449";"  90818";"  3";"  593";"  34172";"13537.251";"13559.869";"167675";"1.113389e-01";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.606612582";"   0.1692297";"Inf";"-1.982609e+00";"  -1.23061613";"V3 14-60D";"no-vax";"451";"109527";"2641348";" 42";"27144";" 742448";"13492.362";"13514.980";"167675";"6.222518e-01";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"0";" -1.031698615";"   0.1257728";"Inf";"-1.311142e+00";"  -0.75225509";"V3 60+";"no-vax";"451";"109527";"2641348";" 92";"21035";"1213566";"13492.362";"13514.980";"167675";"6.222518e-01";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"1";" -1.318246994";"   0.3761285";"Inf";"-2.153934e+00";"  -0.48256027";"V3 14-60D";"no-vax";" 72";"  6946";" 184324";"  8";" 1725";"  48320";"13492.362";"13514.980";"167675";"6.222518e-01";"cancer_group_hemathological"
"(V3 60+) - (no-vax)";"1";" -0.799081492";"   0.2811241";"Inf";"-1.423686e+00";"  -0.17447673";"V3 60+";"no-vax";" 72";"  6946";" 184324";" 16";" 1298";"  74565";"13492.362";"13514.980";"167675";"6.222518e-01";"cancer_group_hemathological"
"(V3 14-60D) - (no-vax)";"0";" -1.582022173";"   0.1657049";"Inf";"-1.950187e+00";"  -1.21385711";"V3 14-60D";"no-vax";"468";"103426";"2517023";" 44";"25453";" 699383";"13541.590";"13564.208";"167675";"9.852046e-01";"cancer_group_skin"
"(V3 60+) - (no-vax)";"0";" -1.011342647";"   0.1235863";"Inf";"-1.285928e+00";"  -0.73675726";"V3 60+";"no-vax";"468";"103426";"2517023";" 96";"19834";"1141617";"13541.590";"13564.208";"167675";"9.852046e-01";"cancer_group_skin"
