"term";"variable";"var_class";"var_type";"var_nlevels";"contrasts";"contrasts_type";"reference_row";"n_obs";"n_event";"exposure";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high"
"periodno-vax";"period";"factor";"categorical";9;"contr.treatment";"treatment";TRUE;106792;55;6153788.5;NA;NA;NA;NA;NA;NA
"periodV1 0-14D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;92372;3;1030266.5;0.995520819896125;0.816497105410612;-0.00549817220130532;0.995613115390466;0.200930909916028;4.93235064361592
"periodV1 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;59133;15;898666;2.9171997189104;0.365457549798627;2.92954450212319;0.00339459201306408;1.42524042713937;5.97096043443818
"periodV1 60D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;8818;1;316923;0.359719342704588;1.01633195092157;-1.00600119306706;0.314414996152513;0.0490750178386059;2.63673883810648
"periodV1V2 0-13D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;42574;1;544081;0.184792560981012;1.0392295557535;-1.62478190277437;0.104209038467367;0.0241040868032685;1.41670127861017
"periodV1V2 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;34830;3;1349146;0.275979095824556;0.610057289316993;-2.11034304227537;0.0348288186769247;0.083482314540648;0.912342473387638
"periodV1V2 60-89D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;26422;2;731596;0.215278220572607;0.747763719739157;-2.05388948099182;0.0399863896551846;0.0497167193074704;0.932175592003402
"periodV1V2 90-120D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;25846;6;649603;0.479553154677486;0.465456929337763;-1.57887978478134;0.11436363362575;0.192592378072015;1.19408270702767
"periodV1V2 120D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;28917;7;915951;0.743140654799215;0.466824363509359;-0.635934987101053;0.524818797388362;0.297652409251887;1.85537901138929
