"term";"variable";"var_class";"var_type";"var_nlevels";"contrasts";"contrasts_type";"reference_row";"n_obs";"n_event";"exposure";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high"
"periodno-vax";"period";"factor";"categorical";9;"contr.treatment";"treatment";TRUE;106735;379;6139571.5;NA;NA;NA;NA;NA;NA
"periodV1 0-14D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;92372;36;1030119.5;0.943223402849793;0.232580361729571;-0.25132009190459;0.80156664246663;0.59791824382701;1.48794654932948
"periodV1 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;59104;45;897349;0.774450935045046;0.178298603754562;-1.43355565461617;0.151699106012235;0.546041765007325;1.09840361896878
"periodV1 60D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;8803;11;316314;0.429847623840981;0.310464399544526;-2.71955334490907;0.00653701499235426;0.233908904168577;0.789918538494693
"periodV1V2 0-13D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;42560;12;543841;0.317843023312537;0.305973999054557;-3.7460622765485;0.000179632015124248;0.174488634055122;0.578972882764039
"periodV1V2 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;34809;45;1347802;0.419380806773856;0.165777306813594;-5.24182677230105;1.58994601825281e-07;0.303039088784415;0.580388034414311
"periodV1V2 60-89D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;26393;27;730570;0.44807031593548;0.215463719514847;-3.72594098662113;0.00019458792992748;0.293726494956596;0.683516848053453
"periodV1V2 90-120D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;25810;19;648542;0.405451117506326;0.25643206729581;-3.52044489171305;0.000430823507396747;0.24528056073396;0.67021458282392
"periodV1V2 120D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;28852;29;913897;1.1963126672386;0.252766404096301;0.709129243105298;0.478244277323833;0.728936249741817;1.96335961931161
