"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V1 14D+) - (no-vax)";"1";"-0.2380219435";"0.48880852";"Inf";"-1.324062419";" 0.8480185316";"V1 14D+";"no-vax";"  26";"  4283";" 154529.0";"   5";"  2086";"  35201";"89512.60";"89544.10";"353997";"2.271131e-01";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"1";" 0.4223936041";"0.30231239";"Inf";"-0.249287598";" 1.0940748060";"V2 7D+";"no-vax";"  26";"  4283";" 154529.0";"  19";"  1125";"  80995";"89512.60";"89544.10";"353997";"2.271131e-01";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"0";" 0.0038205476";"0.05568852";"Inf";"-0.119908857";" 0.1275499520";"V1 14D+";"no-vax";"2166";"181121";"6503431.0";" 490";" 93161";"1361332";"89530.07";"89561.57";"353997";"4.283901e-01";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"0";"-0.0304711544";"0.04115297";"Inf";"-0.121905313";" 0.0609630039";"V2 7D+";"no-vax";"2166";"181121";"6503431.0";"1060";" 49004";"3574598";"89530.07";"89561.57";"353997";"4.283901e-01";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"1";"-0.2086531333";"0.19352018";"Inf";"-0.638618531";" 0.2213122642";"V1 14D+";"no-vax";" 179";" 17759";" 594512.0";"  32";"  8383";" 120939";"89530.07";"89561.57";"353997";"4.283901e-01";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"1";" 0.0255633441";"0.12816710";"Inf";"-0.259199805";" 0.3103264929";"V2 7D+";"no-vax";" 179";" 17759";" 594512.0";"  95";"  4569";" 339241";"89530.07";"89561.57";"353997";"4.283901e-01";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"0";"-0.0186117679";"0.05471586";"Inf";"-0.140180105";" 0.1029565693";"V1 14D+";"no-vax";"2302";"195123";"6951784.0";" 510";" 99644";"1456450";"89529.77";"89561.27";"353997";"1.094940e-01";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"0";"-0.0365014117";"0.04016693";"Inf";"-0.125744764";" 0.0527419402";"V2 7D+";"no-vax";"2302";"195123";"6951784.0";"1126";" 52618";"3846619";"89529.77";"89561.27";"353997";"1.094940e-01";"cancer_dx_liver_biliary"
"(V1 14D+) - (no-vax)";"1";" 0.3914485111";"0.32749074";"Inf";"-0.336174235";" 1.1190712570";"V1 14D+";"no-vax";"  43";"  3757";" 146159.0";"  12";"  1900";"  25821";"89529.77";"89561.27";"353997";"1.094940e-01";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"1";" 0.4510200594";"0.24083226";"Inf";"-0.084063861";" 0.9861039793";"V2 7D+";"no-vax";"  43";"  3757";" 146159.0";"  29";"   955";"  67220";"89529.77";"89561.27";"353997";"1.094940e-01";"cancer_dx_liver_biliary"
"(V1 14D+) - (no-vax)";"0";"-0.0210407948";"0.05535246";"Inf";"-0.144023543";" 0.1019419530";"V1 14D+";"no-vax";"2255";"191376";"6844996.0";" 495";" 97594";"1424043";"89531.19";"89562.69";"353997";"6.221674e-01";"cancer_dx_melanoma"
"(V2 7D+) - (no-vax)";"0";"-0.0305131136";"0.04051203";"Inf";"-0.120523225";" 0.0594969980";"V2 7D+";"no-vax";"2255";"191376";"6844996.0";"1101";" 51500";"3757148";"89531.19";"89562.69";"353997";"6.221674e-01";"cancer_dx_melanoma"
"(V1 14D+) - (no-vax)";"1";" 0.1948916769";"0.22074659";"Inf";"-0.295565675";" 0.6853490286";"V1 14D+";"no-vax";"  90";"  7504";" 252947.0";"  27";"  3950";"  58228";"89531.19";"89562.69";"353997";"6.221674e-01";"cancer_dx_melanoma"
"(V2 7D+) - (no-vax)";"1";" 0.0566486415";"0.17303850";"Inf";"-0.327810309";" 0.4411075917";"V2 7D+";"no-vax";"  90";"  7504";" 252947.0";"  54";"  2073";" 156691";"89531.19";"89562.69";"353997";"6.221674e-01";"cancer_dx_melanoma"
"(V1 14D+) - (no-vax)";"0";"-0.0136125011";"0.05460364";"Inf";"-0.134931509";" 0.1077065067";"V1 14D+";"no-vax";"2305";"195846";"6977777.0";" 513";" 99985";"1461480";"89533.26";"89564.76";"353997";"6.521509e-01";"cancer_dx_pancreas"
"(V2 7D+) - (no-vax)";"0";"-0.0299959098";"0.04007126";"Inf";"-0.119026696";" 0.0590348759";"V2 7D+";"no-vax";"2305";"195846";"6977777.0";"1135";" 52804";"3861398";"89533.26";"89564.76";"353997";"6.521509e-01";"cancer_dx_pancreas"
"(V1 14D+) - (no-vax)";"1";" 0.1873193186";"0.36987551";"Inf";"-0.634474403";" 1.0091130398";"V1 14D+";"no-vax";"  40";"  3034";" 120166.0";"   9";"  1559";"  20791";"89533.26";"89564.76";"353997";"6.521509e-01";"cancer_dx_pancreas"
"(V2 7D+) - (no-vax)";"1";" 0.2100868418";"0.27433843";"Inf";"-0.399441488";" 0.8196151721";"V2 7D+";"no-vax";"  40";"  3034";" 120166.0";"  20";"   769";"  52441";"89533.26";"89564.76";"353997";"6.521509e-01";"cancer_dx_pancreas"
"(V1 14D+) - (no-vax)";"0";"-0.0013639570";"0.05498120";"Inf";"-0.123521837";" 0.1207939229";"V1 14D+";"no-vax";"2256";"191796";"6869108.0";" 505";" 97980";"1428821";"89531.35";"89562.85";"353997";"5.776120e-01";"cancer_dx_kidney"
"(V2 7D+) - (no-vax)";"0";"-0.0266653151";"0.04042741";"Inf";"-0.116487409";" 0.0631567793";"V2 7D+";"no-vax";"2256";"191796";"6869108.0";"1108";" 51676";"3775739";"89531.35";"89562.85";"353997";"5.776120e-01";"cancer_dx_kidney"
"(V1 14D+) - (no-vax)";"1";"-0.2695629899";"0.26580958";"Inf";"-0.860141825";" 0.3210158454";"V1 14D+";"no-vax";"  89";"  7084";" 228835.0";"  17";"  3564";"  53450";"89531.35";"89562.85";"353997";"5.776120e-01";"cancer_dx_kidney"
"(V2 7D+) - (no-vax)";"1";"-0.0351797724";"0.18124831";"Inf";"-0.437879392";" 0.3675198467";"V2 7D+";"no-vax";"  89";"  7084";" 228835.0";"  47";"  1897";" 138100";"89531.35";"89562.85";"353997";"5.776120e-01";"cancer_dx_kidney"
"(V1 14D+) - (no-vax)";"0";"-0.0042942324";"0.05439447";"Inf";"-0.125148491";" 0.1165600264";"V1 14D+";"no-vax";"2309";"195451";"6972654.0";" 519";" 99970";"1460690";"89530.08";"89561.58";"353997";"1.590829e-01";"cancer_dx_gastric"
"(V2 7D+) - (no-vax)";"0";"-0.0304560643";"0.04004921";"Inf";"-0.119437860";" 0.0585257316";"V2 7D+";"no-vax";"2309";"195451";"6972654.0";"1136";" 52764";"3856998";"89530.08";"89561.58";"353997";"1.590829e-01";"cancer_dx_gastric"
"(V1 14D+) - (no-vax)";"1";"-0.7973547439";"0.60146389";"Inf";"-2.133694231";" 0.5389847426";"V1 14D+";"no-vax";"  36";"  3429";" 125289.0";"   3";"  1574";"  21581";"89530.08";"89561.58";"353997";"1.590829e-01";"cancer_dx_gastric"
"(V2 7D+) - (no-vax)";"1";" 0.2349416732";"0.28405329";"Inf";"-0.396171253";" 0.8660545998";"V2 7D+";"no-vax";"  36";"  3429";" 125289.0";"  19";"   809";"  56841";"89530.08";"89561.58";"353997";"1.590829e-01";"cancer_dx_gastric"
"(V1 14D+) - (no-vax)";"0";"-0.0107108997";"0.05431958";"Inf";"-0.131398771";" 0.1099769717";"V1 14D+";"no-vax";"2334";"197804";"7057488.0";" 520";"101024";"1475095";"89528.85";"89560.35";"353997";"2.178745e-01";"cancer_dx_esophagus"
"(V2 7D+) - (no-vax)";"0";"-0.0235102277";"0.03981674";"Inf";"-0.111975525";" 0.0649550696";"V2 7D+";"no-vax";"2334";"197804";"7057488.0";"1154";" 53324";"3896259";"89528.85";"89560.35";"353997";"2.178745e-01";"cancer_dx_esophagus"
"(V1 14D+) - (no-vax)";"1";"-0.0484885130";"0.76914287";"Inf";"-1.757379115";" 1.6604020887";"V1 14D+";"no-vax";"  11";"  1076";"  40455.0";"   2";"   520";"   7176";"89528.85";"89560.35";"353997";"2.178745e-01";"cancer_dx_esophagus"
"(V2 7D+) - (no-vax)";"1";"-1.4968535564";"1.04459988";"Inf";"-3.817757753";" 0.8240506402";"V2 7D+";"no-vax";"  11";"  1076";"  40455.0";"   1";"   249";"  17580";"89528.85";"89560.35";"353997";"2.178745e-01";"cancer_dx_esophagus"
"(V1 14D+) - (no-vax)";"0";"-0.0157570094";"0.05451748";"Inf";"-0.136884580";" 0.1053705609";"V1 14D+";"no-vax";"2326";"197592";"7042902.0";" 515";"100755";"1469919";"89530.83";"89562.33";"353997";"1.492287e-01";"cancer_dx_testis"
"(V2 7D+) - (no-vax)";"0";"-0.0221809144";"0.03987739";"Inf";"-0.110780956";" 0.0664191273";"V2 7D+";"no-vax";"2326";"197592";"7042902.0";"1150";" 53197";"3883801";"89530.83";"89562.33";"353997";"1.492287e-01";"cancer_dx_testis"
"(V1 14D+) - (no-vax)";"1";" 0.4460086047";"0.44267971";"Inf";"-0.537542343";" 1.4295595523";"V1 14D+";"no-vax";"  19";"  1288";"  55041.0";"   7";"   789";"  12352";"89530.83";"89562.33";"353997";"1.492287e-01";"cancer_dx_testis"
"(V2 7D+) - (no-vax)";"1";"-0.6740525313";"0.50288291";"Inf";"-1.791363660";" 0.4432585977";"V2 7D+";"no-vax";"  19";"  1288";"  55041.0";"   5";"   376";"  30038";"89530.83";"89562.33";"353997";"1.492287e-01";"cancer_dx_testis"
"(V1 14D+) - (no-vax)";"0";"-0.0202119530";"0.05485213";"Inf";"-0.142083061";" 0.1016591550";"V1 14D+";"no-vax";"2295";"195196";"6946995.0";" 507";" 99581";"1453329";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_dx_thyroid"
"(V2 7D+) - (no-vax)";"0";"-0.0263995653";"0.04013131";"Inf";"-0.115563774";" 0.0627646431";"V2 7D+";"no-vax";"2295";"195196";"6946995.0";"1132";" 52611";"3838373";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_dx_thyroid"
"(V1 14D+) - (no-vax)";"1";" 0.3798612571";"0.29531714";"Inf";"-0.276277804";" 1.0360003184";"V1 14D+";"no-vax";"  50";"  3684";" 150948.0";"  15";"  1963";"  28942";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_dx_thyroid"
"(V2 7D+) - (no-vax)";"1";"-0.0184590802";"0.25244682";"Inf";"-0.579348382";" 0.5424302218";"V2 7D+";"no-vax";"  50";"  3684";" 150948.0";"  23";"   962";"  75466";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_dx_thyroid"
"(V1 14D+) - (no-vax)";"0";"-0.0113737185";"0.05439188";"Inf";"-0.132222239";" 0.1094748023";"V1 14D+";"no-vax";"2327";"196941";"7019647.0";" 518";"100369";"1466703";"89530.65";"89562.15";"353997";"2.419560e-01";"cancer_dx_CNS"
"(V2 7D+) - (no-vax)";"0";"-0.0322669501";"0.03996045";"Inf";"-0.121051548";" 0.0565176476";"V2 7D+";"no-vax";"2327";"196941";"7019647.0";"1141";" 53019";"3877557";"89530.65";"89562.15";"353997";"2.419560e-01";"cancer_dx_CNS"
"(V1 14D+) - (no-vax)";"1";" 0.0443276000";"0.55343049";"Inf";"-1.185290718";" 1.2739459176";"V1 14D+";"no-vax";"  18";"  1939";"  78296.0";"   4";"  1175";"  15568";"89530.65";"89562.15";"353997";"2.419560e-01";"cancer_dx_CNS"
"(V2 7D+) - (no-vax)";"1";" 0.5718124719";"0.35671768";"Inf";"-0.220747032";" 1.3643719757";"V2 7D+";"no-vax";"  18";"  1939";"  78296.0";"  14";"   554";"  36282";"89530.65";"89562.15";"353997";"2.419560e-01";"cancer_dx_CNS"
"(V1 14D+) - (no-vax)";"0";" 0.0025543142";"0.05432681";"Inf";"-0.118149632";" 0.1232582601";"V1 14D+";"no-vax";"2309";"198008";"7067698.0";" 521";"101095";"1476586";"89494.48";"89525.98";"353997";"8.938363e-04";"cancer_dx_neuroendocrine"
"(V2 7D+) - (no-vax)";"0";"-0.0155897161";"0.03991075";"Inf";"-0.104263888";" 0.0730844558";"V2 7D+";"no-vax";"2309";"198008";"7067698.0";"1150";" 53352";"3898054";"89494.48";"89525.98";"353997";"8.938363e-04";"cancer_dx_neuroendocrine"
"(V1 14D+) - (no-vax)";"1";"-1.9718620234";"1.01415979";"Inf";"-4.225134072";" 0.2814100258";"V1 14D+";"no-vax";"  36";"   872";"  30245.0";"   1";"   449";"   5685";"89494.48";"89525.98";"353997";"8.938363e-04";"cancer_dx_neuroendocrine"
"(V2 7D+) - (no-vax)";"1";"-1.2470858203";"0.47757746";"Inf";"-2.308172988";"-0.1859986525";"V2 7D+";"no-vax";"  36";"   872";"  30245.0";"   5";"   221";"  15785";"89494.48";"89525.98";"353997";"8.938363e-04";"cancer_dx_neuroendocrine"
"(V1 14D+) - (no-vax)";"0";"-0.0049608205";"0.05451195";"Inf";"-0.126076117";" 0.1161544760";"V1 14D+";"no-vax";"2303";"196871";"7018547.0";" 516";"100451";"1467133";"89526.84";"89558.34";"353997";"1.777408e-01";"cancer_dx_sarcomas"
"(V2 7D+) - (no-vax)";"0";"-0.0182679505";"0.03998875";"Inf";"-0.107115426";" 0.0705795251";"V2 7D+";"no-vax";"2303";"196871";"7018547.0";"1144";" 53020";"3872751";"89526.84";"89558.34";"353997";"1.777408e-01";"cancer_dx_sarcomas"
"(V1 14D+) - (no-vax)";"1";"-0.3492165278";"0.43717264";"Inf";"-1.320531811";" 0.6220987552";"V1 14D+";"no-vax";"  42";"  2009";"  79396.0";"   6";"  1093";"  15138";"89526.84";"89558.34";"353997";"1.777408e-01";"cancer_dx_sarcomas"
"(V2 7D+) - (no-vax)";"1";"-0.6011981603";"0.33909907";"Inf";"-1.354612431";" 0.1522161106";"V2 7D+";"no-vax";"  42";"  2009";"  79396.0";"  11";"   553";"  41088";"89526.84";"89558.34";"353997";"1.777408e-01";"cancer_dx_sarcomas"
"(V1 14D+) - (no-vax)";"0";"-0.0087117341";"0.05481084";"Inf";"-0.130491090";" 0.1130676220";"V1 14D+";"no-vax";"2271";"193758";"6903247.0";" 508";" 98723";"1446552";"89529.63";"89561.13";"353997";"6.952351e-01";"cancer_dx_leukemia"
"(V2 7D+) - (no-vax)";"0";"-0.0311873713";"0.04036401";"Inf";"-0.120868592";" 0.0584938490";"V2 7D+";"no-vax";"2271";"193758";"6903247.0";"1114";" 52083";"3811169";"89529.63";"89561.13";"353997";"6.952351e-01";"cancer_dx_leukemia"
"(V1 14D+) - (no-vax)";"1";"-0.0534472668";"0.29283529";"Inf";"-0.704072136";" 0.5971776025";"V1 14D+";"no-vax";"  74";"  5122";" 194696.0";"  14";"  2821";"  35719";"89529.63";"89561.13";"353997";"6.952351e-01";"cancer_dx_leukemia"
"(V2 7D+) - (no-vax)";"1";" 0.1245179119";"0.19536491";"Inf";"-0.309546119";" 0.5585819424";"V2 7D+";"no-vax";"  74";"  5122";" 194696.0";"  41";"  1490";" 102670";"89529.63";"89561.13";"353997";"6.952351e-01";"cancer_dx_leukemia"
"(V1 14D+) - (no-vax)";"0";"-0.0090179488";"0.05451527";"Inf";"-0.130140615";" 0.1121047170";"V1 14D+";"no-vax";"2307";"196683";"7011777.0";" 515";"100168";"1466718";"89512.36";"89543.86";"353997";"3.690188e-02";"cancer_dx_myeloma"
"(V2 7D+) - (no-vax)";"0";"-0.0378722306";"0.04016481";"Inf";"-0.127110882";" 0.0513664209";"V2 7D+";"no-vax";"2307";"196683";"7011777.0";"1125";" 52913";"3873354";"89512.36";"89543.86";"353997";"3.690188e-02";"cancer_dx_myeloma"
"(V1 14D+) - (no-vax)";"1";"-0.0600802682";"0.41252404";"Inf";"-0.976630988";" 0.8564704518";"V1 14D+";"no-vax";"  38";"  2197";"  86166.0";"   7";"  1376";"  15553";"89512.36";"89543.86";"353997";"3.690188e-02";"cancer_dx_myeloma"
"(V2 7D+) - (no-vax)";"1";" 0.5821566431";"0.24476332";"Inf";" 0.038338633";" 1.1259746529";"V2 7D+";"no-vax";"  38";"  2197";"  86166.0";"  30";"   660";"  40485";"89512.36";"89543.86";"353997";"3.690188e-02";"cancer_dx_myeloma"
"(V1 14D+) - (no-vax)";"0";"-0.0141564546";"0.05489961";"Inf";"-0.136133053";" 0.1078201436";"V1 14D+";"no-vax";"2271";"192243";"6843432.0";" 505";" 97558";"1432616";"89524.52";"89556.02";"353997";"8.230470e-03";"cancer_dx_lymphoma"
"(V2 7D+) - (no-vax)";"0";"-0.0492378095";"0.04057502";"Inf";"-0.139387861";" 0.0409122421";"V2 7D+";"no-vax";"2271";"192243";"6843432.0";"1093";" 51513";"3774150";"89524.52";"89556.02";"353997";"8.230470e-03";"cancer_dx_lymphoma"
"(V1 14D+) - (no-vax)";"1";" 0.0916124275";"0.27047515";"Inf";"-0.509332418";" 0.6925572733";"V1 14D+";"no-vax";"  74";"  6637";" 254511.0";"  17";"  3986";"  49655";"89524.52";"89556.02";"353997";"8.230470e-03";"cancer_dx_lymphoma"
"(V2 7D+) - (no-vax)";"1";" 0.4981815866";"0.17296207";"Inf";" 0.113892439";" 0.8824707341";"V2 7D+";"no-vax";"  74";"  6637";" 254511.0";"  62";"  2060";" 139689";"89524.52";"89556.02";"353997";"8.230470e-03";"cancer_dx_lymphoma"
"(V1 14D+) - (no-vax)";"0";"-0.0586810751";"0.05946145";"Inf";"-0.190793221";" 0.0734310706";"V1 14D+";"no-vax";"1926";"161809";"5818747.0";" 412";" 83201";"1226014";"89529.51";"89561.01";"353997";"1.114152e-01";"cancer_group_gastro_intestinal"
"(V2 7D+) - (no-vax)";"0";"-0.0324832933";"0.04320415";"Inf";"-0.128474782";" 0.0635081954";"V2 7D+";"no-vax";"1926";"161809";"5818747.0";" 943";" 43852";"3206098";"89529.51";"89561.01";"353997";"1.114152e-01";"cancer_group_gastro_intestinal"
"(V1 14D+) - (no-vax)";"1";" 0.1959845208";"0.11012485";"Inf";"-0.048692146";" 0.4406611875";"V1 14D+";"no-vax";" 419";" 37071";"1279196.0";" 110";" 18343";" 256257";"89529.51";"89561.01";"353997";"1.114152e-01";"cancer_group_gastro_intestinal"
"(V2 7D+) - (no-vax)";"1";" 0.0007397483";"0.08607774";"Inf";"-0.190508782";" 0.1919882786";"V2 7D+";"no-vax";" 419";" 37071";"1279196.0";" 212";"  9721";" 707741";"89529.51";"89561.01";"353997";"1.114152e-01";"cancer_group_gastro_intestinal"
"(V1 14D+) - (no-vax)";"0";" 0.0110939689";"0.05917467";"Inf";"-0.120381002";" 0.1425689401";"V1 14D+";"no-vax";"1865";"150129";"5504633.5";" 423";" 78984";"1148937";"89526.15";"89557.65";"353997";"1.145554e-01";"cancer_group_genito_urinary"
"(V2 7D+) - (no-vax)";"0";"-0.0565526342";"0.04417151";"Inf";"-0.154693407";" 0.0415881391";"V2 7D+";"no-vax";"1865";"150129";"5504633.5";" 884";" 41253";"3001780";"89526.15";"89557.65";"353997";"1.145554e-01";"cancer_group_genito_urinary"
"(V1 14D+) - (no-vax)";"1";"-0.0935482928";"0.11306963";"Inf";"-0.344767707";" 0.1576711214";"V1 14D+";"no-vax";" 480";" 48751";"1593309.5";"  99";" 22560";" 333334";"89526.15";"89557.65";"353997";"1.145554e-01";"cancer_group_genito_urinary"
"(V2 7D+) - (no-vax)";"1";" 0.0842329777";"0.07804567";"Inf";"-0.089169814";" 0.2576357694";"V2 7D+";"no-vax";" 480";" 48751";"1593309.5";" 271";" 12320";" 912059";"89526.15";"89557.65";"353997";"1.145554e-01";"cancer_group_genito_urinary"
"(V1 14D+) - (no-vax)";"0";"-0.0202119530";"0.05485213";"Inf";"-0.142083061";" 0.1016591550";"V1 14D+";"no-vax";"2295";"195196";"6946995.0";" 507";" 99581";"1453329";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_group_thyroid"
"(V2 7D+) - (no-vax)";"0";"-0.0263995653";"0.04013131";"Inf";"-0.115563774";" 0.0627646431";"V2 7D+";"no-vax";"2295";"195196";"6946995.0";"1132";" 52611";"3838373";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_group_thyroid"
"(V1 14D+) - (no-vax)";"1";" 0.3798612571";"0.29531714";"Inf";"-0.276277804";" 1.0360003184";"V1 14D+";"no-vax";"  50";"  3684";" 150948.0";"  15";"  1963";"  28942";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_group_thyroid"
"(V2 7D+) - (no-vax)";"1";"-0.0184590802";"0.25244682";"Inf";"-0.579348382";" 0.5424302218";"V2 7D+";"no-vax";"  50";"  3684";" 150948.0";"  23";"   962";"  75466";"89532.72";"89564.22";"353997";"4.149199e-01";"cancer_group_thyroid"
"(V1 14D+) - (no-vax)";"0";"-0.0085297453";"0.05881504";"Inf";"-0.139205680";" 0.1221461893";"V1 14D+";"no-vax";"1949";"165804";"5887537.0";" 427";" 83294";"1207058";"89528.88";"89560.37";"353997";"1.958636e-01";"cancer_group_breast"
"(V2 7D+) - (no-vax)";"0";" 0.0026269776";"0.04275267";"Inf";"-0.092361398";" 0.0976153537";"V2 7D+";"no-vax";"1949";"165804";"5887537.0";" 976";" 43906";"3207466";"89528.88";"89560.37";"353997";"1.958636e-01";"cancer_group_breast"
"(V1 14D+) - (no-vax)";"1";"-0.0183646679";"0.11675174";"Inf";"-0.277765054";" 0.2410357184";"V1 14D+";"no-vax";" 396";" 33076";"1210406.0";"  95";" 18250";" 275213";"89528.88";"89560.37";"353997";"1.958636e-01";"cancer_group_breast"
"(V2 7D+) - (no-vax)";"1";"-0.1695748158";"0.09166913";"Inf";"-0.373246356";" 0.0340967244";"V2 7D+";"no-vax";" 396";" 33076";"1210406.0";" 179";"  9667";" 706373";"89528.88";"89560.37";"353997";"1.958636e-01";"cancer_group_breast"
"(V1 14D+) - (no-vax)";"0";"-0.0053051964";"0.05455082";"Inf";"-0.126506843";" 0.1158964502";"V1 14D+";"no-vax";"2299";"196518";"7005157.0";" 515";"100251";"1464543";"89528.29";"89559.79";"353997";"3.346237e-01";"cancer_group_sarcomas"
"(V2 7D+) - (no-vax)";"0";"-0.0194169502";"0.04002725";"Inf";"-0.108349958";" 0.0695160572";"V2 7D+";"no-vax";"2299";"196518";"7005157.0";"1141";" 52921";"3866387";"89528.29";"89559.79";"353997";"3.346237e-01";"cancer_group_sarcomas"
"(V1 14D+) - (no-vax)";"1";"-0.2908087312";"0.40652082";"Inf";"-1.194021435";" 0.6124039722";"V1 14D+";"no-vax";"  46";"  2362";"  92786.0";"   7";"  1293";"  17728";"89528.29";"89559.79";"353997";"3.346237e-01";"cancer_group_sarcomas"
"(V2 7D+) - (no-vax)";"1";"-0.4397324086";"0.30567473";"Inf";"-1.118884085";" 0.2394192680";"V2 7D+";"no-vax";"  46";"  2362";"  92786.0";"  14";"   652";"  47452";"89528.29";"89559.79";"353997";"3.346237e-01";"cancer_group_sarcomas"
"(V1 14D+) - (no-vax)";"0";"-0.0097019318";"0.05572512";"Inf";"-0.133512663";" 0.1141087997";"V1 14D+";"no-vax";"2176";"186746";"6644773.0";" 488";" 95472";"1397202";"89527.94";"89559.44";"353997";"7.856431e-01";"cancer_group_thorax"
"(V2 7D+) - (no-vax)";"0";"-0.0311221185";"0.04098595";"Inf";"-0.122185181";" 0.0599409442";"V2 7D+";"no-vax";"2176";"186746";"6644773.0";"1077";" 50481";"3701324";"89527.94";"89559.44";"353997";"7.856431e-01";"cancer_group_thorax"
"(V1 14D+) - (no-vax)";"1";"-0.0057093553";"0.18970746";"Inf";"-0.427203596";" 0.4157848855";"V1 14D+";"no-vax";" 169";" 12134";" 453170.0";"  34";"  6072";"  85069";"89527.94";"89559.44";"353997";"7.856431e-01";"cancer_group_thorax"
"(V2 7D+) - (no-vax)";"1";" 0.0659926079";"0.13787482";"Inf";"-0.240339276";" 0.3723244915";"V2 7D+";"no-vax";" 169";" 12134";" 453170.0";"  78";"  3092";" 212515";"89527.94";"89559.44";"353997";"7.856431e-01";"cancer_group_thorax"
"(V1 14D+) - (no-vax)";"0";"-0.0121881333";"0.05522159";"Inf";"-0.134880114";" 0.1105038476";"V1 14D+";"no-vax";"2239";"188347";"6674557.0";" 500";" 96206";"1400065";"89523.23";"89554.72";"353997";"3.081902e-01";"cancer_group_gynecology"
"(V2 7D+) - (no-vax)";"0";"-0.0402865885";"0.04063059";"Inf";"-0.130560114";" 0.0499869374";"V2 7D+";"no-vax";"2239";"188347";"6674557.0";"1097";" 50780";"3713000";"89523.23";"89554.72";"353997";"3.081902e-01";"cancer_group_gynecology"
"(V1 14D+) - (no-vax)";"1";"-0.0074344541";"0.23542004";"Inf";"-0.530493442";" 0.5156245340";"V1 14D+";"no-vax";" 106";" 10533";" 423386.0";"  22";"  5338";"  82206";"89523.23";"89554.72";"353997";"3.081902e-01";"cancer_group_gynecology"
"(V2 7D+) - (no-vax)";"1";" 0.2133076557";"0.16408135";"Inf";"-0.151250212";" 0.5778655237";"V2 7D+";"no-vax";" 106";" 10533";" 423386.0";"  58";"  2793";" 200839";"89523.23";"89554.72";"353997";"3.081902e-01";"cancer_group_gynecology"
"(V1 14D+) - (no-vax)";"0";"-0.0108739914";"0.05484794";"Inf";"-0.132735789";" 0.1109878061";"V1 14D+";"no-vax";"2287";"192906";"6882120.0";" 508";" 98612";"1434333";"89531.36";"89562.85";"353997";"4.487718e-01";"cancer_group_head_neck"
"(V2 7D+) - (no-vax)";"0";"-0.0339192460";"0.04024227";"Inf";"-0.123329988";" 0.0554914954";"V2 7D+";"no-vax";"2287";"192906";"6882120.0";"1121";" 52021";"3805078";"89531.36";"89562.85";"353997";"4.487718e-01";"cancer_group_head_neck"
"(V1 14D+) - (no-vax)";"1";" 0.0132601374";"0.29863702";"Inf";"-0.650255089";" 0.6767753639";"V1 14D+";"no-vax";"  58";"  5974";" 215823.0";"  14";"  2932";"  47938";"89531.36";"89562.85";"353997";"4.487718e-01";"cancer_group_head_neck"
"(V2 7D+) - (no-vax)";"1";" 0.2417881386";"0.21668083";"Inf";"-0.239635868";" 0.7232121449";"V2 7D+";"no-vax";"  58";"  5974";" 215823.0";"  34";"  1552";" 108761";"89531.36";"89562.85";"353997";"4.487718e-01";"cancer_group_head_neck"
"(V1 14D+) - (no-vax)";"0";"-0.0117479163";"0.05581177";"Inf";"-0.135751153";" 0.1122553202";"V1 14D+";"no-vax";"2163";"185164";"6573561.0";" 484";" 93509";"1382738";"89509.42";"89540.92";"353997";"1.333667e-03";"cancer_group_hemathological"
"(V2 7D+) - (no-vax)";"0";"-0.0670116292";"0.04159877";"Inf";"-0.159436265";" 0.0254130063";"V2 7D+";"no-vax";"2163";"185164";"6573561.0";"1025";" 49436";"3635255";"89509.42";"89540.92";"353997";"1.333667e-03";"cancer_group_hemathological"
"(V1 14D+) - (no-vax)";"1";" 0.0178499808";"0.18068588";"Inf";"-0.383600019";" 0.4192999806";"V1 14D+";"no-vax";" 182";" 13716";" 524382.0";"  38";"  8035";"  99533";"89509.42";"89540.92";"353997";"1.333667e-03";"cancer_group_hemathological"
"(V2 7D+) - (no-vax)";"1";" 0.3693210693";"0.11599682";"Inf";" 0.111597972";" 0.6270441667";"V2 7D+";"no-vax";" 182";" 13716";" 524382.0";" 130";"  4137";" 278584";"89509.42";"89540.92";"353997";"1.333667e-03";"cancer_group_hemathological"
