"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V1 14D+) - (no-vax)";"Age < 80";" -0.53329289";"  0.15544459";"Inf";"-8.786615e-01";"-1.879243e-01";"V1 14D+";"no-vax";"360";"167210";"6079721.0";" 52";" 86103";"1375055";"15038.45";"15061.12";"355452";"4.984501e-03";"age_bin_80"
"(V2 7D+) - (no-vax)";"Age < 80";" -0.92814339";"  0.12034910";"Inf";"-1.195536e+00";"-6.607503e-01";"V2 7D+";"no-vax";"360";"167210";"6079721.0";" 91";" 44344";"3214424";"15038.45";"15061.12";"355452";"4.984501e-03";"age_bin_80"
"(V1 14D+) - (no-vax)";"Age 80+";"  0.38490750";"  0.27503764";"Inf";"-2.261743e-01";" 9.959893e-01";"V1 14D+";"no-vax";"112";" 31896";"1089001.0";" 18";" 16043";" 123942";"15038.45";"15061.12";"355452";"4.984501e-03";"age_bin_80"
"(V2 7D+) - (no-vax)";"Age 80+";" -0.52810674";"  0.16674576";"Inf";"-8.985844e-01";"-1.576291e-01";"V2 7D+";"no-vax";"112";" 31896";"1089001.0";" 55";"  9856";" 762366";"15038.45";"15061.12";"355452";"4.984501e-03";"age_bin_80"
"(V1 14D+) - (no-vax)";"Age < 85";" -0.44441135";"  0.14574640";"Inf";"-7.682324e-01";"-1.205903e-01";"V1 14D+";"no-vax";"398";"183880";"6630556.0";" 61";" 94182";"1438788";"15048.60";"15071.27";"355452";"3.767599e-01";"age_bin_85"
"(V2 7D+) - (no-vax)";"Age < 85";" -0.81946461";"  0.10959025";"Inf";"-1.062954e+00";"-5.759757e-01";"V2 7D+";"no-vax";"398";"183880";"6630556.0";"114";" 49344";"3592195";"15048.60";"15071.27";"355452";"3.767599e-01";"age_bin_85"
"(V1 14D+) - (no-vax)";"Age 85+";"  0.09043046";"  0.36860942";"Inf";"-7.285503e-01";" 9.094112e-01";"V1 14D+";"no-vax";" 74";" 15226";" 538166.0";"  9";"  7964";"  60209";"15048.60";"15071.27";"355452";"3.767599e-01";"age_bin_85"
"(V2 7D+) - (no-vax)";"Age 85+";" -0.66582562";"  0.21325286";"Inf";"-1.139633e+00";"-1.920179e-01";"V2 7D+";"no-vax";" 74";" 15226";" 538166.0";" 32";"  4856";" 384595";"15048.60";"15071.27";"355452";"3.767599e-01";"age_bin_85"
"(V1 14D+) - (no-vax)";"M";" -0.30723894";"  0.17456286";"Inf";"-6.950847e-01";" 8.060686e-02";"V1 14D+";"no-vax";"245";" 97787";"3329872.0";" 42";" 47307";" 691377";"15091.65";"15114.32";"355452";"6.869353e-02";"gender_concept_id"
"(V2 7D+) - (no-vax)";"M";" -0.58756708";"  0.12588710";"Inf";"-8.672645e-01";"-3.078697e-01";"V2 7D+";"no-vax";"245";" 97787";"3329872.0";" 91";" 25337";"1856764";"15091.65";"15114.32";"355452";"6.869353e-02";"gender_concept_id"
"(V1 14D+) - (no-vax)";"F";" -0.62985057";"  0.20639789";"Inf";"-1.088428e+00";"-1.712733e-01";"V1 14D+";"no-vax";"227";"101319";"3838850.0";" 28";" 54839";" 807620";"15091.65";"15114.32";"355452";"6.869353e-02";"gender_concept_id"
"(V2 7D+) - (no-vax)";"F";" -0.99870969";"  0.15259704";"Inf";"-1.337752e+00";"-6.596678e-01";"V2 7D+";"no-vax";"227";"101319";"3838850.0";" 55";" 28863";"2120026";"15091.65";"15114.32";"355452";"6.869353e-02";"gender_concept_id"
"(V1 14D+) - (no-vax)";"Other VOC";" -0.45730559";"  0.13754806";"Inf";"-7.629115e-01";"-1.516997e-01";"V1 14D+";"no-vax";"456";"184744";"6648739.0";" 70";"101545";"1486896";"15107.68";"15125.82";"355452";"8.588382e-03";"covid_voc"
"(V2 7D+) - (no-vax)";"Other VOC";" -0.85518515";"  0.10510858";"Inf";"-1.088717e+00";"-6.216537e-01";"V2 7D+";"no-vax";"456";"184744";"6648739.0";"124";" 38271";"3379715";"15107.68";"15125.82";"355452";"8.588382e-03";"covid_voc"
"(V1 14D+) - (no-vax)";"Delta VOC";"-11.93005660";"694.72094110";"Inf";"-1.555469e+03";" 1.531609e+03";"V1 14D+";"no-vax";" 16";" 14362";" 519983.0";"  0";"   601";"  12101";"15107.68";"15125.82";"355452";"8.588382e-03";"covid_voc"
"(V2 7D+) - (no-vax)";"Delta VOC";"  0.16723318";"  0.32863056";"Inf";"-5.629220e-01";" 8.973884e-01";"V2 7D+";"no-vax";" 16";" 14362";" 519983.0";" 22";" 15929";" 597075";"15107.68";"15125.82";"355452";"8.588382e-03";"covid_voc"
"(V1 14D+) - (no-vax)";"0";" -0.49857134";"  0.23715633";"Inf";"-1.025488e+00";" 2.834536e-02";"V1 14D+";"no-vax";" 78";"147981";"2500567.0";" 28";" 97879";"1174068";"15029.36";"15052.03";"355452";"5.537078e-03";"vac_heterologous"
"(V2 7D+) - (no-vax)";"0";"  0.08883946";"  0.16512467";"Inf";"-2.780365e-01";" 4.557154e-01";"V2 7D+";"no-vax";" 78";"147981";"2500567.0";"146";" 53977";"3968351";"15029.36";"15052.03";"355452";"5.537078e-03";"vac_heterologous"
"(V1 14D+) - (no-vax)";"1";"  0.33615136";"  0.16319190";"Inf";"-2.643032e-02";" 6.987330e-01";"V1 14D+";"no-vax";"394";" 51125";"4668155.0";" 42";"  4267";" 324929";"15029.36";"15052.03";"355452";"5.537078e-03";"vac_heterologous"
"(V2 7D+) - (no-vax)";"1";"-12.44941468";"636.81420473";"Inf";"-1.427331e+03";" 1.402432e+03";"V2 7D+";"no-vax";"394";" 51125";"4668155.0";"  0";"   223";"   8439";"15029.36";"15052.03";"355452";"5.537078e-03";"vac_heterologous"
"(V1 14D+) - (no-vax)";"0";" -0.80097466";"  0.60028452";"Inf";"-2.134694e+00";" 5.327445e-01";"V1 14D+";"no-vax";" 40";" 22900";"1138809.0";"  3";" 10965";" 179161";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"0";" -0.20727959";"  0.31120097";"Inf";"-8.987095e-01";" 4.841503e-01";"V2 7D+";"no-vax";" 40";" 22900";"1138809.0";" 14";"  5605";" 420705";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"1";" -0.55421235";"  0.53661322";"Inf";"-1.746466e+00";" 6.380412e-01";"V1 14D+";"no-vax";" 28";" 19180";" 690851.0";"  4";"  9953";" 153783";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"1";" -0.63479182";"  0.36936341";"Inf";"-1.455448e+00";" 1.858641e-01";"V2 7D+";"no-vax";" 28";" 19180";" 690851.0";" 10";"  5225";" 383699";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"2";" -0.34672507";"  0.44360666";"Inf";"-1.332336e+00";" 6.388854e-01";"V1 14D+";"no-vax";" 36";" 18713";" 690214.0";"  6";"  9673";" 147152";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"2";" -0.59766623";"  0.32461585";"Inf";"-1.318902e+00";" 1.235691e-01";"V2 7D+";"no-vax";" 36";" 18713";" 690214.0";" 13";"  5091";" 376483";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"3+";" -0.45909064";"  0.15133285";"Inf";"-7.953237e-01";"-1.228576e-01";"V1 14D+";"no-vax";"368";"138313";"4648848.0";" 57";" 71555";"1018901";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"3+";" -0.90580926";"  0.11263111";"Inf";"-1.156054e+00";"-6.555642e-01";"V2 7D+";"no-vax";"368";"138313";"4648848.0";"109";" 38279";"2795903";"15072.92";"15122.79";"355452";"4.653484e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"< 1y";" -0.42902242";"  0.21331200";"Inf";"-9.029615e-01";" 4.491668e-02";"V1 14D+";"no-vax";"168";" 50832";"1857640.0";" 27";" 28843";" 417503";"15094.15";"15116.81";"355452";"9.899389e-02";"cancer_diagnosis_time_bin_0"
"(V2 7D+) - (no-vax)";"< 1y";" -1.06445801";"  0.18004577";"Inf";"-1.464486e+00";"-6.644302e-01";"V2 7D+";"no-vax";"168";" 50832";"1857640.0";" 39";" 14410";"1027828";"15094.15";"15116.81";"355452";"9.899389e-02";"cancer_diagnosis_time_bin_0"
"(V1 14D+) - (no-vax)";"1-5yr";" -0.46401239";"  0.17054271";"Inf";"-8.429262e-01";"-8.509862e-02";"V1 14D+";"no-vax";"304";"148274";"5311082.0";" 43";" 73303";"1081494";"15094.15";"15116.81";"355452";"9.899389e-02";"cancer_diagnosis_time_bin_0"
"(V2 7D+) - (no-vax)";"1-5yr";" -0.63261905";"  0.11547149";"Inf";"-8.891750e-01";"-3.760631e-01";"V2 7D+";"no-vax";"304";"148274";"5311082.0";"107";" 39790";"2948962";"15094.15";"15116.81";"355452";"9.899389e-02";"cancer_diagnosis_time_bin_0"
"(V1 14D+) - (no-vax)";"< 2y";" -0.45933132";"  0.17903061";"Inf";"-8.571036e-01";"-6.155903e-02";"V1 14D+";"no-vax";"258";" 91404";"3335937.0";" 39";" 49704";" 724587";"15104.12";"15126.79";"355452";"2.366176e-02";"cancer_diagnosis_time_bin_1"
"(V2 7D+) - (no-vax)";"< 2y";" -1.02924225";"  0.14416783";"Inf";"-1.349556e+00";"-7.089285e-01";"V2 7D+";"no-vax";"258";" 91404";"3335937.0";" 62";" 25748";"1864207";"15104.12";"15126.79";"355452";"2.366176e-02";"cancer_diagnosis_time_bin_1"
"(V1 14D+) - (no-vax)";"2-5yr";" -0.43655767";"  0.19865766";"Inf";"-8.779376e-01";" 4.822236e-03";"V1 14D+";"no-vax";"214";"107702";"3832785.0";" 31";" 52442";" 774410";"15104.12";"15126.79";"355452";"2.366176e-02";"cancer_diagnosis_time_bin_1"
"(V2 7D+) - (no-vax)";"2-5yr";" -0.51401129";"  0.13142476";"Inf";"-8.060124e-01";"-2.220102e-01";"V2 7D+";"no-vax";"214";"107702";"3832785.0";" 84";" 28452";"2112583";"15104.12";"15126.79";"355452";"2.366176e-02";"cancer_diagnosis_time_bin_1"
"(V1 14D+) - (no-vax)";"< 3y";" -0.47848287";"  0.16251092";"Inf";"-8.395515e-01";"-1.174142e-01";"V1 14D+";"no-vax";"328";"129476";"4711513.0";" 48";" 68744";"1006272";"15116.17";"15138.84";"355452";"5.431081e-01";"cancer_diagnosis_time_bin_2"
"(V2 7D+) - (no-vax)";"< 3y";" -0.83436665";"  0.11972275";"Inf";"-1.100368e+00";"-5.683652e-01";"V2 7D+";"no-vax";"328";"129476";"4711513.0";" 95";" 36066";"2623723";"15116.17";"15138.84";"355452";"5.431081e-01";"cancer_diagnosis_time_bin_2"
"(V1 14D+) - (no-vax)";"3-5yr";" -0.37829010";"  0.23442800";"Inf";"-8.991450e-01";" 1.425648e-01";"V1 14D+";"no-vax";"144";" 69630";"2457209.0";" 22";" 33402";" 492725";"15116.17";"15138.84";"355452";"5.431081e-01";"cancer_diagnosis_time_bin_2"
"(V2 7D+) - (no-vax)";"3-5yr";" -0.61445850";"  0.16506904";"Inf";"-9.812108e-01";"-2.477062e-01";"V2 7D+";"no-vax";"144";" 69630";"2457209.0";" 51";" 18134";"1353067";"15116.17";"15138.84";"355452";"5.431081e-01";"cancer_diagnosis_time_bin_2"
"(V1 14D+) - (no-vax)";"< 4y";" -0.44599123";"  0.14839031";"Inf";"-7.756866e-01";"-1.162959e-01";"V1 14D+";"no-vax";"395";"164858";"5968893.0";" 59";" 85761";"1256780";"15119.10";"15141.77";"355452";"9.598568e-01";"cancer_diagnosis_time_bin_3"
"(V2 7D+) - (no-vax)";"< 4y";" -0.77319484";"  0.10743105";"Inf";"-1.011886e+00";"-5.345033e-01";"V2 7D+";"no-vax";"395";"164858";"5968893.0";"121";" 45336";"3315660";"15119.10";"15141.77";"355452";"9.598568e-01";"cancer_diagnosis_time_bin_3"
"(V1 14D+) - (no-vax)";"4-5yr";" -0.45349879";"  0.32623723";"Inf";"-1.178336e+00";" 2.713389e-01";"V1 14D+";"no-vax";" 77";" 34248";"1199829.0";" 11";" 16385";" 242217";"15119.10";"15141.77";"355452";"9.598568e-01";"cancer_diagnosis_time_bin_3"
"(V2 7D+) - (no-vax)";"4-5yr";" -0.70284386";"  0.23170472";"Inf";"-1.217648e+00";"-1.880396e-01";"V2 7D+";"no-vax";" 77";" 34248";"1199829.0";" 25";"  8864";" 661130";"15119.10";"15141.77";"355452";"9.598568e-01";"cancer_diagnosis_time_bin_3"
"(V1 14D+) - (no-vax)";"0";" -0.39857787";"  0.15457726";"Inf";"-7.420194e-01";"-5.513630e-02";"V1 14D+";"no-vax";"342";"169557";"6045788.0";" 54";" 86030";"1281707";"15032.24";"15054.91";"355452";"3.728983e-02";"CCI_Metastatic_Solid_Tumor"
"(V2 7D+) - (no-vax)";"0";" -0.89873769";"  0.11961785";"Inf";"-1.164506e+00";"-6.329694e-01";"V2 7D+";"no-vax";"342";"169557";"6045788.0";" 94";" 46033";"3413129";"15032.24";"15054.91";"355452";"3.728983e-02";"CCI_Metastatic_Solid_Tumor"
"(V1 14D+) - (no-vax)";"1";" -0.52181393";"  0.27108426";"Inf";"-1.124112e+00";" 8.048424e-02";"V1 14D+";"no-vax";"130";" 29549";"1122934.0";" 16";" 16116";" 217290";"15032.24";"15054.91";"355452";"3.728983e-02";"CCI_Metastatic_Solid_Tumor"
"(V2 7D+) - (no-vax)";"1";" -0.40436801";"  0.16622059";"Inf";"-7.736789e-01";"-3.505716e-02";"V2 7D+";"no-vax";"130";" 29549";"1122934.0";" 52";"  8167";" 563661";"15032.24";"15054.91";"355452";"3.728983e-02";"CCI_Metastatic_Solid_Tumor"
"(V1 14D+) - (no-vax)";"0";" -0.37339877";"  0.14462130";"Inf";"-6.947201e-01";"-5.207749e-02";"V1 14D+";"no-vax";"402";"166004";"5947681.0";" 63";" 83790";"1220621";"15095.37";"15118.04";"355452";"4.459065e-03";"cancer_dx_breast"
"(V2 7D+) - (no-vax)";"0";" -0.65237638";"  0.10257305";"Inf";"-8.802744e-01";"-4.244784e-01";"V2 7D+";"no-vax";"402";"166004";"5947681.0";"137";" 44426";"3260810";"15095.37";"15118.04";"355452";"4.459065e-03";"cancer_dx_breast"
"(V1 14D+) - (no-vax)";"1";" -0.92508101";"  0.39948713";"Inf";"-1.812666e+00";"-3.749584e-02";"V1 14D+";"no-vax";" 70";" 33102";"1221041.0";"  7";" 18356";" 278376";"15095.37";"15118.04";"355452";"4.459065e-03";"cancer_dx_breast"
"(V2 7D+) - (no-vax)";"1";" -1.69598738";"  0.35517044";"Inf";"-2.485109e+00";"-9.068656e-01";"V2 7D+";"no-vax";" 70";" 33102";"1221041.0";"  9";"  9774";" 715980";"15095.37";"15118.04";"355452";"4.459065e-03";"cancer_dx_breast"
"(V1 14D+) - (no-vax)";"0";" -0.41603298";"  0.14146055";"Inf";"-7.303317e-01";"-1.017343e-01";"V1 14D+";"no-vax";"432";"174618";"6390033.5";" 66";" 91493";"1340730";"15114.52";"15137.19";"355452";"2.548110e-01";"cancer_dx_prostate"
"(V2 7D+) - (no-vax)";"0";" -0.80128712";"  0.10420840";"Inf";"-1.032819e+00";"-5.697557e-01";"V2 7D+";"no-vax";"432";"174618";"6390033.5";"128";" 48220";"3533709";"15114.52";"15137.19";"355452";"2.548110e-01";"cancer_dx_prostate"
"(V1 14D+) - (no-vax)";"1";" -0.84342331";"  0.52682302";"Inf";"-2.013925e+00";" 3.270782e-01";"V1 14D+";"no-vax";" 40";" 24488";" 778688.5";"  4";" 10653";" 158267";"15114.52";"15137.19";"355452";"2.548110e-01";"cancer_dx_prostate"
"(V2 7D+) - (no-vax)";"1";" -0.41324920";"  0.28522915";"Inf";"-1.046975e+00";" 2.204763e-01";"V2 7D+";"no-vax";" 40";" 24488";" 778688.5";" 18";"  5980";" 443081";"15114.52";"15137.19";"355452";"2.548110e-01";"cancer_dx_prostate"
"(V1 14D+) - (no-vax)";"0";" -0.52608066";"  0.15221491";"Inf";"-8.642735e-01";"-1.878878e-01";"V1 14D+";"no-vax";"403";"173055";"6303241.0";" 55";" 89246";"1315301";"15110.52";"15133.19";"355452";"3.681701e-01";"cancer_dx_colorectal"
"(V2 7D+) - (no-vax)";"0";" -0.75435963";"  0.10614395";"Inf";"-9.901915e-01";"-5.185278e-01";"V2 7D+";"no-vax";"403";"173055";"6303241.0";"124";" 47169";"3454939";"15110.52";"15133.19";"355452";"3.681701e-01";"cancer_dx_colorectal"
"(V1 14D+) - (no-vax)";"1";" -0.09423420";"  0.28961553";"Inf";"-7.377054e-01";" 5.492369e-01";"V1 14D+";"no-vax";" 69";" 26051";" 865481.0";" 15";" 12900";" 183696";"15110.52";"15133.19";"355452";"3.681701e-01";"cancer_dx_colorectal"
"(V2 7D+) - (no-vax)";"1";" -0.82390741";"  0.24655099";"Inf";"-1.371697e+00";"-2.761176e-01";"V2 7D+";"no-vax";" 69";" 26051";" 865481.0";" 22";"  7031";" 521851";"15110.52";"15133.19";"355452";"3.681701e-01";"cancer_dx_colorectal"
"(V1 14D+) - (no-vax)";"0";" -0.38261626";"  0.14080941";"Inf";"-6.954683e-01";"-6.976426e-02";"V1 14D+";"no-vax";"420";"187472";"6728215.0";" 67";" 96312";"1417156";"15092.35";"15115.02";"355452";"1.170166e-01";"cancer_dx_lung"
"(V2 7D+) - (no-vax)";"0";" -0.78630613";"  0.10458246";"Inf";"-1.018669e+00";"-5.539436e-01";"V2 7D+";"no-vax";"420";"187472";"6728215.0";"128";" 51212";"3770126";"15092.35";"15115.02";"355452";"1.170166e-01";"cancer_dx_lung"
"(V1 14D+) - (no-vax)";"1";" -1.25093014";"  0.59626190";"Inf";"-2.575712e+00";" 7.385151e-02";"V1 14D+";"no-vax";" 52";" 11634";" 440507.0";"  3";"  5834";"  81841";"15092.35";"15115.02";"355452";"1.170166e-01";"cancer_dx_lung"
"(V2 7D+) - (no-vax)";"1";" -0.47120268";"  0.27472305";"Inf";"-1.081586e+00";" 1.391802e-01";"V2 7D+";"no-vax";" 52";" 11634";" 440507.0";" 18";"  2988";" 206664";"15092.35";"15115.02";"355452";"1.170166e-01";"cancer_dx_lung"
"(V1 14D+) - (no-vax)";"0";" -0.41846128";"  0.13788852";"Inf";"-7.248236e-01";"-1.120990e-01";"V1 14D+";"no-vax";"460";"193126";"6951238.0";" 70";" 99197";"1450527";"15113.29";"15135.96";"355452";"6.229361e-02";"cancer_dx_head_neck"
"(V2 7D+) - (no-vax)";"0";" -0.78048954";"  0.10026488";"Inf";"-1.003259e+00";"-5.577198e-01";"V2 7D+";"no-vax";"460";"193126";"6951238.0";"140";" 52633";"3866688";"15113.29";"15135.96";"355452";"6.229361e-02";"cancer_dx_head_neck"
"(V1 14D+) - (no-vax)";"1";"-14.12555490";"674.02367308";"Inf";"-1.511679e+03";" 1.483428e+03";"V1 14D+";"no-vax";" 12";"  5980";" 217484.0";"  0";"  2949";"  48470";"15113.29";"15135.96";"355452";"6.229361e-02";"cancer_dx_head_neck"
"(V2 7D+) - (no-vax)";"1";" -0.19002904";"  0.50077130";"Inf";"-1.302649e+00";" 9.225905e-01";"V2 7D+";"no-vax";" 12";"  5980";" 217484.0";"  6";"  1567";" 110102";"15113.29";"15135.96";"355452";"6.229361e-02";"cancer_dx_head_neck"
"(V1 14D+) - (no-vax)";"0";" -0.44210603";"  0.13771562";"Inf";"-7.480842e-01";"-1.361278e-01";"V1 14D+";"no-vax";"471";"194821";"7013366.0";" 70";"100045";"1463596";"15101.54";"15124.21";"355452";"1.337656e-02";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"0";" -0.78816918";"  0.09950850";"Inf";"-1.009258e+00";"-5.670800e-01";"V2 7D+";"no-vax";"471";"194821";"7013366.0";"142";" 53065";"3894728";"15101.54";"15124.21";"355452";"1.337656e-02";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"1";"-10.98613518";"478.18953961";"Inf";"-1.073433e+03";" 1.051461e+03";"V1 14D+";"no-vax";"  1";"  4285";" 155356.0";"  0";"  2101";"  35401";"15101.54";"15124.21";"355452";"1.337656e-02";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"1";"  1.84483575";"  1.11838454";"Inf";"-6.400041e-01";" 4.329676e+00";"V2 7D+";"no-vax";"  1";"  4285";" 155356.0";"  4";"  1135";"  82062";"15101.54";"15124.21";"355452";"1.337656e-02";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"0";" -0.45082499";"  0.14507159";"Inf";"-7.731467e-01";"-1.285032e-01";"V1 14D+";"no-vax";"419";"181330";"6569449.0";" 62";" 93721";"1377009";"15112.53";"15135.20";"355452";"8.909187e-01";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"0";" -0.74754827";"  0.10368395";"Inf";"-9.779145e-01";"-5.171821e-01";"V2 7D+";"no-vax";"419";"181330";"6569449.0";"131";" 49590";"3632511";"15112.53";"15135.20";"355452";"8.909187e-01";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"1";" -0.41984612";"  0.38266785";"Inf";"-1.270062e+00";" 4.303698e-01";"V1 14D+";"no-vax";" 53";" 17776";" 599273.0";"  8";"  8425";" 121988";"15112.53";"15135.20";"355452";"8.909187e-01";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"1";" -0.88645013";"  0.29383157";"Inf";"-1.539289e+00";"-2.336117e-01";"V2 7D+";"no-vax";" 53";" 17776";" 599273.0";" 15";"  4610";" 344279";"15112.53";"15135.20";"355452";"8.909187e-01";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"0";" -0.49132482";"  0.14179707";"Inf";"-8.063712e-01";"-1.762784e-01";"V1 14D+";"no-vax";"457";"195347";"7021688.0";" 65";"100234";"1472819";"15099.85";"15122.52";"355452";"5.501024e-02";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"0";" -0.79642829";"  0.10112548";"Inf";"-1.021110e+00";"-5.717465e-01";"V2 7D+";"no-vax";"457";"195347";"7021688.0";"137";" 53232";"3908146";"15099.85";"15122.52";"355452";"5.501024e-02";"cancer_dx_liver_biliary"
"(V1 14D+) - (no-vax)";"1";"  0.55315588";"  0.51918144";"Inf";"-6.003675e-01";" 1.706679e+00";"V1 14D+";"no-vax";" 15";"  3759";" 147034.0";"  5";"  1912";"  26178";"15099.85";"15122.52";"355452";"5.501024e-02";"cancer_dx_liver_biliary"
