"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V2 7D+) - (no-vax)";"Age 70+";" -0.816396147";"   0.1847642";"Inf";"-1.226907e+00";"-4.058850e-01";"V2 7D+";"no-vax";" 96";" 83573";"2596590.0";"43";" 21743";"1670220";"4346.538";"4363.298";"355610";"0.060458226";"age_bin_70"
"(V1 14D+) - (no-vax)";"Age < 75";"  0.718476768";"   0.3439318";"Inf";"-4.567484e-02";" 1.482628e+00";"V1 14D+";"no-vax";" 33";"143191";"5406151.0";"12";" 76965";"1297505";"4299.860";"4316.619";"355610";"0.001837632";"age_bin_75"
"(V2 7D+) - (no-vax)";"Age < 75";" -0.186169244";"   0.2729051";"Inf";"-7.925129e-01";" 4.201744e-01";"V2 7D+";"no-vax";" 33";"143191";"5406151.0";"23";" 38771";"2776000";"4299.860";"4316.619";"355610";"0.001837632";"age_bin_75"
"(V1 14D+) - (no-vax)";"Age 75+";"  1.534025424";"   0.3084166";"Inf";" 8.487818e-01";" 2.219269e+00";"V1 14D+";"no-vax";" 93";" 55973";"1777859.0";"15";" 25227";" 203639";"4299.860";"4316.619";"355610";"0.001837632";"age_bin_75"
"(V2 7D+) - (no-vax)";"Age 75+";" -1.032807419";"   0.1994051";"Inf";"-1.475848e+00";"-5.897669e-01";"V2 7D+";"no-vax";" 93";" 55973";"1777859.0";"35";" 15483";"1206691";"4299.860";"4316.619";"355610";"0.001837632";"age_bin_75"
"(V1 14D+) - (no-vax)";"Age < 80";"  0.731748813";"   0.2886884";"Inf";" 9.033763e-02";" 1.373160e+00";"V1 14D+";"no-vax";" 51";"167256";"6092315.0";"17";" 86134";"1376811";"4319.113";"4335.872";"355610";"0.004215595";"age_bin_80"
"(V2 7D+) - (no-vax)";"Age < 80";" -0.347388987";"   0.2291935";"Inf";"-8.566138e-01";" 1.618359e-01";"V2 7D+";"no-vax";" 51";"167256";"6092315.0";"31";" 44380";"3218455";"4319.113";"4335.872";"355610";"0.004215595";"age_bin_80"
"(V1 14D+) - (no-vax)";"Age 80+";"  1.574157128";"   0.3794730";"Inf";" 7.310396e-01";" 2.417275e+00";"V1 14D+";"no-vax";" 75";" 31908";"1091695.0";"10";" 16058";" 124333";"4319.113";"4335.872";"355610";"0.004215595";"age_bin_80"
"(V2 7D+) - (no-vax)";"Age 80+";" -1.102957920";"   0.2253907";"Inf";"-1.603734e+00";"-6.021822e-01";"V2 7D+";"no-vax";" 75";" 31908";"1091695.0";"27";"  9874";" 764236";"4319.113";"4335.872";"355610";"0.004215595";"age_bin_80"
"(V1 14D+) - (no-vax)";"Age < 85";"  0.673935835";"   0.2589475";"Inf";" 9.860329e-02";" 1.249268e+00";"V1 14D+";"no-vax";" 72";"183934";"6644798.0";"21";" 94216";"1440680";"4339.101";"4355.860";"355610";"0.026633054";"age_bin_85"
"(V2 7D+) - (no-vax)";"Age < 85";" -0.484588498";"   0.2004489";"Inf";"-9.299483e-01";"-3.922868e-02";"V2 7D+";"no-vax";" 72";"183934";"6644798.0";"39";" 49387";"3596992";"4339.101";"4355.860";"355610";"0.026633054";"age_bin_85"
"(V1 14D+) - (no-vax)";"Age 85+";"  1.456403262";"   0.4803950";"Inf";" 3.890560e-01";" 2.523750e+00";"V1 14D+";"no-vax";" 54";" 15230";" 539212.0";" 6";"  7976";"  60464";"4339.101";"4355.860";"355610";"0.026633054";"age_bin_85"
"(V2 7D+) - (no-vax)";"Age 85+";" -1.145636719";"   0.2675496";"Inf";"-1.740082e+00";"-5.511919e-01";"V2 7D+";"no-vax";" 54";" 15230";" 539212.0";"19";"  4867";" 385699";"4339.101";"4355.860";"355610";"0.026633054";"age_bin_85"
"(V1 14D+) - (no-vax)";"M";"  0.779175131";"   0.2890150";"Inf";" 1.370382e-01";" 1.421312e+00";"V1 14D+";"no-vax";" 57";" 97827";"3338786.0";"17";" 47330";" 692539";"4481.073";"4497.833";"355610";"0.060064797";"gender_concept_id"
"(V2 7D+) - (no-vax)";"M";" -0.379628566";"   0.2144517";"Inf";"-8.560998e-01";" 9.684271e-02";"V2 7D+";"no-vax";" 57";" 97827";"3338786.0";"36";" 25369";"1860165";"4481.073";"4497.833";"355610";"0.060064797";"gender_concept_id"
"(V1 14D+) - (no-vax)";"F";"  0.064991713";"   0.3488192";"Inf";"-7.100189e-01";" 8.400023e-01";"V1 14D+";"no-vax";" 69";"101337";"3845224.0";"10";" 54862";" 808605";"4481.073";"4497.833";"355610";"0.060064797";"gender_concept_id"
"(V2 7D+) - (no-vax)";"F";" -1.032826462";"   0.2460995";"Inf";"-1.579613e+00";"-4.860398e-01";"V2 7D+";"no-vax";" 69";"101337";"3845224.0";"22";" 28885";"2122526";"4481.073";"4497.833";"355610";"0.060064797";"gender_concept_id"
"(V1 14D+) - (no-vax)";"Other VOC";"  0.368110207";"   0.2316829";"Inf";"-1.466455e-01";" 8.828659e-01";"V1 14D+";"no-vax";"115";"184744";"6661865.0";"26";"101590";"1489002";"4478.227";"4491.634";"355610";"0.009286156";"covid_voc"
"(V2 7D+) - (no-vax)";"Other VOC";" -0.912853105";"   0.1855953";"Inf";"-1.325211e+00";"-5.004953e-01";"V2 7D+";"no-vax";"115";"184744";"6661865.0";"40";" 38292";"3384448";"4478.227";"4491.634";"355610";"0.009286156";"covid_voc"
"(V1 14D+) - (no-vax)";"Delta VOC";"  1.755507778";"   1.0510462";"Inf";"-5.797189e-01";" 4.090734e+00";"V1 14D+";"no-vax";" 11";" 14420";" 522145.0";" 1";"   602";"  12142";"4478.227";"4491.634";"355610";"0.009286156";"covid_voc"
"(V2 7D+) - (no-vax)";"Delta VOC";"  0.328531170";"   0.3827828";"Inf";"-5.219402e-01";" 1.179003e+00";"V2 7D+";"no-vax";" 11";" 14420";" 522145.0";"18";" 15962";" 598243";"4478.227";"4491.634";"355610";"0.009286156";"covid_voc"
"(V1 14D+) - (no-vax)";"0";"-15.333765616";"1397.6337212";"Inf";"-3.120613e+03";" 3.089945e+03";"V1 14D+";"no-vax";"  4";"147999";"2504797.0";" 0";" 97916";"1175086";"4412.730";"4429.490";"355610";"0.001145600";"vac_heterologous"
"(V2 7D+) - (no-vax)";"0";"  1.311678379";"   0.5543882";"Inf";" 7.993231e-02";" 2.543424e+00";"V2 7D+";"no-vax";"  4";"147999";"2504797.0";"58";" 54031";"3974252";"4412.730";"4429.490";"355610";"0.001145600";"vac_heterologous"
"(V1 14D+) - (no-vax)";"1";"  1.191960298";"   0.2154478";"Inf";" 7.132759e-01";" 1.670645e+00";"V1 14D+";"no-vax";"122";" 51165";"4679213.0";"27";"  4276";" 326058";"4412.730";"4429.490";"355610";"0.001145600";"vac_heterologous"
"(V2 7D+) - (no-vax)";"1";"-16.879139277";"7578.6121435";"Inf";"-1.685513e+04";" 1.682137e+04";"V2 7D+";"no-vax";"122";" 51165";"4679213.0";" 0";"   223";"   8439";"4412.730";"4429.490";"355610";"0.001145600";"vac_heterologous"
"(V1 14D+) - (no-vax)";"0";" -0.000904633";"   1.0514046";"Inf";"-2.336928e+00";" 2.335118e+00";"V1 14D+";"no-vax";" 10";" 22902";"1139694.0";" 1";" 10969";" 179293";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"0";"  0.278808211";"   0.4930885";"Inf";"-8.167416e-01";" 1.374358e+00";"V2 7D+";"no-vax";" 10";" 22902";"1139694.0";" 7";"  5609";" 421227";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"1";"  1.057474620";"   0.6948841";"Inf";"-4.864270e-01";" 2.601376e+00";"V1 14D+";"no-vax";"  7";" 19184";" 691563.0";" 3";"  9954";" 153858";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"1";" -0.477672987";"   0.6272866";"Inf";"-1.871386e+00";" 9.160397e-01";"V2 7D+";"no-vax";"  7";" 19184";" 691563.0";" 4";"  5224";" 383835";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"2";" -0.730752797";"   1.0361859";"Inf";"-3.032963e+00";" 1.571457e+00";"V1 14D+";"no-vax";" 15";" 18716";" 691129.0";" 1";"  9682";" 147428";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"2";" -0.643204240";"   0.4583604";"Inf";"-1.661595e+00";" 3.751863e-01";"V2 7D+";"no-vax";" 15";" 18716";" 691129.0";" 7";"  5098";" 377109";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"3+";"  0.491740728";"   0.2520646";"Inf";"-6.829928e-02";" 1.051781e+00";"V1 14D+";"no-vax";" 94";"138362";"4661624.0";"22";" 71587";"1020565";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"3+";" -0.875114177";"   0.1906502";"Inf";"-1.298703e+00";"-4.515254e-01";"V2 7D+";"no-vax";" 94";"138362";"4661624.0";"40";" 38323";"2800520";"4481.475";"4518.346";"355610";"0.234717376";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"< 1y";"  0.618873237";"   0.3249520";"Inf";"-1.031089e-01";" 1.340855e+00";"V1 14D+";"no-vax";" 46";" 50846";"1862477.0";"13";" 28857";" 418234";"4474.842";"4491.602";"355610";"0.052162344";"cancer_diagnosis_time_bin_0"
"(V2 7D+) - (no-vax)";"< 1y";" -1.207371241";"   0.3153912";"Inf";"-1.908111e+00";"-5.066314e-01";"V2 7D+";"no-vax";" 46";" 50846";"1862477.0";"13";" 14423";"1029482";"4474.842";"4491.602";"355610";"0.052162344";"cancer_diagnosis_time_bin_0"
"(V1 14D+) - (no-vax)";"1-5yr";"  0.304360641";"   0.3018091";"Inf";"-3.662024e-01";" 9.749237e-01";"V1 14D+";"no-vax";" 80";"148318";"5321533.0";"14";" 73335";"1082910";"4474.842";"4491.602";"355610";"0.052162344";"cancer_diagnosis_time_bin_0"
"(V2 7D+) - (no-vax)";"1-5yr";" -0.470747596";"   0.1878460";"Inf";"-8.881060e-01";"-5.338916e-02";"V2 7D+";"no-vax";" 80";"148318";"5321533.0";"45";" 39831";"2953209";"4474.842";"4491.602";"355610";"0.052162344";"cancer_diagnosis_time_bin_0"
"(V1 14D+) - (no-vax)";"< 2y";"  0.313772994";"   0.2861254";"Inf";"-3.219438e-01";" 9.494898e-01";"V1 14D+";"no-vax";" 82";" 91431";"3344192.0";"16";" 49723";" 725575";"4467.717";"4484.476";"355610";"0.012592881";"cancer_diagnosis_time_bin_1"
"(V2 7D+) - (no-vax)";"< 2y";" -1.122541310";"   0.2300161";"Inf";"-1.633594e+00";"-6.114888e-01";"V2 7D+";"no-vax";" 82";" 91431";"3344192.0";"25";" 25773";"1867134";"4467.717";"4484.476";"355610";"0.012592881";"cancer_diagnosis_time_bin_1"
"(V1 14D+) - (no-vax)";"2-5yr";"  0.668092655";"   0.3473992";"Inf";"-1.037630e-01";" 1.439948e+00";"V1 14D+";"no-vax";" 44";"107733";"3839818.0";"11";" 52469";" 775569";"4467.717";"4484.476";"355610";"0.012592881";"cancer_diagnosis_time_bin_1"
"(V2 7D+) - (no-vax)";"2-5yr";" -0.171975667";"   0.2314651";"Inf";"-6.862476e-01";" 3.422963e-01";"V2 7D+";"no-vax";" 44";"107733";"3839818.0";"33";" 28481";"2115557";"4467.717";"4484.476";"355610";"0.012592881";"cancer_diagnosis_time_bin_1"
"(V1 14D+) - (no-vax)";"< 3y";"  0.329946091";"   0.2585191";"Inf";"-2.444348e-01";" 9.043269e-01";"V1 14D+";"no-vax";"103";"129510";"4721991.0";"20";" 68773";"1007657";"4470.785";"4487.544";"355610";"0.012869425";"cancer_diagnosis_time_bin_2"
"(V2 7D+) - (no-vax)";"< 3y";" -0.971283611";"   0.1953441";"Inf";"-1.405301e+00";"-5.372658e-01";"V2 7D+";"no-vax";"103";"129510";"4721991.0";"36";" 36102";"2627943";"4470.785";"4487.544";"355610";"0.012869425";"cancer_diagnosis_time_bin_2"
"(V1 14D+) - (no-vax)";"3-5yr";"  0.875044720";"   0.4398560";"Inf";"-1.022326e-01";" 1.852322e+00";"V1 14D+";"no-vax";" 23";" 69654";"2462019.0";" 7";" 33419";" 493487";"4470.785";"4487.544";"355610";"0.012869425";"cancer_diagnosis_time_bin_2"
"(V2 7D+) - (no-vax)";"3-5yr";"  0.074853727";"   0.2991245";"Inf";"-5.897445e-01";" 7.394519e-01";"V2 7D+";"no-vax";" 23";" 69654";"2462019.0";"22";" 18152";"1354748";"4470.785";"4487.544";"355610";"0.012869425";"cancer_diagnosis_time_bin_2"
"(V1 14D+) - (no-vax)";"< 4y";"  0.277869773";"   0.2518902";"Inf";"-2.817828e-01";" 8.375223e-01";"V1 14D+";"no-vax";"116";"164907";"5981784.0";"21";" 85799";"1258578";"4478.621";"4495.380";"355610";"0.009620403";"cancer_diagnosis_time_bin_3"
"(V2 7D+) - (no-vax)";"< 4y";" -0.856500472";"   0.1774652";"Inf";"-1.250795e+00";"-4.622063e-01";"V2 7D+";"no-vax";"116";"164907";"5981784.0";"45";" 45381";"3320661";"4478.621";"4495.380";"355610";"0.009620403";"cancer_diagnosis_time_bin_3"
"(V1 14D+) - (no-vax)";"4-5yr";"  1.533251979";"   0.5230472";"Inf";" 3.711395e-01";" 2.695364e+00";"V1 14D+";"no-vax";" 10";" 34257";"1202226.0";" 6";" 16393";" 242566";"4478.621";"4495.380";"355610";"0.009620403";"cancer_diagnosis_time_bin_3"
"(V2 7D+) - (no-vax)";"4-5yr";"  0.380575503";"   0.4212794";"Inf";"-5.554280e-01";" 1.316579e+00";"V2 7D+";"no-vax";" 10";" 34257";"1202226.0";"13";"  8873";" 662030";"4478.621";"4495.380";"355610";"0.009620403";"cancer_diagnosis_time_bin_3"
"(V1 14D+) - (no-vax)";"0";"  0.487080085";"   0.2806614";"Inf";"-1.364967e-01";" 1.110657e+00";"V1 14D+";"no-vax";" 76";"169605";"6057193.0";"17";" 86060";"1283301";"4408.916";"4425.675";"355610";"0.662842906";"CCI_Metastatic_Solid_Tumor"
"(V2 7D+) - (no-vax)";"0";" -0.763335564";"   0.2100096";"Inf";"-1.229937e+00";"-2.967339e-01";"V2 7D+";"no-vax";" 76";"169605";"6057193.0";"33";" 46067";"3416927";"4408.916";"4425.675";"355610";"0.662842906";"CCI_Metastatic_Solid_Tumor"
"(V1 14D+) - (no-vax)";"1";"  0.549679615";"   0.3603083";"Inf";"-2.508575e-01";" 1.350217e+00";"V1 14D+";"no-vax";" 50";" 29559";"1126817.0";"10";" 16132";" 217843";"4408.916";"4425.675";"355610";"0.662842906";"CCI_Metastatic_Solid_Tumor"
"(V2 7D+) - (no-vax)";"1";" -0.471642495";"   0.2461429";"Inf";"-1.018526e+00";" 7.524057e-02";"V2 7D+";"no-vax";" 50";" 29559";"1126817.0";"25";"  8187";" 565764";"4408.916";"4425.675";"355610";"0.662842906";"CCI_Metastatic_Solid_Tumor"
"(V1 14D+) - (no-vax)";"0";"  0.554604740";"   0.2295749";"Inf";" 4.453264e-02";" 1.064677e+00";"V1 14D+";"no-vax";"116";"166058";"5961280.0";"27";" 83825";"1222415";"4465.667";"4482.426";"355610";"0.098348236";"cancer_dx_breast"
"(V2 7D+) - (no-vax)";"0";" -0.673585316";"   0.1676896";"Inf";"-1.046160e+00";"-3.010107e-01";"V2 7D+";"no-vax";"116";"166058";"5961280.0";"53";" 44475";"3266221";"4465.667";"4482.426";"355610";"0.098348236";"cancer_dx_breast"
"(V1 14D+) - (no-vax)";"1";"-14.464441944";"1129.0420337";"Inf";"-2.522983e+03";" 2.494054e+03";"V1 14D+";"no-vax";" 10";" 33106";"1222730.0";" 0";" 18367";" 278729";"4465.667";"4482.426";"355610";"0.098348236";"cancer_dx_breast"
"(V2 7D+) - (no-vax)";"1";" -0.658664744";"   0.5483480";"Inf";"-1.876991e+00";" 5.596612e-01";"V2 7D+";"no-vax";" 10";" 33106";"1222730.0";" 5";"  9779";" 716470";"4465.667";"4482.426";"355610";"0.098348236";"cancer_dx_breast"
"(V1 14D+) - (no-vax)";"0";"  0.459909845";"   0.2362941";"Inf";"-6.509123e-02";" 9.849109e-01";"V1 14D+";"no-vax";"116";"174672";"6403811.5";"25";" 91535";"1342791";"4487.908";"4504.667";"355610";"0.693030155";"cancer_dx_prostate"
"(V2 7D+) - (no-vax)";"0";" -0.722068153";"   0.1699084";"Inf";"-1.099573e+00";"-3.445636e-01";"V2 7D+";"no-vax";"116";"174672";"6403811.5";"51";" 48270";"3539156";"4487.908";"4504.667";"355610";"0.693030155";"cancer_dx_prostate"
"(V1 14D+) - (no-vax)";"1";"  0.404698422";"   0.7790872";"Inf";"-1.326287e+00";" 2.135683e+00";"V1 14D+";"no-vax";" 10";" 24492";" 780198.5";" 2";" 10657";" 158353";"4487.908";"4504.667";"355610";"0.693030155";"cancer_dx_prostate"
"(V2 7D+) - (no-vax)";"1";" -0.294627119";"   0.4934368";"Inf";"-1.390951e+00";" 8.016964e-01";"V2 7D+";"no-vax";" 10";" 24492";" 780198.5";" 7";"  5984";" 443535";"4487.908";"4504.667";"355610";"0.693030155";"cancer_dx_prostate"
"(V1 14D+) - (no-vax)";"0";"  0.431924071";"   0.2443138";"Inf";"-1.108951e-01";" 9.747433e-01";"V1 14D+";"no-vax";"110";"173094";"6315504.0";"23";" 89283";"1317104";"4488.863";"4505.622";"355610";"0.696738495";"cancer_dx_colorectal"
"(V2 7D+) - (no-vax)";"0";" -0.637535670";"   0.1701426";"Inf";"-1.015560e+00";"-2.595109e-01";"V2 7D+";"no-vax";"110";"173094";"6315504.0";"52";" 47208";"3459653";"4488.863";"4505.622";"355610";"0.696738495";"cancer_dx_colorectal"
"(V1 14D+) - (no-vax)";"1";"  0.594043323";"   0.5657111";"Inf";"-6.628603e-01";" 1.850947e+00";"V1 14D+";"no-vax";" 16";" 26070";" 868506.0";" 4";" 12909";" 184040";"4488.863";"4505.622";"355610";"0.696738495";"cancer_dx_colorectal"
"(V2 7D+) - (no-vax)";"1";" -0.995619893";"   0.4794561";"Inf";"-2.060881e+00";" 6.964121e-02";"V2 7D+";"no-vax";" 16";" 26070";" 868506.0";" 6";"  7046";" 523038";"4488.863";"4505.622";"355610";"0.696738495";"cancer_dx_colorectal"
"(V1 14D+) - (no-vax)";"0";"  0.481875989";"   0.2408698";"Inf";"-5.329141e-02";" 1.017043e+00";"V1 14D+";"no-vax";"108";"187524";"6741537.0";"24";" 96355";"1419115";"4469.152";"4485.911";"355610";"0.756926252";"cancer_dx_lung"
"(V2 7D+) - (no-vax)";"0";" -0.706441260";"   0.1741059";"Inf";"-1.093272e+00";"-3.196106e-01";"V2 7D+";"no-vax";"108";"187524";"6741537.0";"49";" 51264";"3775849";"4469.152";"4485.911";"355610";"0.756926252";"cancer_dx_lung"
"(V1 14D+) - (no-vax)";"1";"  0.383259330";"   0.6306815";"Inf";"-1.017996e+00";" 1.784515e+00";"V1 14D+";"no-vax";" 18";" 11640";" 442473.0";" 3";"  5837";"  82029";"4469.152";"4485.911";"355610";"0.756926252";"cancer_dx_lung"
"(V2 7D+) - (no-vax)";"1";" -0.400371217";"   0.4089685";"Inf";"-1.309022e+00";" 5.082797e-01";"V2 7D+";"no-vax";" 18";" 11640";" 442473.0";" 9";"  2990";" 206842";"4469.152";"4485.911";"355610";"0.756926252";"cancer_dx_lung"
"(V1 14D+) - (no-vax)";"0";"  0.517037324";"   0.2294557";"Inf";" 7.229968e-03";" 1.026845e+00";"V1 14D+";"no-vax";"119";"193181";"6966010.0";"27";" 99242";"1452689";"4485.333";"4502.092";"355610";"0.198939086";"cancer_dx_head_neck"
"(V2 7D+) - (no-vax)";"0";" -0.660502563";"   0.1640047";"Inf";"-1.024890e+00";"-2.961149e-01";"V2 7D+";"no-vax";"119";"193181";"6966010.0";"56";" 52685";"3872265";"4485.333";"4502.092";"355610";"0.198939086";"cancer_dx_head_neck"
"(V1 14D+) - (no-vax)";"1";"-13.778054274";" 936.3681971";"Inf";"-2.094212e+03";" 2.066656e+03";"V1 14D+";"no-vax";"  7";"  5983";" 218000.0";" 0";"  2950";"  48455";"4485.333";"4502.092";"355610";"0.198939086";"cancer_dx_head_neck"
"(V2 7D+) - (no-vax)";"1";" -1.075681524";"   0.8021979";"Inf";"-2.858014e+00";" 7.066512e-01";"V2 7D+";"no-vax";"  7";"  5983";" 218000.0";" 2";"  1569";" 110426";"4485.333";"4502.092";"355610";"0.198939086";"cancer_dx_head_neck"
"(V1 14D+) - (no-vax)";"0";"  0.460236170";"   0.2284834";"Inf";"-4.741097e-02";" 9.678833e-01";"V1 14D+";"no-vax";"126";"194879";"7028654.0";"27";"100089";"1465711";"4482.215";"4498.974";"355610";"0.065100228";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"0";" -0.716078052";"   0.1625784";"Inf";"-1.077297e+00";"-3.548595e-01";"V2 7D+";"no-vax";"126";"194879";"7028654.0";"56";" 53116";"3900309";"4482.215";"4498.974";"355610";"0.065100228";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"1";"  0.093741224";"3176.5246017";"Inf";"-7.057546e+03";" 7.057733e+03";"V1 14D+";"no-vax";"  0";"  4285";" 155356.0";" 0";"  2103";"  35433";"4482.215";"4498.974";"355610";"0.065100228";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"1";" 15.098672140";"1254.0747485";"Inf";"-2.771219e+03";" 2.801417e+03";"V2 7D+";"no-vax";"  0";"  4285";" 155356.0";" 2";"  1138";"  82382";"4482.215";"4498.974";"355610";"0.065100228";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"0";"  0.383526648";"   0.2391734";"Inf";"-1.478717e-01";" 9.149250e-01";"V1 14D+";"no-vax";"120";"181375";"6582458.0";"24";" 93767";"1379046";"4486.607";"4503.366";"355610";"0.296188802";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"0";" -0.735961983";"   0.1679321";"Inf";"-1.109075e+00";"-3.628485e-01";"V2 7D+";"no-vax";"120";"181375";"6582458.0";"52";" 49639";"3637759";"4486.607";"4503.366";"355610";"0.296188802";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"1";"  1.327912155";"   0.7120113";"Inf";"-2.540429e-01";" 2.909867e+00";"V1 14D+";"no-vax";"  6";" 17789";" 601552.0";" 3";"  8425";" 122098";"4486.607";"4503.366";"355610";"0.296188802";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"1";"  0.047696336";"   0.5779233";"Inf";"-1.236340e+00";" 1.331733e+00";"V2 7D+";"no-vax";"  6";" 17789";" 601552.0";" 6";"  4615";" 344932";"4486.607";"4503.366";"355610";"0.296188802";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"0";"  0.441664858";"   0.2358815";"Inf";"-8.241933e-02";" 9.657491e-01";"V1 14D+";"no-vax";"118";"195404";"7036619.0";"25";"100277";"1474811";"4470.731";"4487.491";"355610";"0.652231560";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"0";" -0.708913722";"   0.1672854";"Inf";"-1.080590e+00";"-3.372370e-01";"V2 7D+";"no-vax";"118";"195404";"7036619.0";"53";" 53282";"3913719";"4470.731";"4487.491";"355610";"0.652231560";"cancer_dx_liver_biliary"
"(V1 14D+) - (no-vax)";"1";"  0.784036878";"   0.7951024";"Inf";"-9.825308e-01";" 2.550605e+00";"V1 14D+";"no-vax";"  8";"  3760";" 147391.0";" 2";"  1915";"  26333";"4470.731";"4487.491";"355610";"0.652231560";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"1";" -0.161690162";"   0.5705502";"Inf";"-1.429345e+00";" 1.105965e+00";"V2 7D+";"no-vax";"  8";"  3760";" 147391.0";" 5";"   972";"  68972";"4470.731";"4487.491";"355610";"0.652231560";"cancer_dx_liver_biliary"
"(V1 14D+) - (no-vax)";"0";"  0.421517852";"   0.2315316";"Inf";"-9.290175e-02";" 9.359375e-01";"V1 14D+";"no-vax";"126";"191653";"6928270.0";"26";" 98215";"1442062";"4480.653";"4497.413";"355610";"0.035081086";"cancer_dx_melanoma"
