"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V1 14D+) - (no-vax)";"1";"  0.17273583";"  0.78382139";"Inf";"   -1.5687677";" 1.914239e+00";"V1 14D+";"no-vax";"  9";"  3038";" 121397.0";"  2";"  1570";"  21181";"15035.16";"15057.81";"355455";"0.0914792829";"cancer_dx_pancreas"
"(V2 7D+) - (no-vax)";"1";"  0.38640643";"  0.50461009";"Inf";"   -0.7347422";" 1.507555e+00";"V2 7D+";"no-vax";"  9";"  3038";" 121397.0";"  7";"   779";"  53708";"15035.16";"15057.81";"355455";"0.0914792829";"cancer_dx_pancreas"
"(V1 14D+) - (no-vax)";"0";" -0.43837834";"  0.14148989";"Inf";"   -0.7527422";"-1.240144e-01";"V1 14D+";"no-vax";"443";"192008";"6936743.0";" 66";" 98568";"1445309";"15038.16";"15060.81";"355455";"0.8246347500";"cancer_dx_kidney"
"(V2 7D+) - (no-vax)";"0";" -0.73125082";"  0.10013716";"Inf";"   -0.9537367";"-5.087649e-01";"V2 7D+";"no-vax";"443";"192008";"6936743.0";"142";" 52286";"3836608";"15038.16";"15060.81";"355455";"0.8246347500";"cancer_dx_kidney"
"(V1 14D+) - (no-vax)";"1";" -0.74320745";"  0.61438908";"Inf";"   -2.1082643";" 6.218494e-01";"V1 14D+";"no-vax";" 24";"  7098";" 232712.0";"  3";"  3579";"  53798";"15038.16";"15060.81";"355455";"0.8246347500";"cancer_dx_kidney"
"(V2 7D+) - (no-vax)";"1";" -0.92524046";"  0.43057871";"Inf";"   -1.8819053";" 3.142435e-02";"V2 7D+";"no-vax";" 24";"  7098";" 232712.0";"  7";"  1916";" 140333";"15038.16";"15060.81";"355455";"0.8246347500";"cancer_dx_kidney"
"(V1 14D+) - (no-vax)";"0";" -0.44628813";"  0.13877357";"Inf";"   -0.7546169";"-1.379594e-01";"V1 14D+";"no-vax";"463";"195670";"7042843.0";" 69";"100569";"1477420";"15038.96";"15061.61";"355455";"0.4445865867";"cancer_dx_gastric"
"(V2 7D+) - (no-vax)";"0";" -0.74685776";"  0.09847494";"Inf";"   -0.9656505";"-5.280650e-01";"V2 7D+";"no-vax";"463";"195670";"7042843.0";"147";" 53388";"3919469";"15038.96";"15061.61";"355455";"0.4445865867";"cancer_dx_gastric"
"(V1 14D+) - (no-vax)";"1";"-12.56171840";"616.48916893";"Inf";"-1382.2845505";" 1.357161e+03";"V1 14D+";"no-vax";"  4";"  3436";" 126612.0";"  0";"  1578";"  21687";"15038.96";"15061.61";"355455";"0.4445865867";"cancer_dx_gastric"
"(V2 7D+) - (no-vax)";"1";" -0.08483888";"  0.86643249";"Inf";"   -2.0098887";" 1.840211e+00";"V2 7D+";"no-vax";"  4";"  3436";" 126612.0";"  2";"   814";"  57472";"15038.96";"15061.61";"355455";"0.4445865867";"cancer_dx_gastric"
"(V1 14D+) - (no-vax)";"0";" -0.46001341";"  0.13952653";"Inf";"   -0.7700151";"-1.500117e-01";"V1 14D+";"no-vax";"464";"198030";"7128844.0";" 68";"101623";"1491863";"15042.64";"15065.29";"355455";"0.7272265696";"cancer_dx_esophagus"
"(V2 7D+) - (no-vax)";"0";" -0.74023769";"  0.09821479";"Inf";"   -0.9584525";"-5.220229e-01";"V2 7D+";"no-vax";"464";"198030";"7128844.0";"148";" 53952";"3959343";"15042.64";"15065.29";"355455";"0.7272265696";"cancer_dx_esophagus"
"(V1 14D+) - (no-vax)";"1";"  0.54773991";"  1.15605402";"Inf";"   -2.0207944";" 3.116274e+00";"V1 14D+";"no-vax";"  3";"  1076";"  40611.0";"  1";"   524";"   7244";"15042.64";"15065.29";"355455";"0.7272265696";"cancer_dx_esophagus"
"(V2 7D+) - (no-vax)";"1";" -0.45524585";"  1.15501684";"Inf";"   -3.0214758";" 2.110984e+00";"V2 7D+";"no-vax";"  3";"  1076";"  40611.0";"  1";"   250";"  17598";"15042.64";"15065.29";"355455";"0.7272265696";"cancer_dx_esophagus"
"(V1 14D+) - (no-vax)";"0";" -0.44189119";"  0.13880539";"Inf";"   -0.7502906";"-1.334918e-01";"V1 14D+";"no-vax";"463";"197818";"7114086.0";" 69";"101351";"1486492";"15042.48";"15065.13";"355455";"0.5551718770";"cancer_dx_testis"
"(V2 7D+) - (no-vax)";"0";" -0.73679403";"  0.09824191";"Inf";"   -0.9550691";"-5.185190e-01";"V2 7D+";"no-vax";"463";"197818";"7114086.0";"148";" 53822";"3946478";"15042.48";"15065.13";"355455";"0.5551718770";"cancer_dx_testis"
"(V1 14D+) - (no-vax)";"1";"-12.34596162";"483.70634687";"Inf";"-1087.0503696";" 1.062358e+03";"V1 14D+";"no-vax";"  4";"  1288";"  55369.0";"  0";"   796";"  12615";"15042.48";"15065.13";"355455";"0.5551718770";"cancer_dx_testis"
"(V2 7D+) - (no-vax)";"1";" -0.98511568";"  1.11833909";"Inf";"   -3.4698545";" 1.499623e+00";"V2 7D+";"no-vax";"  4";"  1288";"  55369.0";"  1";"   380";"  30463";"15042.48";"15065.13";"355455";"0.5551718770";"cancer_dx_testis"
"(V1 14D+) - (no-vax)";"0";" -0.44867026";"  0.13964803";"Inf";"   -0.7589419";"-1.383986e-01";"V1 14D+";"no-vax";"458";"195420";"7017382.0";" 68";"100172";"1469810";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_dx_thyroid"
"(V2 7D+) - (no-vax)";"0";" -0.73489699";"  0.09860539";"Inf";"   -0.9539796";"-5.158144e-01";"V2 7D+";"no-vax";"458";"195420";"7017382.0";"147";" 53225";"3900258";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_dx_thyroid"
"(V1 14D+) - (no-vax)";"1";" -0.62761284";"  1.05522937";"Inf";"   -2.9721338";" 1.716908e+00";"V1 14D+";"no-vax";"  9";"  3686";" 152073.0";"  1";"  1975";"  29297";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_dx_thyroid"
"(V2 7D+) - (no-vax)";"1";" -0.99897108";"  0.78213027";"Inf";"   -2.7367172";" 7.387751e-01";"V2 7D+";"no-vax";"  9";"  3686";" 152073.0";"  2";"   977";"  76683";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_dx_thyroid"
"(V1 14D+) - (no-vax)";"0";" -0.42788709";"  0.13889005";"Inf";"   -0.7364746";"-1.192996e-01";"V1 14D+";"no-vax";"456";"197166";"7090703.0";" 69";"100968";"1483452";"15031.93";"15054.58";"355455";"0.1251006432";"cancer_dx_CNS"
"(V2 7D+) - (no-vax)";"0";" -0.75090731";"  0.09936553";"Inf";"   -0.9716788";"-5.301358e-01";"V2 7D+";"no-vax";"456";"197166";"7090703.0";"144";" 53644";"3940301";"15031.93";"15054.58";"355455";"0.1251006432";"cancer_dx_CNS"
"(V1 14D+) - (no-vax)";"1";"-14.03362719";"734.13916889";"Inf";"-1645.1526026";" 1.617085e+03";"V1 14D+";"no-vax";" 11";"  1940";"  78752.0";"  0";"  1179";"  15655";"15031.93";"15054.58";"355455";"0.1251006432";"cancer_dx_CNS"
"(V2 7D+) - (no-vax)";"1";" -0.20956759";"  0.53998000";"Inf";"   -1.4093015";" 9.901663e-01";"V2 7D+";"no-vax";" 11";"  1940";"  78752.0";"  5";"   558";"  36640";"15031.93";"15054.58";"355455";"0.1251006432";"cancer_dx_CNS"
"(V1 14D+) - (no-vax)";"0";" -0.41822572";"  0.13897308";"Inf";"   -0.7269977";"-1.094537e-01";"V1 14D+";"no-vax";"452";"198231";"7138380.0";" 69";"101694";"1493362";"15008.76";"15031.41";"355455";"0.0402037199";"cancer_dx_neuroendocrine"
"(V2 7D+) - (no-vax)";"0";" -0.71357276";"  0.09850430";"Inf";"   -0.9324308";"-4.947148e-01";"V2 7D+";"no-vax";"452";"198231";"7138380.0";"148";" 53979";"3960850";"15008.76";"15031.41";"355455";"0.0402037199";"cancer_dx_neuroendocrine"
"(V1 14D+) - (no-vax)";"1";"-13.44205776";"481.00192071";"Inf";"-1082.1377402";" 1.055254e+03";"V1 14D+";"no-vax";" 15";"   875";"  31075.0";"  0";"   453";"   5745";"15008.76";"15031.41";"355455";"0.0402037199";"cancer_dx_neuroendocrine"
"(V2 7D+) - (no-vax)";"1";" -2.24796439";"  1.03316699";"Inf";"   -4.5434669";" 4.753809e-02";"V2 7D+";"no-vax";" 15";"   875";"  31075.0";"  1";"   223";"  16091";"15008.76";"15031.41";"355455";"0.0402037199";"cancer_dx_neuroendocrine"
"(V1 14D+) - (no-vax)";"0";" -0.44728006";"  0.13963023";"Inf";"   -0.7575121";"-1.370480e-01";"V1 14D+";"no-vax";"458";"197095";"7089238.0";" 68";"101043";"1483637";"15041.31";"15063.96";"355455";"0.5663277428";"cancer_dx_sarcomas"
"(V2 7D+) - (no-vax)";"0";" -0.72675081";"  0.09836357";"Inf";"   -0.9452961";"-5.082055e-01";"V2 7D+";"no-vax";"458";"197095";"7089238.0";"148";" 53640";"3935087";"15041.31";"15063.96";"355455";"0.5663277428";"cancer_dx_sarcomas"
"(V1 14D+) - (no-vax)";"1";" -0.61681160";"  1.05546586";"Inf";"   -2.9618580";" 1.728235e+00";"V1 14D+";"no-vax";"  9";"  2011";"  80217.0";"  1";"  1104";"  15470";"15041.31";"15063.96";"355455";"0.5663277428";"cancer_dx_sarcomas"
"(V2 7D+) - (no-vax)";"1";" -1.71943648";"  1.05442049";"Inf";"   -4.0621602";" 6.232873e-01";"V2 7D+";"no-vax";"  9";"  2011";"  80217.0";"  1";"   562";"  41854";"15041.31";"15063.96";"355455";"0.5663277428";"cancer_dx_sarcomas"
"(V1 14D+) - (no-vax)";"0";" -0.44029487";"  0.14337448";"Inf";"   -0.7588460";"-1.217438e-01";"V1 14D+";"no-vax";"427";"193975";"6971785.0";" 64";" 99318";"1463083";"15001.17";"15023.82";"355455";"0.0926483222";"cancer_dx_leukemia"
"(V2 7D+) - (no-vax)";"0";" -0.68418739";"  0.10013335";"Inf";"   -0.9066648";"-4.617099e-01";"V2 7D+";"no-vax";"427";"193975";"6971785.0";"144";" 52693";"3871705";"15001.17";"15023.82";"355455";"0.0926483222";"cancer_dx_leukemia"
"(V1 14D+) - (no-vax)";"1";" -0.43673052";"  0.47857897";"Inf";"   -1.5000429";" 6.265818e-01";"V1 14D+";"no-vax";" 40";"  5131";" 197670.0";"  5";"  2829";"  36024";"15001.17";"15023.82";"355455";"0.0926483222";"cancer_dx_leukemia"
"(V2 7D+) - (no-vax)";"1";" -1.62134663";"  0.47501744";"Inf";"   -2.6767459";"-5.659473e-01";"V2 7D+";"no-vax";" 40";"  5131";" 197670.0";"  5";"  1509";" 105236";"15001.17";"15023.82";"355455";"0.0926483222";"cancer_dx_leukemia"
"(V1 14D+) - (no-vax)";"0";" -0.43886872";"  0.14056195";"Inf";"   -0.7511709";"-1.265665e-01";"V1 14D+";"no-vax";"447";"196903";"7082148.0";" 67";"100758";"1483203";"15015.65";"15038.29";"355455";"0.9459060356";"cancer_dx_myeloma"
"(V2 7D+) - (no-vax)";"0";" -0.73028681";"  0.09959433";"Inf";"   -0.9515666";"-5.090070e-01";"V2 7D+";"no-vax";"447";"196903";"7082148.0";"144";" 53523";"3934152";"15015.65";"15038.29";"355455";"0.9459060356";"cancer_dx_myeloma"
"(V1 14D+) - (no-vax)";"1";" -0.63841240";"  0.74508149";"Inf";"   -2.2938432";" 1.017018e+00";"V1 14D+";"no-vax";" 20";"  2203";"  87307.0";"  2";"  1389";"  15904";"15015.65";"15038.29";"355455";"0.9459060356";"cancer_dx_myeloma"
"(V2 7D+) - (no-vax)";"1";" -0.84695222";"  0.50062281";"Inf";"   -1.9592418";" 2.653374e-01";"V2 7D+";"no-vax";" 20";"  2203";"  87307.0";"  5";"   679";"  42789";"15015.65";"15038.29";"355455";"0.9459060356";"cancer_dx_myeloma"
"(V1 14D+) - (no-vax)";"0";" -0.44019571";"  0.14235517";"Inf";"   -0.7564821";"-1.239093e-01";"V1 14D+";"no-vax";"434";"192463";"6913001.0";" 65";" 98141";"1448984";"15025.28";"15047.93";"355455";"0.9715321639";"cancer_dx_lymphoma"
"(V2 7D+) - (no-vax)";"0";" -0.74260896";"  0.10142825";"Inf";"   -0.9679634";"-5.172545e-01";"V2 7D+";"no-vax";"434";"192463";"6913001.0";"138";" 52116";"3834254";"15025.28";"15047.93";"355455";"0.9715321639";"cancer_dx_lymphoma"
"(V1 14D+) - (no-vax)";"1";" -0.53088488";"  0.53328224";"Inf";"   -1.7157376";" 6.539678e-01";"V1 14D+";"no-vax";" 33";"  6643";" 256454.0";"  4";"  4006";"  50123";"15025.28";"15047.93";"355455";"0.9715321639";"cancer_dx_lymphoma"
"(V2 7D+) - (no-vax)";"1";" -0.69120714";"  0.34914195";"Inf";"   -1.4669348";" 8.452053e-02";"V2 7D+";"no-vax";" 33";"  6643";" 256454.0";" 11";"  2086";" 142687";"15025.28";"15047.93";"355455";"0.9715321639";"cancer_dx_lymphoma"
"(V1 14D+) - (no-vax)";"0";" -0.62217619";"  0.16436573";"Inf";"   -0.9873659";"-2.569865e-01";"V1 14D+";"no-vax";"367";"161996";"5878113.0";" 46";" 83692";"1239585";"15019.84";"15042.49";"355455";"0.0355857588";"cancer_group_gastro_intestinal"
"(V2 7D+) - (no-vax)";"0";" -0.82775399";"  0.11310109";"Inf";"   -1.0790433";"-5.764647e-01";"V2 7D+";"no-vax";"367";"161996";"5878113.0";"107";" 44363";"3257570";"15019.84";"15042.49";"355455";"0.0355857588";"cancer_group_gastro_intestinal"
"(V1 14D+) - (no-vax)";"1";"  0.03051373";"  0.23733571";"Inf";"   -0.4968015";" 5.578290e-01";"V1 14D+";"no-vax";"100";" 37110";"1291342.0";" 23";" 18455";" 259522";"15019.84";"15042.49";"355455";"0.0355857588";"cancer_group_gastro_intestinal"
"(V2 7D+) - (no-vax)";"1";" -0.47348720";"  0.18597469";"Inf";"   -0.8866879";"-6.028646e-02";"V2 7D+";"no-vax";"100";" 37110";"1291342.0";" 42";"  9839";" 719371";"15019.84";"15042.49";"355455";"0.0355857588";"cancer_group_gastro_intestinal"
"(V1 14D+) - (no-vax)";"0";" -0.42723018";"  0.15470828";"Inf";"   -0.7709628";"-8.349752e-02";"V1 14D+";"no-vax";"359";"150291";"5559799.5";" 54";" 79492";"1162932";"15043.06";"15065.70";"355455";"0.9088727180";"cancer_group_genito_urinary"
"(V2 7D+) - (no-vax)";"0";" -0.74975770";"  0.11149274";"Inf";"   -0.9974736";"-5.020418e-01";"V2 7D+";"no-vax";"359";"150291";"5559799.5";"112";" 41761";"3051421";"15043.06";"15065.70";"355455";"0.9088727180";"cancer_group_genito_urinary"
"(V1 14D+) - (no-vax)";"1";" -0.53544696";"  0.28012390";"Inf";"   -1.1578295";" 8.693560e-02";"V1 14D+";"no-vax";"108";" 48815";"1609655.5";" 15";" 22655";" 336175";"15043.06";"15065.70";"355455";"0.9088727180";"cancer_group_genito_urinary"
"(V2 7D+) - (no-vax)";"1";" -0.70676814";"  0.19257212";"Inf";"   -1.1346271";"-2.789092e-01";"V2 7D+";"no-vax";"108";" 48815";"1609655.5";" 37";" 12441";" 925520";"15043.06";"15065.70";"355455";"0.9088727180";"cancer_group_genito_urinary"
"(V1 14D+) - (no-vax)";"0";" -0.44867026";"  0.13964803";"Inf";"   -0.7589419";"-1.383986e-01";"V1 14D+";"no-vax";"458";"195420";"7017382.0";" 68";"100172";"1469810";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_group_thyroid"
"(V2 7D+) - (no-vax)";"0";" -0.73489699";"  0.09860539";"Inf";"   -0.9539796";"-5.158144e-01";"V2 7D+";"no-vax";"458";"195420";"7017382.0";"147";" 53225";"3900258";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_group_thyroid"
"(V1 14D+) - (no-vax)";"1";" -0.62761284";"  1.05522937";"Inf";"   -2.9721338";" 1.716908e+00";"V1 14D+";"no-vax";"  9";"  3686";" 152073.0";"  1";"  1975";"  29297";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_group_thyroid"
"(V2 7D+) - (no-vax)";"1";" -0.99897108";"  0.78213027";"Inf";"   -2.7367172";" 7.387751e-01";"V2 7D+";"no-vax";"  9";"  3686";" 152073.0";"  2";"   977";"  76683";"15043.09";"15065.74";"355455";"0.9355250602";"cancer_group_thyroid"
"(V1 14D+) - (no-vax)";"0";" -0.37748099";"  0.14585412";"Inf";"   -0.7015414";"-5.342061e-02";"V1 14D+";"no-vax";"397";"166004";"5948414.0";" 62";" 83791";"1220731";"15019.58";"15042.23";"355455";"0.0031478015";"cancer_group_breast"
"(V2 7D+) - (no-vax)";"0";" -0.62632270";"  0.10194579";"Inf";"   -0.8528271";"-3.998183e-01";"V2 7D+";"no-vax";"397";"166004";"5948414.0";"140";" 44428";"3260961";"15019.58";"15042.23";"355455";"0.0031478015";"cancer_group_breast"
"(V1 14D+) - (no-vax)";"1";" -0.92402256";"  0.39957688";"Inf";"   -1.8118071";"-3.623797e-02";"V1 14D+";"no-vax";" 70";" 33102";"1221041.0";"  7";" 18356";" 278376";"15019.58";"15042.23";"355455";"0.0031478015";"cancer_group_breast"
"(V2 7D+) - (no-vax)";"1";" -1.70472945";"  0.35516583";"Inf";"   -2.4938410";"-9.156179e-01";"V2 7D+";"no-vax";" 70";" 33102";"1221041.0";"  9";"  9774";" 715980";"15019.58";"15042.23";"355455";"0.0031478015";"cancer_group_breast"
"(V1 14D+) - (no-vax)";"0";" -0.44313677";"  0.13965873";"Inf";"   -0.7534322";"-1.328414e-01";"V1 14D+";"no-vax";"456";"196742";"7075632.0";" 68";"100843";"1481047";"15040.29";"15062.94";"355455";"0.4048540787";"cancer_group_sarcomas"
"(V2 7D+) - (no-vax)";"0";" -0.72262000";"  0.09841344";"Inf";"   -0.9412761";"-5.039639e-01";"V2 7D+";"no-vax";"456";"196742";"7075632.0";"148";" 53538";"3928498";"15040.29";"15062.94";"355455";"0.4048540787";"cancer_group_sarcomas"
"(V1 14D+) - (no-vax)";"1";" -0.81377423";"  1.04591654";"Inf";"   -3.1376038";" 1.510055e+00";"V1 14D+";"no-vax";" 11";"  2364";"  93823.0";"  1";"  1304";"  18060";"15040.29";"15062.94";"355455";"0.4048540787";"cancer_group_sarcomas"
"(V2 7D+) - (no-vax)";"1";" -1.91028665";"  1.04479644";"Inf";"   -4.2316276";" 4.110543e-01";"V2 7D+";"no-vax";" 11";"  2364";"  93823.0";"  1";"   664";"  48443";"15040.29";"15062.94";"355455";"0.4048540787";"cancer_group_sarcomas"
"(V1 14D+) - (no-vax)";"0";" -0.41849804";"  0.14359570";"Inf";"   -0.7375406";"-9.945545e-02";"V1 14D+";"no-vax";"416";"186955";"6710704.0";" 64";" 96034";"1412999";"15019.02";"15041.66";"355455";"0.3292891004";"cancer_group_thorax"
"(V2 7D+) - (no-vax)";"0";" -0.76971092";"  0.10409689";"Inf";"   -1.0009946";"-5.384272e-01";"V2 7D+";"no-vax";"416";"186955";"6710704.0";"130";" 51073";"3760173";"15019.02";"15041.66";"355455";"0.3292891004";"cancer_group_thorax"
"(V1 14D+) - (no-vax)";"1";" -0.73112322";"  0.47183729";"Inf";"   -1.7794568";" 3.172104e-01";"V1 14D+";"no-vax";" 51";" 12151";" 458751.0";"  5";"  6113";"  86108";"15019.02";"15041.66";"355455";"0.3292891004";"cancer_group_thorax"
"(V2 7D+) - (no-vax)";"1";" -0.41456703";"  0.27004554";"Inf";"   -1.0145574";" 1.854233e-01";"V2 7D+";"no-vax";" 51";" 12151";" 458751.0";" 19";"  3129";" 216768";"15019.02";"15041.66";"355455";"0.3292891004";"cancer_group_thorax"
"(V1 14D+) - (no-vax)";"0";" -0.49266192";"  0.14211375";"Inf";"   -0.8084119";"-1.769119e-01";"V1 14D+";"no-vax";"456";"188562";"6742104.0";" 65";" 96770";"1415972";"15027.69";"15050.34";"355455";"0.0065684820";"cancer_group_gynecology"
"(V2 7D+) - (no-vax)";"0";" -0.80208880";"  0.10088781";"Inf";"   -1.0262425";"-5.779351e-01";"V2 7D+";"no-vax";"456";"188562";"6742104.0";"138";" 51375";"3773123";"15027.69";"15050.34";"355455";"0.0065684820";"cancer_group_gynecology"
"(V1 14D+) - (no-vax)";"1";"  0.53786916";"  0.58587658";"Inf";"   -0.7638383";" 1.839577e+00";"V1 14D+";"no-vax";" 11";" 10544";" 427351.0";"  4";"  5377";"  83135";"15027.69";"15050.34";"355455";"0.0065684820";"cancer_group_gynecology"
"(V2 7D+) - (no-vax)";"1";"  0.56261546";"  0.42711372";"Inf";"   -0.3863508";" 1.511582e+00";"V2 7D+";"no-vax";" 11";" 10544";" 427351.0";" 11";"  2827";" 203818";"15027.69";"15050.34";"355455";"0.0065684820";"cancer_group_gynecology"
"(V1 14D+) - (no-vax)";"0";" -0.42221216";"  0.13898084";"Inf";"   -0.7310014";"-1.134229e-01";"V1 14D+";"no-vax";"455";"193126";"6951943.0";" 69";" 99198";"1450637";"15038.03";"15060.67";"355455";"0.0681246360";"cancer_group_head_neck"
"(V2 7D+) - (no-vax)";"0";" -0.75657797";"  0.09961836";"Inf";"   -0.9779112";"-5.352447e-01";"V2 7D+";"no-vax";"455";"193126";"6951943.0";"143";" 52635";"3866839";"15038.03";"15060.67";"355455";"0.0681246360";"cancer_group_head_neck"
"(V1 14D+) - (no-vax)";"1";"-14.13163453";"676.41705592";"Inf";"-1517.0029455";" 1.488740e+03";"V1 14D+";"no-vax";" 12";"  5980";" 217512.0";"  0";"  2949";"  48470";"15038.03";"15060.67";"355455";"0.0681246360";"cancer_group_head_neck"
"(V2 7D+) - (no-vax)";"1";" -0.19903786";"  0.50076804";"Inf";"   -1.3116501";" 9.135744e-01";"V2 7D+";"no-vax";" 12";"  5980";" 217512.0";"  6";"  1567";" 110102";"15038.03";"15060.67";"355455";"0.0681246360";"cancer_group_head_neck"
"(V1 14D+) - (no-vax)";"0";" -0.40432689";"  0.14878155";"Inf";"   -0.7348915";"-7.376232e-02";"V1 14D+";"no-vax";"378";"185369";"6638977.0";" 59";" 94074";"1398482";"14965.76";"14988.41";"355455";"0.3373261832";"cancer_group_hemathological"
"(V2 7D+) - (no-vax)";"0";" -0.67407491";"  0.10556088";"Inf";"   -0.9086113";"-4.395385e-01";"V2 7D+";"no-vax";"378";"185369";"6638977.0";"129";" 50003";"3690677";"14965.76";"14988.41";"355455";"0.3373261832";"cancer_group_hemathological"
"(V1 14D+) - (no-vax)";"1";" -0.57664988";"  0.33975520";"Inf";"   -1.3315220";" 1.782222e-01";"V1 14D+";"no-vax";" 89";" 13737";" 530478.0";" 10";"  8073";" 100625";"14965.76";"14988.41";"355455";"0.3373261832";"cancer_group_hemathological"
"(V2 7D+) - (no-vax)";"1";" -1.05229849";"  0.24879526";"Inf";"   -1.6050747";"-4.995223e-01";"V2 7D+";"no-vax";" 89";" 13737";" 530478.0";" 20";"  4199";" 286264";"14965.76";"14988.41";"355455";"0.3373261832";"cancer_group_hemathological"
"(V1 14D+) - (no-vax)";"0";" -0.43534321";"  0.14058753";"Inf";"   -0.7477022";"-1.229842e-01";"V1 14D+";"no-vax";"448";"178753";"6470420.0";" 67";" 91811";"1350992";"15016.93";"15039.57";"355455";"0.1273191051";"cancer_group_skin"
"(V2 7D+) - (no-vax)";"0";" -0.77678851";"  0.10158075";"Inf";"   -1.0024818";"-5.510952e-01";"V2 7D+";"no-vax";"448";"178753";"6470420.0";"136";" 48586";"3548726";"15016.93";"15039.57";"355455";"0.1273191051";"cancer_group_skin"
"(V1 14D+) - (no-vax)";"1";" -0.81472317";"  0.74518896";"Inf";"   -2.4703927";" 8.409464e-01";"V1 14D+";"no-vax";" 19";" 20353";" 699035.0";"  2";" 10336";" 148115";"15016.93";"15039.57";"355455";"0.1273191051";"cancer_group_skin"
"(V2 7D+) - (no-vax)";"1";" -0.07852170";"  0.36098689";"Inf";"   -0.8805666";" 7.235232e-01";"V2 7D+";"no-vax";" 19";" 20353";" 699035.0";" 13";"  5616";" 428215";"15016.93";"15039.57";"355455";"0.1273191051";"cancer_group_skin"
