"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"1";" -0.15933384";"   0.5741925";"Inf";"-1.435081e+00";" 1.116414e+00";"V3 14-60D";"no-vax";" 13";"  3449";"  90830";"  4";"  806";"  20904";"13243.461";"13265.975";"167681";"8.347572e-02";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.67402519";"   0.6424429";"Inf";"-2.101412e+00";" 7.533620e-01";"V3 60+";"no-vax";" 13";"  3449";"  90830";"  3";"  593";"  34172";"13243.461";"13265.975";"167681";"8.347572e-02";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.57564819";"   0.1597370";"Inf";"-1.930554e+00";"-1.220743e+00";"V3 14-60D";"no-vax";"510";"113807";"2759209";" 48";"28198";" 771565";"13238.195";"13260.709";"167681";"4.193869e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";" -1.04642150";"   0.1198893";"Inf";"-1.312793e+00";"-7.800500e-01";"V3 60+";"no-vax";"510";"113807";"2759209";"103";"21762";"1254991";"13238.195";"13260.709";"167681";"4.193869e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-13.64543059";" 671.8265109";"Inf";"-1.506317e+03";" 1.479027e+03";"V3 14-60D";"no-vax";"  4";"  2671";"  67184";"  0";"  671";"  19189";"13238.195";"13260.709";"167681";"4.193869e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";" -0.20908800";"   0.8676111";"Inf";"-2.136757e+00";" 1.718581e+00";"V3 60+";"no-vax";"  4";"  2671";"  67184";"  2";"  572";"  33240";"13238.195";"13260.709";"167681";"4.193869e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -1.57064693";"   0.1678822";"Inf";"-1.943649e+00";"-1.197644e+00";"V3 14-60D";"no-vax";"454";"104660";"2550433";" 43";"26014";" 715113";"13244.371";"13266.885";"167681";"8.299961e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -1.05818522";"   0.1260178";"Inf";"-1.338173e+00";"-7.781974e-01";"V3 60+";"no-vax";"454";"104660";"2550433";" 91";"20283";"1167219";"13244.371";"13266.885";"167681";"8.299961e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";" -1.68730633";"   0.4683601";"Inf";"-2.727914e+00";"-6.466984e-01";"V3 14-60D";"no-vax";" 60";" 11818";" 275960";"  5";" 2855";"  75641";"13244.371";"13266.885";"167681";"8.299961e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" -0.88774700";"   0.3015354";"Inf";"-1.557702e+00";"-2.177921e-01";"V3 60+";"no-vax";" 60";" 11818";" 275960";" 14";" 2051";" 121012";"13244.371";"13266.885";"167681";"8.299961e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";" -1.57734275";"   0.1628045";"Inf";"-1.939064e+00";"-1.215622e+00";"V3 14-60D";"no-vax";"490";"114766";"2784218";" 46";"28427";" 778466";"13224.238";"13246.752";"167681";"3.434511e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";" -1.00875571";"   0.1202021";"Inf";"-1.275822e+00";"-7.416892e-01";"V3 60+";"no-vax";"490";"114766";"2784218";"103";"22002";"1268887";"13224.238";"13246.752";"167681";"3.434511e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";" -1.73823471";"   0.7377811";"Inf";"-3.377445e+00";"-9.902412e-02";"V3 14-60D";"no-vax";" 24";"  1712";"  42175";"  2";"  442";"  12288";"13224.238";"13246.752";"167681";"3.434511e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -1.96400736";"   0.7379405";"Inf";"-3.603572e+00";"-3.244426e-01";"V3 60+";"no-vax";" 24";"  1712";"  42175";"  2";"  332";"  19344";"13224.238";"13246.752";"167681";"3.434511e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";" -1.56272210";"   0.1612823";"Inf";"-1.921061e+00";"-1.204383e+00";"V3 14-60D";"no-vax";"497";"112010";"2727111";" 47";"27683";" 757754";"13247.240";"13269.753";"167681";"6.408663e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -1.02252754";"   0.1204589";"Inf";"-1.290164e+00";"-7.548907e-01";"V3 60+";"no-vax";"497";"112010";"2727111";"102";"21381";"1233181";"13247.240";"13269.753";"167681";"6.408663e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";" -2.26424048";"   1.0302985";"Inf";"-4.553370e+00";" 2.488866e-02";"V3 14-60D";"no-vax";" 17";"  4468";"  99282";"  1";" 1186";"  33000";"13247.240";"13269.753";"167681";"6.408663e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -1.42857944";"   0.6286428";"Inf";"-2.825305e+00";"-3.185356e-02";"V3 60+";"no-vax";" 17";"  4468";"  99282";"  3";"  953";"  55050";"13247.240";"13269.753";"167681";"6.408663e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.66274803";"   0.1655722";"Inf";"-2.030618e+00";"-1.294878e+00";"V3 14-60D";"no-vax";"509";"115146";"2791335";" 44";"28564";" 781915";"13237.948";"13260.462";"167681";"7.987983e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -1.04978271";"   0.1199150";"Inf";"-1.316211e+00";"-7.833542e-01";"V3 60+";"no-vax";"509";"115146";"2791335";"103";"22095";"1275669";"13237.948";"13260.462";"167681";"7.987983e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";"  0.69952473";"   0.6728058";"Inf";"-7.953230e-01";" 2.194372e+00";"V3 14-60D";"no-vax";"  5";"  1332";"  35058";"  4";"  305";"   8839";"13237.948";"13260.462";"167681";"7.987983e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" -0.07746948";"   0.8382039";"Inf";"-1.939801e+00";" 1.784862e+00";"V3 60+";"no-vax";"  5";"  1332";"  35058";"  2";"  239";"  12562";"13237.948";"13260.462";"167681";"7.987983e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.57415192";"   0.1627916";"Inf";"-1.935844e+00";"-1.212460e+00";"V3 14-60D";"no-vax";"490";"112224";"2732273";" 46";"27823";" 762188";"13245.260";"13267.774";"167681";"7.691311e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -1.02370050";"   0.1209852";"Inf";"-1.292507e+00";"-7.548941e-01";"V3 60+";"no-vax";"490";"112224";"2732273";"101";"21531";"1241010";"13245.260";"13267.774";"167681";"7.691311e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";" -1.82357137";"   0.7378427";"Inf";"-3.462919e+00";"-1.842239e-01";"V3 14-60D";"no-vax";" 24";"  4254";"  94120";"  2";" 1046";"  28566";"13245.260";"13267.774";"167681";"7.691311e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";" -1.38214432";"   0.5427639";"Inf";"-2.588063e+00";"-1.762252e-01";"V3 60+";"no-vax";" 24";"  4254";"  94120";"  4";"  803";"  47221";"13245.260";"13267.774";"167681";"7.691311e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.59563649";"   0.1626847";"Inf";"-1.957091e+00";"-1.234182e+00";"V3 14-60D";"no-vax";"499";"114693";"2784458";" 46";"28421";" 778400";"13238.604";"13261.118";"167681";"8.841522e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -1.04574374";"   0.1208506";"Inf";"-1.314251e+00";"-7.772365e-01";"V3 60+";"no-vax";"499";"114693";"2784458";"101";"21992";"1268330";"13238.604";"13261.118";"167681";"8.841522e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -1.29095986";"   0.7545515";"Inf";"-2.967431e+00";" 3.855116e-01";"V3 14-60D";"no-vax";" 15";"  1785";"  41935";"  2";"  448";"  12354";"13238.604";"13261.118";"167681";"8.841522e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -0.83224654";"   0.5652855";"Inf";"-2.088205e+00";" 4.237114e-01";"V3 60+";"no-vax";" 15";"  1785";"  41935";"  4";"  342";"  19901";"13238.604";"13261.118";"167681";"8.841522e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -1.58220701";"   0.1597008";"Inf";"-1.937032e+00";"-1.227382e+00";"V3 14-60D";"no-vax";"513";"116003";"2814696";" 48";"28753";" 787730";"13246.644";"13269.158";"167681";"7.926870e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -1.03554375";"   0.1190690";"Inf";"-1.300093e+00";"-7.709948e-01";"V3 60+";"no-vax";"513";"116003";"2814696";"105";"22253";"1283667";"13246.644";"13269.158";"167681";"7.926870e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-13.00861815";"1029.2917934";"Inf";"-2.299901e+03";" 2.273884e+03";"V3 14-60D";"no-vax";"  1";"   475";"  11697";"  0";"  116";"   3024";"13246.644";"13269.158";"167681";"7.926870e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";"-12.85014603";" 878.5018148";"Inf";"-1.964716e+03";" 1.939015e+03";"V3 60+";"no-vax";"  1";"   475";"  11697";"  0";"   81";"   4564";"13246.644";"13269.158";"167681";"7.926870e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.58326656";"   0.1596889";"Inf";"-1.938065e+00";"-1.228468e+00";"V3 14-60D";"no-vax";"514";"116046";"2814088";" 48";"28746";" 786993";"13242.310";"13264.824";"167681";"9.999997e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";" -1.03751775";"   0.1190540";"Inf";"-1.302033e+00";"-7.730022e-01";"V3 60+";"no-vax";"514";"116046";"2814088";"105";"22209";"1282251";"13242.310";"13264.824";"167681";"9.999997e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";" -0.22364119";"1766.9295705";"Inf";"-3.926008e+03";" 3.925561e+03";"V3 14-60D";"no-vax";"  0";"   432";"  12305";"  0";"  123";"   3761";"13242.310";"13264.824";"167681";"9.999997e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" -0.05874446";"1577.2968272";"Inf";"-3.504515e+03";" 3.504398e+03";"V3 60+";"no-vax";"  0";"   432";"  12305";"  0";"  125";"   5980";"13242.310";"13264.824";"167681";"9.999997e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";" -1.57789194";"   0.1597324";"Inf";"-1.932787e+00";"-1.222997e+00";"V3 14-60D";"no-vax";"510";"114604";"2772858";" 48";"28407";" 776929";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.04253497";"   0.1195244";"Inf";"-1.308096e+00";"-7.769743e-01";"V3 60+";"no-vax";"510";"114604";"2772858";"104";"21892";"1264415";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.80972853";" 786.8193845";"Inf";"-1.761974e+03";" 1.734355e+03";"V3 14-60D";"no-vax";"  4";"  1874";"  53535";"  0";"  462";"  13825";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";" -0.72014350";"   1.1190380";"Inf";"-3.206435e+00";" 1.766148e+00";"V3 60+";"no-vax";"  4";"  1874";"  53535";"  1";"  442";"  23816";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.57112418";"   0.1597781";"Inf";"-1.926121e+00";"-1.216127e+00";"V3 14-60D";"no-vax";"508";"115804";"2807456";" 48";"28697";" 784946";"13244.957";"13267.471";"167681";"1.954272e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";" -1.02516231";"   0.1191414";"Inf";"-1.289872e+00";"-7.604525e-01";"V3 60+";"no-vax";"508";"115804";"2807456";"105";"22150";"1278581";"13244.957";"13267.471";"167681";"1.954272e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";"-15.25037227";"1207.5707816";"Inf";"-2.698245e+03";" 2.667744e+03";"V3 14-60D";"no-vax";"  6";"   674";"  18937";"  0";"  172";"   5808";"13244.957";"13267.471";"167681";"1.954272e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";"-15.08752089";" 996.3589684";"Inf";"-2.228810e+03";" 2.198634e+03";"V3 60+";"no-vax";"  6";"   674";"  18937";"  0";"  184";"   9650";"13244.957";"13267.471";"167681";"1.954272e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";" -1.58115124";"   0.1597110";"Inf";"-1.935999e+00";"-1.226304e+00";"V3 14-60D";"no-vax";"512";"115959";"2812519";" 48";"28752";" 787674";"13247.291";"13269.805";"167681";"5.553497e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";" -1.04411581";"   0.1194763";"Inf";"-1.309570e+00";"-7.786619e-01";"V3 60+";"no-vax";"512";"115959";"2812519";"104";"22246";"1283372";"13247.291";"13269.805";"167681";"5.553497e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-12.47484306";" 618.0034035";"Inf";"-1.385562e+03";" 1.360612e+03";"V3 14-60D";"no-vax";"  2";"   519";"  13874";"  0";"  117";"   3080";"13247.291";"13269.805";"167681";"5.553497e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";"  0.16823611";"   1.2257064";"Inf";"-2.555053e+00";" 2.891525e+00";"V3 60+";"no-vax";"  2";"   519";"  13874";"  1";"   88";"   4859";"13247.291";"13269.805";"167681";"5.553497e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";" -1.58372443";"   0.1596886";"Inf";"-1.938523e+00";"-1.228926e+00";"V3 14-60D";"no-vax";"514";"115482";"2798921";" 48";"28616";" 783253";"13235.276";"13257.790";"167681";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.03950636";"   0.1190557";"Inf";"-1.304026e+00";"-7.749871e-01";"V3 60+";"no-vax";"514";"115482";"2798921";"105";"22121";"1276758";"13235.276";"13257.790";"167681";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.22550410";"2048.3407025";"Inf";"-4.551253e+03";" 4.550802e+03";"V3 14-60D";"no-vax";"  0";"   996";"  27472";"  0";"  253";"   7501";"13235.276";"13257.790";"167681";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.06575733";"1842.6099737";"Inf";"-4.093998e+03";" 4.093867e+03";"V3 60+";"no-vax";"  0";"   996";"  27472";"  0";"  213";"  11473";"13235.276";"13257.790";"167681";"9.999997e-01";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.52525114";"   0.1600461";"Inf";"-1.880843e+00";"-1.169659e+00";"V3 14-60D";"no-vax";"484";"113785";"2758576";" 48";"28186";" 771781";"13224.278";"13246.792";"167681";"6.505202e-02";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";" -1.03529788";"   0.1219882";"Inf";"-1.306333e+00";"-7.642632e-01";"V3 60+";"no-vax";"484";"113785";"2758576";" 99";"21834";"1259277";"13224.278";"13246.792";"167681";"6.505202e-02";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";"-15.75052873";" 720.9415421";"Inf";"-1.617547e+03";" 1.586046e+03";"V3 14-60D";"no-vax";" 30";"  2693";"  67817";"  0";"  683";"  18973";"13224.278";"13246.792";"167681";"6.505202e-02";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" -0.99100662";"   0.4500630";"Inf";"-1.990962e+00";" 8.948561e-03";"V3 60+";"no-vax";" 30";"  2693";"  67817";"  6";"  500";"  28954";"13224.278";"13246.792";"167681";"6.505202e-02";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";" -1.63332288";"   0.1657492";"Inf";"-2.001586e+00";"-1.265059e+00";"V3 14-60D";"no-vax";"495";"115391";"2796112";" 44";"28590";" 782579";"13217.001";"13239.515";"167681";"5.842392e-03";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";" -0.99883836";"   0.1193713";"Inf";"-1.264059e+00";"-7.336178e-01";"V3 60+";"no-vax";"495";"115391";"2796112";"105";"22111";"1274532";"13217.001";"13239.515";"167681";"5.842392e-03";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";" -0.68947650";"   0.5525061";"Inf";"-1.917041e+00";" 5.380879e-01";"V3 14-60D";"no-vax";" 19";"  1087";"  30281";"  4";"  279";"   8175";"13217.001";"13239.515";"167681";"5.842392e-03";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";"-15.09143594";" 574.3368083";"Inf";"-1.291160e+03";" 1.260977e+03";"V3 60+";"no-vax";" 19";"  1087";"  30281";"  0";"  223";"  13699";"13217.001";"13239.515";"167681";"5.842392e-03";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";" -1.62919028";"   0.1658017";"Inf";"-1.997570e+00";"-1.260810e+00";"V3 14-60D";"no-vax";"491";"113247";"2739858";" 44";"28074";" 768836";"13227.333";"13249.847";"167681";"1.382168e-02";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";" -1.10791827";"   0.1240259";"Inf";"-1.383481e+00";"-8.323560e-01";"V3 60+";"no-vax";"491";"113247";"2739858";" 94";"21745";"1255451";"13227.333";"13249.847";"167681";"1.382168e-02";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";" -0.81610820";"   0.5441558";"Inf";"-2.025120e+00";" 3.929035e-01";"V3 14-60D";"no-vax";" 23";"  3231";"  86535";"  4";"  795";"  21918";"13227.333";"13249.847";"167681";"1.382168e-02";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";"  0.02922728";"   0.3701804";"Inf";"-7.932438e-01";" 8.516984e-01";"V3 60+";"no-vax";" 23";"  3231";"  86535";" 11";"  589";"  32780";"13227.333";"13249.847";"167681";"1.382168e-02";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";" -1.63669953";"   0.1864412";"Inf";"-2.050937e+00";"-1.222462e+00";"V3 14-60D";"no-vax";"383";" 94782";"2299895";" 34";"23502";" 645046";"13224.244";"13246.758";"167681";"6.961273e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";" -1.08119788";"   0.1364697";"Inf";"-1.384408e+00";"-7.779878e-01";"V3 60+";"no-vax";"383";" 94782";"2299895";" 75";"18299";"1051210";"13224.244";"13246.758";"167681";"6.961273e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";" -1.43400894";"   0.2859053";"Inf";"-2.069237e+00";"-7.987812e-01";"V3 14-60D";"no-vax";"131";" 21696";" 526498";" 14";" 5367";" 145708";"13224.244";"13246.758";"167681";"6.961273e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";" -0.91964553";"   0.2091540";"Inf";"-1.384346e+00";"-4.549447e-01";"V3 60+";"no-vax";"131";" 21696";" 526498";" 30";" 4035";" 237021";"13224.244";"13246.758";"167681";"6.961273e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";" -1.50719037";"   0.1800863";"Inf";"-1.907308e+00";"-1.107073e+00";"V3 14-60D";"no-vax";"372";" 84519";"2116029";" 37";"21121";" 589541";"13244.992";"13267.506";"167681";"4.592715e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";" -0.97696080";"   0.1335335";"Inf";"-1.273647e+00";"-6.802745e-01";"V3 60+";"no-vax";"372";" 84519";"2116029";" 80";"16965";" 968530";"13244.992";"13267.506";"167681";"4.592715e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";" -1.81380900";"   0.3173362";"Inf";"-2.518870e+00";"-1.108748e+00";"V3 14-60D";"no-vax";"142";" 31959";" 710364";" 11";" 7748";" 201213";"13244.992";"13267.506";"167681";"4.592715e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";" -1.21912293";"   0.2234383";"Inf";"-1.715561e+00";"-7.226852e-01";"V3 60+";"no-vax";"142";" 31959";" 710364";" 25";" 5369";" 319701";"13244.992";"13267.506";"167681";"4.592715e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";" -1.57789194";"   0.1597324";"Inf";"-1.932787e+00";"-1.222997e+00";"V3 14-60D";"no-vax";"510";"114604";"2772858";" 48";"28407";" 776929";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.04253497";"   0.1195244";"Inf";"-1.308096e+00";"-7.769743e-01";"V3 60+";"no-vax";"510";"114604";"2772858";"104";"21892";"1264415";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.80972853";" 786.8193845";"Inf";"-1.761974e+03";" 1.734355e+03";"V3 14-60D";"no-vax";"  4";"  1874";"  53535";"  0";"  462";"  13825";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";" -0.72014350";"   1.1190380";"Inf";"-3.206435e+00";" 1.766148e+00";"V3 60+";"no-vax";"  4";"  1874";"  53535";"  1";"  442";"  23816";"13241.030";"13263.544";"167681";"6.862766e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.65060906";"   0.1691052";"Inf";"-2.026329e+00";"-1.274889e+00";"V3 14-60D";"no-vax";"484";" 97005";"2344655";" 42";"23965";" 651354";"13180.557";"13203.071";"167681";"2.373352e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"0";" -1.05845127";"   0.1232554";"Inf";"-1.332302e+00";"-7.846009e-01";"V3 60+";"no-vax";"484";" 97005";"2344655";" 96";"18191";"1055302";"13180.557";"13203.071";"167681";"2.373352e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"1";" -0.85613374";"   0.4502497";"Inf";"-1.856504e+00";" 1.442364e-01";"V3 14-60D";"no-vax";" 30";" 19473";" 481738";"  6";" 4904";" 139400";"13180.557";"13203.071";"167681";"2.373352e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"1";" -0.69391385";"   0.3835301";"Inf";"-1.546045e+00";" 1.582177e-01";"V3 60+";"no-vax";" 30";" 19473";" 481738";"  9";" 4143";" 232929";"13180.557";"13203.071";"167681";"2.373352e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"0";" -1.58389107";"   0.1596889";"Inf";"-1.938690e+00";"-1.229093e+00";"V3 14-60D";"no-vax";"514";"115310";"2793866";" 48";"28576";" 782121";"13232.848";"13255.362";"167681";"9.999997e-01";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.04011905";"   0.1190549";"Inf";"-1.304637e+00";"-7.756015e-01";"V3 60+";"no-vax";"514";"115310";"2793866";"105";"22087";"1274643";"13232.848";"13255.362";"167681";"9.999997e-01";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.22395187";"1904.6495337";"Inf";"-4.231997e+03";" 4.231549e+03";"V3 14-60D";"no-vax";"  0";"  1168";"  32527";"  0";"  293";"   8633";"13232.848";"13255.362";"167681";"9.999997e-01";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.06631961";"1690.7944187";"Inf";"-3.756693e+03";" 3.756560e+03";"V3 60+";"no-vax";"  0";"  1168";"  32527";"  0";"  247";"  13588";"13232.848";"13255.362";"167681";"9.999997e-01";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.44718400";"   0.1653538";"Inf";"-1.814569e+00";"-1.079799e+00";"V3 14-60D";"no-vax";"422";"110699";"2688294";" 45";"27438";" 752964";"13127.941";"13150.455";"167681";"1.574005e-02";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"0";" -0.94994881";"   0.1247588";"Inf";"-1.227139e+00";"-6.727583e-01";"V3 60+";"no-vax";"422";"110699";"2688294";" 95";"21317";"1229648";"13127.941";"13150.455";"167681";"1.574005e-02";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"1";" -2.61050764";"   0.5888975";"Inf";"-3.918927e+00";"-1.302088e+00";"V3 14-60D";"no-vax";" 92";"  5779";" 138099";"  3";" 1431";"  37790";"13127.941";"13150.455";"167681";"1.574005e-02";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"1";" -1.61446912";"   0.3373059";"Inf";"-2.363899e+00";"-8.650389e-01";"V3 60+";"no-vax";" 92";"  5779";" 138099";" 10";" 1017";"  58583";"13127.941";"13150.455";"167681";"1.574005e-02";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"0";" -1.54221169";"   0.1599864";"Inf";"-1.897671e+00";"-1.186752e+00";"V3 14-60D";"no-vax";"492";"110864";"2678769";" 48";"27479";" 749884";"13240.371";"13262.885";"167681";"1.211800e-01";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"0";" -1.02135696";"   0.1205759";"Inf";"-1.289254e+00";"-7.534601e-01";"V3 60+";"no-vax";"492";"110864";"2678769";"102";"21077";"1217389";"13240.371";"13262.885";"167681";"1.211800e-01";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"1";"-15.53498059";" 756.6254804";"Inf";"-1.696614e+03";" 1.665544e+03";"V3 14-60D";"no-vax";" 22";"  5614";" 147624";"  0";" 1390";"  40870";"13240.371";"13262.885";"167681";"1.211800e-01";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"1";" -1.44991631";"   0.6177010";"Inf";"-2.822332e+00";"-7.750095e-02";"V3 60+";"no-vax";" 22";"  5614";" 147624";"  3";" 1257";"  70842";"13240.371";"13262.885";"167681";"1.211800e-01";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"0";" -1.65223728";"   0.1656636";"Inf";"-2.020311e+00";"-1.284164e+00";"V3 14-60D";"no-vax";"501";"113029";"2735563";" 44";"28063";" 769850";"13243.461";"13265.975";"167681";"8.347572e-02";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"0";" -1.04810642";"   0.1204598";"Inf";"-1.315745e+00";"-7.804674e-01";"V3 60+";"no-vax";"501";"113029";"2735563";"102";"21741";"1254059";"13243.461";"13265.975";"167681";"8.347572e-02";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -0.15933384";"   0.5741925";"Inf";"-1.435081e+00";" 1.116414e+00";"V3 14-60D";"no-vax";" 13";"  3449";"  90830";"  4";"  806";"  20904";"13243.461";"13265.975";"167681";"8.347572e-02";"cancer_group_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.67402519";"   0.6424429";"Inf";"-2.101412e+00";" 7.533620e-01";"V3 60+";"no-vax";" 13";"  3449";"  90830";"  3";"  593";"  34172";"13243.461";"13265.975";"167681";"8.347572e-02";"cancer_group_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.62195010";"   0.1731705";"Inf";"-2.006702e+00";"-1.237198e+00";"V3 14-60D";"no-vax";"442";"109532";"2642072";" 40";"27144";" 742434";"13198.745";"13221.259";"167681";"6.753849e-01";"cancer_group_hemathological"
