"term";"variable";"var_class";"var_type";"var_nlevels";"contrasts";"contrasts_type";"reference_row";"n_obs";"n_event";"exposure";"estimate";"std.error";"statistic";"p.value";"conf.low";"conf.high"
"periodno-vax";"period";"factor";"categorical";9;"contr.treatment";"treatment";TRUE;77705;368;4207487.5;NA;NA;NA;NA;NA;NA
"periodV1 0-14D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;73197;37;821995.5;0.912981017694114;0.23249826394809;-0.391573632387334;0.695373273488431;0.578840442562767;1.4400070855094
"periodV1 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;47442;46;720753;0.70763662552665;0.176113711901108;-1.96364356920321;0.0495714410135962;0.501074197363442;0.999352184609773
"periodV1 60D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;6890;11;248416;0.382771234488415;0.310902652337406;-3.08880532225011;0.00200963078239503;0.208112648090914;0.704012078534415
"periodV1V2 0-13D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;34195;13;437142;0.297845641628944;0.295145795180877;-4.10366648470787;4.06653575255549e-05;0.167017774761915;0.531153204285096
"periodV1V2 14-59D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;27975;47;1075018;0.375585882740311;0.163142546434008;-6.00253054551242;1.94265699668628e-09;0.272798559459727;0.517102273535444
"periodV1V2 60-89D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;20899;25;574961;0.374668289928435;0.223525624986245;-4.39195374005644;1.12336604458261e-05;0.241758404680843;0.580647145083604
"periodV1V2 90-120D";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;20097;21;505299;0.424261917426588;0.249221173032095;-3.44033484095902;0.000580994911620221;0.260313447176413;0.691467062231716
"periodV1V2 120D+";"period";"factor";"categorical";9;"contr.treatment";"treatment";FALSE;22337;29;703657;0.995840236861054;0.253236286128969;-0.0164606703306832;0.986866878363273;0.606225991348989;1.6358549311697
