"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 60+) - (no-vax)";"0";" -0.71200179";"   0.1324258";"Inf";"   -1.0244508";"  -0.39955282";"V3 60+";"no-vax";"413";"53459";"2219199";"94";"11687";"1268787";"11849.105";"11879.80";"167675";"2.115486e-01";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"1";" -1.28194246";"   1.0281638";"Inf";"   -3.7078194";"   1.14393447";"V3 0-14D";"no-vax";" 22";"  808";"  33638";" 1";"  791";"   8492";"11849.105";"11879.80";"167675";"2.115486e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";" -1.81479691";"   0.7401045";"Inf";"   -3.5610192";"  -0.06857466";"V3 14-60D";"no-vax";" 22";"  808";"  33638";" 2";"  442";"  12288";"11849.105";"11879.80";"167675";"2.115486e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -2.34809515";"   1.0247858";"Inf";"   -4.7660021";"   0.06981178";"V3 60+";"no-vax";" 22";"  808";"  33638";" 1";"  179";"  19344";"11849.105";"11879.80";"167675";"2.115486e-01";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"0";" -1.68136030";"   0.3017361";"Inf";"   -2.3932844";"  -0.96943623";"V3 0-14D";"no-vax";"429";"52283";"2177029";"13";"52048";" 549361";"11865.630";"11896.33";"167675";"9.154965e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.54297429";"   0.1583874";"Inf";"   -1.9166778";"  -1.16927080";"V3 14-60D";"no-vax";"429";"52283";"2177029";"49";"27683";" 757768";"11865.630";"11896.33";"167675";"9.154965e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -0.74876858";"   0.1325234";"Inf";"   -1.0614479";"  -0.43608925";"V3 60+";"no-vax";"429";"52283";"2177029";"93";"11363";"1233081";"11865.630";"11896.33";"167675";"9.154965e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"1";"-12.88137760";" 570.9527695";"Inf";"-1360.0025169";"1334.23976168";"V3 0-14D";"no-vax";"  6";" 1984";"  75808";" 0";" 2219";"  23474";"11865.630";"11896.33";"167675";"9.154965e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";" -1.39397277";"   1.0811759";"Inf";"   -3.9449279";"   1.15698238";"V3 14-60D";"no-vax";"  6";" 1984";"  75808";" 1";" 1186";"  33000";"11865.630";"11896.33";"167675";"9.154965e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -0.57529665";"   0.8194525";"Inf";"   -2.5087346";"   1.35814126";"V3 60+";"no-vax";"  6";" 1984";"  75808";" 2";"  503";"  55050";"11865.630";"11896.33";"167675";"9.154965e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"0";" -1.69920583";"   0.3016904";"Inf";"   -2.4110222";"  -0.98738946";"V3 0-14D";"no-vax";"433";"53613";"2223749";"13";"53691";" 566865";"11862.948";"11893.64";"167675";"5.759008e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.62548251";"   0.1624668";"Inf";"   -2.0088110";"  -1.24215404";"V3 14-60D";"no-vax";"433";"53613";"2223749";"46";"28564";" 781929";"11862.948";"11893.64";"167675";"5.759008e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -0.76203730";"   0.1320373";"Inf";"   -1.0735695";"  -0.45050508";"V3 60+";"no-vax";"433";"53613";"2223749";"94";"11734";"1275569";"11862.948";"11893.64";"167675";"5.759008e-03";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"1";"-11.71643087";" 685.4983546";"Inf";"-1629.0994680";"1605.66660627";"V3 0-14D";"no-vax";"  2";"  654";"  29088";" 0";"  576";"   5970";"11862.948";"11893.64";"167675";"5.759008e-03";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";"  1.45937679";"   0.8673700";"Inf";"   -0.5871189";"   3.50587252";"V3 14-60D";"no-vax";"  2";"  654";"  29088";" 4";"  305";"   8839";"11862.948";"11893.64";"167675";"5.759008e-03";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";"  0.36431230";"   1.2265319";"Inf";"   -2.5295996";"   3.25822423";"V3 60+";"no-vax";"  2";"  654";"  29088";" 1";"  132";"  12562";"11862.948";"11893.64";"167675";"5.759008e-03";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"0";" -1.66104045";"   0.3018351";"Inf";"   -2.3731983";"  -0.94888258";"V3 0-14D";"no-vax";"420";"52329";"2180068";"13";"52203";" 551484";"11874.333";"11905.03";"167675";"7.838625e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.54616620";"   0.1598773";"Inf";"   -1.9233850";"  -1.16894736";"V3 14-60D";"no-vax";"420";"52329";"2180068";"48";"27823";" 762202";"11874.333";"11905.03";"167675";"7.838625e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -0.75559250";"   0.1335930";"Inf";"   -1.0707953";"  -0.44038973";"V3 60+";"no-vax";"420";"52329";"2180068";"91";"11436";"1240910";"11874.333";"11905.03";"167675";"7.838625e-01";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"1";"-13.83583142";" 598.7019481";"Inf";"-1426.4291200";"1398.75745719";"V3 0-14D";"no-vax";" 15";" 1938";"  72769";" 0";" 2064";"  21351";"11874.333";"11905.03";"167675";"7.838625e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";" -1.52195302";"   0.7543396";"Inf";"   -3.3017619";"   0.25785591";"V3 14-60D";"no-vax";" 15";" 1938";"  72769";" 2";" 1046";"  28566";"11874.333";"11905.03";"167675";"7.838625e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";" -0.69444932";"   0.5669172";"Inf";"   -2.0320488";"   0.64315018";"V3 60+";"no-vax";" 15";" 1938";"  72769";" 4";"  430";"  47221";"11874.333";"11905.03";"167675";"7.838625e-01";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"0";" -1.66433909";"   0.3018297";"Inf";"   -2.3764841";"  -0.95219411";"V3 0-14D";"no-vax";"420";"53407";"2219680";"13";"53450";" 564057";"11862.156";"11892.85";"167675";"7.866615e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -1.54957327";"   0.1598827";"Inf";"   -1.9268048";"  -1.17234177";"V3 14-60D";"no-vax";"420";"53407";"2219680";"48";"28421";" 778414";"11862.156";"11892.85";"167675";"7.866615e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -0.76052969";"   0.1335936";"Inf";"   -1.0757340";"  -0.44532538";"V3 60+";"no-vax";"420";"53407";"2219680";"91";"11686";"1268237";"11862.156";"11892.85";"167675";"7.866615e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"1";"-13.70184193";" 587.5680982";"Inf";"-1400.0256294";"1372.62194549";"V3 0-14D";"no-vax";" 15";"  860";"  33157";" 0";"  817";"   8778";"11862.156";"11892.85";"167675";"7.866615e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -1.45406643";"   0.7543095";"Inf";"   -3.2338044";"   0.32567154";"V3 14-60D";"no-vax";" 15";"  860";"  33157";" 2";"  448";"  12354";"11862.156";"11892.85";"167675";"7.866615e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -0.60763362";"   0.5669116";"Inf";"   -1.9452200";"   0.72995272";"V3 60+";"no-vax";" 15";"  860";"  33157";" 4";"  180";"  19894";"11862.156";"11892.85";"167675";"7.866615e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"0";" -1.69934869";"   0.3016834";"Inf";"   -2.4111484";"  -0.98754898";"V3 0-14D";"no-vax";"434";"54048";"2243485";"13";"54043";" 570490";"11873.911";"11904.61";"167675";"9.056261e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.54289804";"   0.1570062";"Inf";"   -1.9133426";"  -1.17245347";"V3 14-60D";"no-vax";"434";"54048";"2243485";"50";"28753";" 787744";"11873.911";"11904.61";"167675";"9.056261e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -0.75083330";"   0.1315868";"Inf";"   -1.0613026";"  -0.44036400";"V3 60+";"no-vax";"434";"54048";"2243485";"95";"11823";"1283567";"11873.911";"11904.61";"167675";"9.056261e-01";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"1";"-13.17105277";"1803.6195519";"Inf";"-4268.6789602";"4242.33685469";"V3 0-14D";"no-vax";"  1";"  219";"   9352";" 0";"  224";"   2345";"11873.911";"11904.61";"167675";"9.056261e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-13.15522885";"1019.5855686";"Inf";"-2418.7925180";"2392.48206029";"V3 14-60D";"no-vax";"  1";"  219";"   9352";" 0";"  116";"   3024";"11873.911";"11904.61";"167675";"9.056261e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";"-12.85080239";" 979.6130734";"Inf";"-2324.1759241";"2298.47431936";"V3 60+";"no-vax";"  1";"  219";"   9352";" 0";"   43";"   4564";"11873.911";"11904.61";"167675";"9.056261e-01";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"0";" -1.70136423";"   0.3016747";"Inf";"   -2.4131436";"  -0.98958489";"V3 0-14D";"no-vax";"435";"54070";"2242678";"13";"54081";" 570689";"11870.100";"11900.80";"167675";"1.000000e+00";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";" -1.54430598";"   0.1569892";"Inf";"   -1.9147106";"  -1.17390138";"V3 14-60D";"no-vax";"435";"54070";"2242678";"50";"28746";" 787007";"11870.100";"11900.80";"167675";"1.000000e+00";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";" -0.75312032";"   0.1315677";"Inf";"   -1.0635448";"  -0.44269589";"V3 60+";"no-vax";"435";"54070";"2242678";"95";"11801";"1282151";"11870.100";"11900.80";"167675";"1.000000e+00";"cancer_dx_testis"
"(V3 0-14D) - (no-vax)";"1";" -0.14491250";"3240.5021304";"Inf";"-7645.8717653";"7645.58194034";"V3 0-14D";"no-vax";"  0";"  197";"  10159";" 0";"  186";"   2146";"11870.100";"11900.80";"167675";"1.000000e+00";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";" -0.13261788";"1832.1864837";"Inf";"-4323.0421035";"4322.77686771";"V3 14-60D";"no-vax";"  0";"  197";"  10159";" 0";"  123";"   3761";"11870.100";"11900.80";"167675";"1.000000e+00";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";"  0.17664809";"1769.1193764";"Inf";"-4173.9306283";"4174.28392453";"V3 60+";"no-vax";"  0";"  197";"  10159";" 0";"   65";"   5980";"11870.100";"11900.80";"167675";"1.000000e+00";"cancer_dx_testis"
"(V3 0-14D) - (no-vax)";"0";" -1.69452201";"   0.3016967";"Inf";"   -2.4063533";"  -0.98269068";"V3 0-14D";"no-vax";"431";"53415";"2208129";"13";"53439";" 564008";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.53742915";"   0.1570525";"Inf";"   -1.9079831";"  -1.16687522";"V3 14-60D";"no-vax";"431";"53415";"2208129";"50";"28407";" 776943";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";" -0.75733339";"   0.1321056";"Inf";"   -1.0690268";"  -0.44563998";"V3 60+";"no-vax";"431";"53415";"2208129";"94";"11632";"1264315";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_dx_thyroid"
"(V3 0-14D) - (no-vax)";"1";"-13.98768512";"1524.9554433";"Inf";"-3612.0080884";"3584.03271816";"V3 0-14D";"no-vax";"  4";"  852";"  44708";" 0";"  828";"   8827";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.97648077";" 780.6936566";"Inf";"-1855.9658435";"1828.01288199";"V3 14-60D";"no-vax";"  4";"  852";"  44708";" 0";"  462";"  13825";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";" -0.52282822";"   1.1197626";"Inf";"   -3.1648258";"   2.11916941";"V3 60+";"no-vax";"  4";"  852";"  44708";" 1";"  234";"  23816";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_dx_thyroid"
"(V3 0-14D) - (no-vax)";"0";" -1.69235254";"   0.3017080";"Inf";"   -2.4042104";"  -0.98049464";"V3 0-14D";"no-vax";"430";"53951";"2237106";"13";"53966";" 569647";"11872.284";"11902.98";"167675";"3.734040e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";" -1.53272268";"   0.1570895";"Inf";"   -1.9033637";"  -1.16208162";"V3 14-60D";"no-vax";"430";"53951";"2237106";"50";"28697";" 784960";"11872.284";"11902.98";"167675";"3.734040e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";" -0.74112552";"   0.1316577";"Inf";"   -1.0517622";"  -0.43048881";"V3 60+";"no-vax";"430";"53951";"2237106";"95";"11769";"1278481";"11872.284";"11902.98";"167675";"3.734040e-01";"cancer_dx_CNS"
"(V3 0-14D) - (no-vax)";"1";"-15.20896584";"2537.5933854";"Inf";"-6002.4742437";"5972.05631202";"V3 0-14D";"no-vax";"  5";"  316";"  15731";" 0";"  301";"   3188";"11872.284";"11902.98";"167675";"3.734040e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";"-15.19539842";"1199.6522842";"Inf";"-2845.6868822";"2815.29608537";"V3 14-60D";"no-vax";"  5";"  316";"  15731";" 0";"  172";"   5808";"11872.284";"11902.98";"167675";"3.734040e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";"-14.88708387";"1109.5434641";"Inf";"-2632.7734227";"2602.99925493";"V3 60+";"no-vax";"  5";"  316";"  15731";" 0";"   97";"   9650";"11872.284";"11902.98";"167675";"3.734040e-01";"cancer_dx_CNS"
"(V3 0-14D) - (no-vax)";"0";" -1.69793174";"   0.3016883";"Inf";"   -2.4097431";"  -0.98612036";"V3 0-14D";"no-vax";"433";"54022";"2241346";"13";"54037";" 570452";"11874.205";"11904.90";"167675";"7.335738e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";" -1.54146924";"   0.1570210";"Inf";"   -1.9119487";"  -1.17098973";"V3 14-60D";"no-vax";"433";"54022";"2241346";"50";"28752";" 787688";"11874.205";"11904.90";"167675";"7.335738e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";" -0.75994950";"   0.1320414";"Inf";"   -1.0714914";"  -0.44840756";"V3 60+";"no-vax";"433";"54022";"2241346";"94";"11820";"1283272";"11874.205";"11904.90";"167675";"7.335738e-01";"cancer_dx_neuroendocrine"
"(V3 0-14D) - (no-vax)";"1";"-13.64873532";"1790.4694846";"Inf";"-4238.1300246";"4210.83255399";"V3 0-14D";"no-vax";"  2";"  245";"  11491";" 0";"  230";"   2383";"11874.205";"11904.90";"167675";"7.335738e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-13.63271664";"1009.0049914";"Inf";"-2394.3059109";"2367.04047758";"V3 14-60D";"no-vax";"  2";"  245";"  11491";" 0";"  117";"   3080";"11874.205";"11904.90";"167675";"7.335738e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";"  0.37824663";"   1.2263960";"Inf";"   -2.5153447";"   3.27183798";"V3 60+";"no-vax";"  2";"  245";"  11491";" 1";"   46";"   4859";"11874.205";"11904.90";"167675";"7.335738e-01";"cancer_dx_neuroendocrine"
"(V3 0-14D) - (no-vax)";"0";" -1.70132787";"   0.3016747";"Inf";"   -2.4131073";"  -0.98954848";"V3 0-14D";"no-vax";"435";"53824";"2230297";"13";"53806";" 567903";"11863.965";"11894.66";"167675";"1.000000e+00";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.54477845";"   0.1569890";"Inf";"   -1.9151824";"  -1.17437450";"V3 14-60D";"no-vax";"435";"53824";"2230297";"50";"28616";" 783267";"11863.965";"11894.66";"167675";"1.000000e+00";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";" -0.75508698";"   0.1315700";"Inf";"   -1.0655167";"  -0.44465730";"V3 60+";"no-vax";"435";"53824";"2230297";"95";"11751";"1276658";"11863.965";"11894.66";"167675";"1.000000e+00";"cancer_dx_sarcomas"
"(V3 0-14D) - (no-vax)";"1";" -0.14008068";"3574.0093775";"Inf";"-8432.7527963";"8432.47263495";"V3 0-14D";"no-vax";"  0";"  443";"  22540";" 0";"  461";"   4932";"11863.965";"11894.66";"167675";"1.000000e+00";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.12742631";"2117.1639839";"Inf";"-4995.4204002";"4995.16554759";"V3 14-60D";"no-vax";"  0";"  443";"  22540";" 0";"  253";"   7501";"11863.965";"11894.66";"167675";"1.000000e+00";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";"  0.17786059";"2072.9118095";"Inf";"-4890.7053568";"4891.06107800";"V3 60+";"no-vax";"  0";"  443";"  22540";" 0";"  115";"  11473";"11863.965";"11894.66";"167675";"1.000000e+00";"cancer_dx_sarcomas"
"(V3 0-14D) - (no-vax)";"0";" -1.63775448";"   0.3019115";"Inf";"   -2.3500925";"  -0.92541646";"V3 0-14D";"no-vax";"407";"53023";"2198499";"13";"53008";" 559353";"11844.877";"11875.57";"167675";"4.058582e-02";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";" -1.47939543";"   0.1574745";"Inf";"   -1.8509449";"  -1.10784601";"V3 14-60D";"no-vax";"407";"53023";"2198499";"50";"28186";" 771795";"11844.877";"11875.57";"167675";"4.058582e-02";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";" -0.76139774";"   0.1353484";"Inf";"   -1.0807423";"  -0.44205322";"V3 60+";"no-vax";"407";"53023";"2198499";"88";"11598";"1259187";"11844.877";"11875.57";"167675";"4.058582e-02";"cancer_dx_leukemia"
"(V3 0-14D) - (no-vax)";"1";"-15.99350968";"1401.6219232";"Inf";"-3323.0175277";"3291.03050831";"V3 0-14D";"no-vax";" 28";" 1244";"  54338";" 0";" 1259";"  13482";"11844.877";"11875.57";"167675";"4.058582e-02";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";"-15.97772274";" 763.9800708";"Inf";"-1818.5326070";"1786.57716148";"V3 14-60D";"no-vax";" 28";" 1244";"  54338";" 0";"  683";"  18973";"11844.877";"11875.57";"167675";"4.058582e-02";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" -0.55905535";"   0.4276241";"Inf";"   -1.5680030";"   0.44989233";"V3 60+";"no-vax";" 28";" 1244";"  54338";" 7";"  268";"  28944";"11844.877";"11875.57";"167675";"4.058582e-02";"cancer_dx_leukemia"
"(V3 0-14D) - (no-vax)";"0";" -1.66104317";"   0.3018301";"Inf";"   -2.3731891";"  -0.94889727";"V3 0-14D";"no-vax";"416";"53729";"2227699";"13";"53805";" 567692";"11839.957";"11870.65";"167675";"1.418660e-02";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";" -1.58414487";"   0.1627638";"Inf";"   -1.9681742";"  -1.20011556";"V3 14-60D";"no-vax";"416";"53729";"2227699";"46";"28590";" 782593";"11839.957";"11870.65";"167675";"1.418660e-02";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";" -0.70786364";"   0.1319640";"Inf";"   -1.0192229";"  -0.39650438";"V3 60+";"no-vax";"416";"53729";"2227699";"95";"11747";"1274432";"11839.957";"11870.65";"167675";"1.418660e-02";"cancer_dx_myeloma"
"(V3 0-14D) - (no-vax)";"1";"-15.55606792";"1507.5059117";"Inf";"-3572.4055826";"3541.29344674";"V3 0-14D";"no-vax";" 19";"  538";"  25138";" 0";"  462";"   5143";"11839.957";"11870.65";"167675";"1.418660e-02";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";" -0.84586732";"   0.5522014";"Inf";"   -2.1487461";"   0.45701143";"V3 14-60D";"no-vax";" 19";"  538";"  25138";" 4";"  279";"   8175";"11839.957";"11870.65";"167675";"1.418660e-02";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";"-15.29709501";" 715.7079619";"Inf";"-1703.9574825";"1673.36329245";"V3 60+";"no-vax";" 19";"  538";"  25138";" 0";"  119";"  13699";"11839.957";"11870.65";"167675";"1.418660e-02";"cancer_dx_myeloma"
"(V3 0-14D) - (no-vax)";"0";" -1.73624051";"   0.3122900";"Inf";"   -2.4730658";"  -0.99941525";"V3 0-14D";"no-vax";"413";"52723";"2181719";"12";"52830";" 557418";"11853.434";"11884.13";"167675";"9.451138e-02";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";" -1.58070943";"   0.1628226";"Inf";"   -1.9648774";"  -1.19654143";"V3 14-60D";"no-vax";"413";"52723";"2181719";"46";"28074";" 768850";"11853.434";"11884.13";"167675";"9.451138e-02";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";" -0.81829269";"   0.1366493";"Inf";"   -1.1407067";"  -0.49587865";"V3 60+";"no-vax";"413";"52723";"2181719";"85";"11552";"1255351";"11853.434";"11884.13";"167675";"9.451138e-02";"cancer_dx_lymphoma"
"(V3 0-14D) - (no-vax)";"1";" -1.11115137";"   1.0283690";"Inf";"   -3.5375125";"   1.31520971";"V3 0-14D";"no-vax";" 22";" 1544";"  71118";" 1";" 1437";"  15417";"11853.434";"11884.13";"167675";"9.451138e-02";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";" -0.93435478";"   0.5456421";"Inf";"   -2.2217573";"   0.35304770";"V3 14-60D";"no-vax";" 22";" 1544";"  71118";" 4";"  795";"  21918";"11853.434";"11884.13";"167675";"9.451138e-02";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";"  0.20270431";"   0.3871724";"Inf";"   -0.7108005";"   1.11620912";"V3 60+";"no-vax";" 22";" 1544";"  71118";"10";"  314";"  32780";"11853.434";"11884.13";"167675";"9.451138e-02";"cancer_dx_lymphoma"
"(V3 0-14D) - (no-vax)";"0";" -1.73185482";"   0.3551753";"Inf";"   -2.5698650";"  -0.89384466";"V3 0-14D";"no-vax";"311";"44050";"1833364";" 9";"44174";" 466174";"11842.544";"11873.24";"167675";"9.949228e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";" -1.54086733";"   0.1826299";"Inf";"   -1.9717691";"  -1.10996554";"V3 14-60D";"no-vax";"311";"44050";"1833364";"36";"23502";" 645060";"11842.544";"11873.24";"167675";"9.949228e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";" -0.74093045";"   0.1488313";"Inf";"   -1.0920869";"  -0.38977397";"V3 60+";"no-vax";"311";"44050";"1833364";"69";" 9713";"1051117";"11842.544";"11873.24";"167675";"9.949228e-01";"cancer_group_gastro_intestinal"
"(V3 0-14D) - (no-vax)";"1";" -1.61887675";"   0.5193854";"Inf";"   -2.8443284";"  -0.39342508";"V3 0-14D";"no-vax";"124";"10217";" 419473";" 4";"10093";" 106661";"11842.544";"11873.24";"167675";"9.949228e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";" -1.54482982";"   0.2860240";"Inf";"   -2.2196823";"  -0.86997731";"V3 14-60D";"no-vax";"124";"10217";" 419473";"14";" 5367";" 145708";"11842.544";"11873.24";"167675";"9.949228e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";" -0.78716207";"   0.2260993";"Inf";"   -1.3206268";"  -0.25369739";"V3 60+";"no-vax";"124";"10217";" 419473";"26";" 2153";" 237014";"11842.544";"11873.24";"167675";"9.949228e-01";"cancer_group_gastro_intestinal"
"(V3 0-14D) - (no-vax)";"0";" -1.81234306";"   0.3743937";"Inf";"   -2.6956975";"  -0.92898861";"V3 0-14D";"no-vax";"314";"39233";"1700583";" 8";"39108";" 414879";"11871.306";"11902.00";"167675";"4.813954e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";" -1.45389700";"   0.1765382";"Inf";"   -1.8704258";"  -1.03736819";"V3 14-60D";"no-vax";"314";"39233";"1700583";"39";"21121";" 589554";"11871.306";"11902.00";"167675";"4.813954e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";" -0.68278265";"   0.1458994";"Inf";"   -1.0270216";"  -0.33854373";"V3 60+";"no-vax";"314";"39233";"1700583";"73";" 9006";" 968430";"11871.306";"11902.00";"167675";"4.813954e-01";"cancer_group_genito_urinary"
"(V3 0-14D) - (no-vax)";"1";" -1.49736492";"   0.4685955";"Inf";"   -2.6029817";"  -0.39174815";"V3 0-14D";"no-vax";"121";"15034";" 552254";" 5";"15159";" 157956";"11871.306";"11902.00";"167675";"4.813954e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";" -1.82195717";"   0.3186709";"Inf";"   -2.5738378";"  -1.07007654";"V3 14-60D";"no-vax";"121";"15034";" 552254";"11";" 7748";" 201214";"11871.306";"11902.00";"167675";"4.813954e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";" -0.96649785";"   0.2417407";"Inf";"   -1.5368673";"  -0.39612835";"V3 60+";"no-vax";"121";"15034";" 552254";"22";" 2860";" 319701";"11871.306";"11902.00";"167675";"4.813954e-01";"cancer_group_genito_urinary"
"(V3 0-14D) - (no-vax)";"0";" -1.69452201";"   0.3016967";"Inf";"   -2.4063533";"  -0.98269068";"V3 0-14D";"no-vax";"431";"53415";"2208129";"13";"53439";" 564008";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.53742915";"   0.1570525";"Inf";"   -1.9079831";"  -1.16687522";"V3 14-60D";"no-vax";"431";"53415";"2208129";"50";"28407";" 776943";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";" -0.75733339";"   0.1321056";"Inf";"   -1.0690268";"  -0.44563998";"V3 60+";"no-vax";"431";"53415";"2208129";"94";"11632";"1264315";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_group_thyroid"
"(V3 0-14D) - (no-vax)";"1";"-13.98768512";"1524.9554433";"Inf";"-3612.0080884";"3584.03271816";"V3 0-14D";"no-vax";"  4";"  852";"  44708";" 0";"  828";"   8827";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.97648077";" 780.6936566";"Inf";"-1855.9658435";"1828.01288199";"V3 14-60D";"no-vax";"  4";"  852";"  44708";" 0";"  462";"  13825";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";" -0.52282822";"   1.1197626";"Inf";"   -3.1648258";"   2.11916941";"V3 60+";"no-vax";"  4";"  852";"  44708";" 1";"  234";"  23816";"11869.765";"11900.46";"167675";"7.902669e-01";"cancer_group_thyroid"
