"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 0-14D) - (no-vax)";"0";"-0.4010815868";"0.11499901";"Inf";"-0.67241332";"-0.129749856";"V3 0-14D";"no-vax";" 198";" 9002";" 162946";" 154";"17862";" 200244";" 70103.23";" 70146.33";"148251";" 4.863584e-38";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"0";"-0.4364864324";"0.10755496";"Inf";"-0.69025447";"-0.182718396";"V3 14-60D";"no-vax";" 198";" 9002";" 162946";" 233";"10584";" 260302";" 70103.23";" 70146.33";"148251";" 4.863584e-38";"vac_diff_vac"
"(V3 60+) - (no-vax)";"0";" 0.0614298709";"0.19280128";"Inf";"-0.39347059";" 0.516330328";"V3 60+";"no-vax";" 198";" 9002";" 162946";" 398";" 3132";" 339520";" 70103.23";" 70146.33";"148251";" 4.863584e-38";"vac_diff_vac"
"(V3 0-14D) - (no-vax)";"1";" 0.8898311246";"0.07123248";"Inf";" 0.72176332";" 1.057898929";"V3 0-14D";"no-vax";" 459";"34564";" 586596";" 647";"36405";" 367855";" 70103.23";" 70146.33";"148251";" 4.863584e-38";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"1";" 0.4721223502";"0.07593105";"Inf";" 0.29296862";" 0.651276076";"V3 14-60D";"no-vax";" 459";"34564";" 586596";" 697";"17725";" 504241";" 70103.23";" 70146.33";"148251";" 4.863584e-38";"vac_diff_vac"
"(V3 60+) - (no-vax)";"1";" 0.2026155652";"0.19261050";"Inf";"-0.25183477";" 0.657065903";"V3 60+";"no-vax";" 459";"34564";" 586596";" 702";" 8324";" 916862";" 70103.23";" 70146.33";"148251";" 4.863584e-38";"vac_diff_vac"
"(V3 0-14D) - (no-vax)";"0";" 0.5158795448";"0.06306924";"Inf";" 0.36707231";" 0.664686781";"V3 0-14D";"no-vax";" 458";"32742";" 593673";" 637";"41454";" 447056";"137246.06";"137293.70";"166225";"2.156122e-121";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"0";" 0.4906325957";"0.06465647";"Inf";" 0.33808039";" 0.643184799";"V3 14-60D";"no-vax";" 458";"32742";" 593673";" 690";"22943";" 620693";"137246.06";"137293.70";"166225";"2.156122e-121";"vac_heterologous"
"(V3 60+) - (no-vax)";"0";" 1.4154071204";"0.06941715";"Inf";" 1.25162246";" 1.579191778";"V3 60+";"no-vax";" 458";"32742";" 593673";" 895";" 9230";"1008837";"137246.06";"137293.70";"166225";"2.156122e-121";"vac_heterologous"
"(V3 0-14D) - (no-vax)";"1";"-1.1365973085";"0.08377597";"Inf";"-1.33426057";"-0.938934047";"V3 0-14D";"no-vax";"3380";"21525";"1558847";" 164";"12813";" 121043";"137246.06";"137293.70";"166225";"2.156122e-121";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"1";"-0.7018474341";"0.06935874";"Inf";"-0.86549429";"-0.538200574";"V3 14-60D";"no-vax";"3380";"21525";"1558847";" 240";" 5366";" 143850";"137246.06";"137293.70";"166225";"2.156122e-121";"vac_heterologous"
"(V3 60+) - (no-vax)";"1";"-0.2321094134";"0.07730713";"Inf";"-0.41450990";"-0.049708923";"V3 60+";"no-vax";"3380";"21525";"1558847";" 205";" 2226";" 247545";"137246.06";"137293.70";"166225";"2.156122e-121";"vac_heterologous"
"(V3 0-14D) - (no-vax)";"0";"-0.5067793618";"0.04987275";"Inf";"-0.62445045";"-0.389108274";"V3 0-14D";"no-vax";"3043";"45356";"1788830";" 612";"45130";" 472691";"138491.05";"138538.69";"166225";" 3.773633e-02";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"0";"-0.6751129019";"0.04523836";"Inf";"-0.78184949";"-0.568376314";"V3 14-60D";"no-vax";"3043";"45356";"1788830";" 732";"23538";" 631210";"138491.05";"138538.69";"166225";" 3.773633e-02";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"0";"-0.1353189705";"0.04769100";"Inf";"-0.24784239";"-0.022795549";"V3 60+";"no-vax";"3043";"45356";"1788830";" 888";" 9351";"1029875";"138491.05";"138538.69";"166225";" 3.773633e-02";"cancer_dx_breast"
"(V3 0-14D) - (no-vax)";"1";"-0.3485609411";"0.08418834";"Inf";"-0.54719715";"-0.149924736";"V3 0-14D";"no-vax";" 795";" 8911";" 363690";" 189";" 9137";"  95408";"138491.05";"138538.69";"166225";" 3.773633e-02";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"1";"-0.6919654697";"0.08161082";"Inf";"-0.88452022";"-0.499410722";"V3 14-60D";"no-vax";" 795";" 8911";" 363690";" 198";" 4771";" 133333";"138491.05";"138538.69";"166225";" 3.773633e-02";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"1";"-0.3032705209";"0.08231151";"Inf";"-0.49747850";"-0.109062546";"V3 60+";"no-vax";" 795";" 8911";" 363690";" 212";" 2105";" 226507";"138491.05";"138538.69";"166225";" 3.773633e-02";"cancer_dx_breast"
"(V3 0-14D) - (no-vax)";"0";"-0.4061053318";"0.04678193";"Inf";"-0.51648385";"-0.295726813";"V3 0-14D";"no-vax";"3390";"46457";"1892768";" 737";"46231";" 485267";"138533.30";"138580.94";"166225";" 4.624611e-05";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"0";"-0.6784755562";"0.04323681";"Inf";"-0.78048963";"-0.576461479";"V3 14-60D";"no-vax";"3390";"46457";"1892768";" 816";"24337";" 666654";"138533.30";"138580.94";"166225";" 4.624611e-05";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"0";"-0.1690531288";"0.04619974";"Inf";"-0.27805802";"-0.060048241";"V3 60+";"no-vax";"3390";"46457";"1892768";" 970";"10135";"1102978";"138533.30";"138580.94";"166225";" 4.624611e-05";"cancer_dx_prostate"
"(V3 0-14D) - (no-vax)";"1";"-1.0064490187";"0.13536321";"Inf";"-1.32582858";"-0.687069453";"V3 0-14D";"no-vax";" 448";" 7810";" 259752";"  64";" 8036";"  82832";"138533.30";"138580.94";"166225";" 4.624611e-05";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"1";"-0.6583754903";"0.10668029";"Inf";"-0.91007981";"-0.406671170";"V3 14-60D";"no-vax";" 448";" 7810";" 259752";" 114";" 3972";"  97889";"138533.30";"138580.94";"166225";" 4.624611e-05";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"1";"-0.1524521656";"0.10391611";"Inf";"-0.39763459";" 0.092730259";"V3 60+";"no-vax";" 448";" 7810";" 259752";" 130";" 1321";" 153404";"138533.30";"138580.94";"166225";" 4.624611e-05";"cancer_dx_prostate"
"(V3 0-14D) - (no-vax)";"0";"-0.4528382402";"0.04726259";"Inf";"-0.56435085";"-0.341325628";"V3 0-14D";"no-vax";"3347";"46580";"1851807";" 711";"46561";" 487380";"138545.98";"138593.61";"166225";" 1.779576e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"0";"-0.6548679364";"0.04305002";"Inf";"-0.75644130";"-0.553294569";"V3 14-60D";"no-vax";"3347";"46580";"1851807";" 832";"24324";" 658233";"138545.98";"138593.61";"166225";" 1.779576e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"0";"-0.1746902652";"0.04648847";"Inf";"-0.28437640";"-0.065004130";"V3 60+";"no-vax";"3347";"46580";"1851807";" 952";" 9889";"1079607";"138545.98";"138593.61";"166225";" 1.779576e-01";"cancer_dx_colorectal"
"(V3 0-14D) - (no-vax)";"1";"-0.5994146371";"0.11691457";"Inf";"-0.87526598";"-0.323563293";"V3 0-14D";"no-vax";" 491";" 7687";" 300713";"  90";" 7706";"  80719";"138545.98";"138593.61";"166225";" 1.779576e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"1";"-0.8496380108";"0.11219066";"Inf";"-1.11434363";"-0.584932390";"V3 14-60D";"no-vax";" 491";" 7687";" 300713";"  98";" 3985";" 106310";"138545.98";"138593.61";"166225";" 1.779576e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"1";"-0.1183462929";"0.09814286";"Inf";"-0.34990717";" 0.113214580";"V3 60+";"no-vax";" 491";" 7687";" 300713";" 148";" 1567";" 176775";"138545.98";"138593.61";"166225";" 1.779576e-01";"cancer_dx_colorectal"
"(V3 0-14D) - (no-vax)";"0";"-0.4391131901";"0.04577683";"Inf";"-0.54712027";"-0.331106111";"V3 0-14D";"no-vax";"3603";"51550";"2051917";" 776";"51758";" 541491";"138549.28";"138596.91";"166225";" 6.187445e-03";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"0";"-0.6660011985";"0.04196472";"Inf";"-0.76501388";"-0.566988519";"V3 14-60D";"no-vax";"3603";"51550";"2051917";" 884";"26952";" 729360";"138549.28";"138596.91";"166225";" 6.187445e-03";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"0";"-0.1610228477";"0.04522655";"Inf";"-0.26773158";"-0.054314113";"V3 60+";"no-vax";"3603";"51550";"2051917";"1046";"10956";"1202125";"138549.28";"138596.91";"166225";" 6.187445e-03";"cancer_dx_lung"
"(V3 0-14D) - (no-vax)";"1";"-1.1205898307";"0.21155825";"Inf";"-1.61974600";"-0.621433663";"V3 0-14D";"no-vax";" 235";" 2717";" 100603";"  25";" 2509";"  26608";"138549.28";"138596.91";"166225";" 6.187445e-03";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"1";"-0.8516069876";"0.16229180";"Inf";"-1.23452257";"-0.468691401";"V3 14-60D";"no-vax";" 235";" 2717";" 100603";"  46";" 1357";"  35183";"138549.28";"138596.91";"166225";" 6.187445e-03";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"1";"-0.2936668564";"0.15377103";"Inf";"-0.65647831";" 0.069144600";"V3 60+";"no-vax";" 235";" 2717";" 100603";"  54";"  500";"  54257";"138549.28";"138596.91";"166225";" 6.187445e-03";"cancer_dx_lung"
"(V3 0-14D) - (no-vax)";"0";"-0.4711872695";"0.04548594";"Inf";"-0.57850800";"-0.363866538";"V3 0-14D";"no-vax";"3746";"52650";"2080292";" 784";"52728";" 552108";"138556.98";"138604.62";"166225";" 6.344876e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";"-0.6814006132";"0.04145999";"Inf";"-0.77922242";"-0.583578804";"V3 14-60D";"no-vax";"3746";"52650";"2080292";" 909";"27516";" 744097";"138556.98";"138604.62";"166225";" 6.344876e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"0";"-0.1766106566";"0.04490249";"Inf";"-0.28255478";"-0.070666530";"V3 60+";"no-vax";"3746";"52650";"2080292";"1072";"11149";"1222871";"138556.98";"138604.62";"166225";" 6.344876e-01";"cancer_dx_head_neck"
"(V3 0-14D) - (no-vax)";"1";"-0.4467779982";"0.26507479";"Inf";"-1.07220251";" 0.178646514";"V3 0-14D";"no-vax";"  92";" 1617";"  72228";"  17";" 1539";"  15991";"138556.98";"138604.62";"166225";" 6.344876e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"1";"-0.5405233963";"0.24256324";"Inf";"-1.11283355";" 0.031786762";"V3 14-60D";"no-vax";"  92";" 1617";"  72228";"  21";"  793";"  20446";"138556.98";"138604.62";"166225";" 6.344876e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" 0.1035027046";"0.21760200";"Inf";"-0.40991324";" 0.616918653";"V3 60+";"no-vax";"  92";" 1617";"  72228";"  28";"  307";"  33511";"138556.98";"138604.62";"166225";" 6.344876e-01";"cancer_dx_head_neck"
"(V3 0-14D) - (no-vax)";"0";"-0.4629220563";"0.04547512";"Inf";"-0.57021725";"-0.355626858";"V3 0-14D";"no-vax";"3733";"52968";"2100830";" 786";"53085";" 555462";"138563.32";"138610.95";"166225";" 1.285965e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";"-0.6680801298";"0.04142078";"Inf";"-0.76580942";"-0.570350843";"V3 14-60D";"no-vax";"3733";"52968";"2100830";" 912";"27643";" 745821";"138563.32";"138610.95";"166225";" 1.285965e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";"-0.1573017235";"0.04483314";"Inf";"-0.26308221";"-0.051521233";"V3 60+";"no-vax";"3733";"52968";"2100830";"1079";"11158";"1223695";"138563.32";"138610.95";"166225";" 1.285965e-01";"cancer_dx_endometrium"
"(V3 0-14D) - (no-vax)";"1";"-0.7794228517";"0.27695951";"Inf";"-1.43288849";"-0.125957216";"V3 0-14D";"no-vax";" 105";" 1299";"  51690";"  15";" 1182";"  12637";"138563.32";"138610.95";"166225";" 1.285965e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-1.0465735289";"0.25582481";"Inf";"-1.65017338";"-0.442973682";"V3 14-60D";"no-vax";" 105";" 1299";"  51690";"  18";"  666";"  18722";"138563.32";"138610.95";"166225";" 1.285965e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";"-0.6081802937";"0.24073142";"Inf";"-1.17616842";"-0.040192172";"V3 60+";"no-vax";" 105";" 1299";"  51690";"  21";"  298";"  32687";"138563.32";"138610.95";"166225";" 1.285965e-01";"cancer_dx_endometrium"
"(V3 0-14D) - (no-vax)";"0";"-0.4697375716";"0.04667615";"Inf";"-0.57986652";"-0.359608625";"V3 0-14D";"no-vax";"3510";"48613";"1942235";" 733";"48814";" 511313";"138557.87";"138605.51";"166225";" 2.387593e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";"-0.6917492810";"0.04272694";"Inf";"-0.79256037";"-0.590938192";"V3 14-60D";"no-vax";"3510";"48613";"1942235";" 841";"25499";" 691207";"138557.87";"138605.51";"166225";" 2.387593e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";"-0.1861727784";"0.04588479";"Inf";"-0.29443458";"-0.077910974";"V3 60+";"no-vax";"3510";"48613";"1942235";" 992";"10409";"1138415";"138557.87";"138605.51";"166225";" 2.387593e-01";"cancer_dx_bladder"
"(V3 0-14D) - (no-vax)";"1";"-0.4816007737";"0.13513621";"Inf";"-0.80044474";"-0.162756806";"V3 0-14D";"no-vax";" 328";" 5654";" 210285";"  68";" 5453";"  56786";"138557.87";"138605.51";"166225";" 2.387593e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";"-0.5287339968";"0.12098561";"Inf";"-0.81419067";"-0.243277325";"V3 14-60D";"no-vax";" 328";" 5654";" 210285";"  89";" 2810";"  73336";"138557.87";"138605.51";"166225";" 2.387593e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" 0.0187828359";"0.11469263";"Inf";"-0.25182601";" 0.289391681";"V3 60+";"no-vax";" 328";" 5654";" 210285";" 108";" 1047";" 117967";"138557.87";"138605.51";"166225";" 2.387593e-01";"cancer_dx_bladder"
"(V3 0-14D) - (no-vax)";"0";"-0.4750172087";"0.04536904";"Inf";"-0.58206213";"-0.367972289";"V3 0-14D";"no-vax";"3796";"53459";"2119686";" 789";"53476";" 559700";"138560.53";"138608.16";"166225";" 5.107768e-02";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";"-0.6877052724";"0.04140339";"Inf";"-0.78539354";"-0.590017007";"V3 14-60D";"no-vax";"3796";"53459";"2119686";" 910";"27878";" 752714";"138560.53";"138608.16";"166225";" 5.107768e-02";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";"-0.1753356507";"0.04476727";"Inf";"-0.28096074";"-0.069710557";"V3 60+";"no-vax";"3796";"53459";"2119686";"1080";"11282";"1237650";"138560.53";"138608.16";"166225";" 5.107768e-02";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"1";"-0.1080097782";"0.32813419";"Inf";"-0.88221830";" 0.666198742";"V3 0-14D";"no-vax";"  42";"  808";"  32834";"  12";"  791";"   8399";"138560.53";"138608.16";"166225";" 5.107768e-02";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";" 0.0013016428";"0.27229323";"Inf";"-0.64115425";" 0.643757536";"V3 14-60D";"no-vax";"  42";"  808";"  32834";"  20";"  431";"  11829";"138560.53";"138608.16";"166225";" 5.107768e-02";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" 0.3662816829";"0.27324743";"Inf";"-0.27842556";" 1.010988925";"V3 60+";"no-vax";"  42";"  808";"  32834";"  20";"  174";"  18732";"138560.53";"138608.16";"166225";" 5.107768e-02";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"0";"-0.4559475111";"0.04587611";"Inf";"-0.56418883";"-0.347706193";"V3 0-14D";"no-vax";"3661";"52283";"2082140";" 768";"52048";" 544822";"138549.89";"138597.53";"166225";" 1.025137e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";"-0.6633976119";"0.04179890";"Inf";"-0.76201904";"-0.564776186";"V3 14-60D";"no-vax";"3661";"52283";"2082140";" 891";"27146";" 732541";"138549.89";"138597.53";"166225";" 1.025137e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";"-0.1625240755";"0.04518827";"Inf";"-0.26914247";"-0.055905682";"V3 60+";"no-vax";"3661";"52283";"2082140";"1046";"10973";"1202960";"138549.89";"138597.53";"166225";" 1.025137e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"1";"-0.7939082631";"0.19090388";"Inf";"-1.24433195";"-0.343484577";"V3 0-14D";"no-vax";" 177";" 1984";"  70380";"  33";" 2219";"  23277";"138549.89";"138597.53";"166225";" 1.025137e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";"-1.0044340585";"0.17789107";"Inf";"-1.42415497";"-0.584713146";"V3 14-60D";"no-vax";" 177";" 1984";"  70380";"  39";" 1163";"  32002";"138549.89";"138597.53";"166225";" 1.025137e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";"-0.3576268484";"0.15823797";"Inf";"-0.73097771";" 0.015724016";"V3 60+";"no-vax";" 177";" 1984";"  70380";"  54";"  483";"  53422";"138549.89";"138597.53";"166225";" 1.025137e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"0";"-0.4754563757";"0.04530664";"Inf";"-0.58235407";"-0.368558677";"V3 0-14D";"no-vax";"3806";"53613";"2124553";" 792";"53691";" 562178";"138560.54";"138608.18";"166225";" 1.173356e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";"-0.6854700511";"0.04130645";"Inf";"-0.78292958";"-0.588010518";"V3 14-60D";"no-vax";"3806";"53613";"2124553";" 916";"28011";" 756036";"138560.54";"138608.18";"166225";" 1.173356e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";"-0.1721361336";"0.04467094";"Inf";"-0.27753394";"-0.066738329";"V3 60+";"no-vax";"3806";"53613";"2124553";"1090";"11330";"1244200";"138560.54";"138608.18";"166225";" 1.173356e-01";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"1";" 0.0431091637";"0.37803545";"Inf";"-0.84883772";" 0.935056048";"V3 0-14D";"no-vax";"  32";"  654";"  27967";"   9";"  576";"   5921";"138560.54";"138608.18";"166225";" 1.173356e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";" 0.0644815868";"0.32097098";"Inf";"-0.69282587";" 0.821789046";"V3 14-60D";"no-vax";"  32";"  654";"  27967";"  14";"  298";"   8507";"138560.54";"138608.18";"166225";" 1.173356e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" 0.2197644152";"0.36338758";"Inf";"-0.63762189";" 1.077150720";"V3 60+";"no-vax";"  32";"  654";"  27967";"  10";"  126";"  12182";"138560.54";"138608.18";"166225";" 1.173356e-01";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"0";"-0.4677758035";"0.04584903";"Inf";"-0.57595323";"-0.359598379";"V3 0-14D";"no-vax";"3691";"52329";"2083673";" 768";"52203";" 546957";"138556.20";"138603.83";"166225";" 5.918501e-03";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";"-0.6703297324";"0.04167837";"Inf";"-0.76866679";"-0.571992671";"V3 14-60D";"no-vax";"3691";"52329";"2083673";" 897";"27290";" 737058";"138556.20";"138603.83";"166225";" 5.918501e-03";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";"-0.1464469436";"0.04487638";"Inf";"-0.25232948";"-0.040564411";"V3 60+";"no-vax";"3691";"52329";"2083673";"1076";"11042";"1210013";"138556.20";"138603.83";"166225";" 5.918501e-03";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"1";"-0.5350724412";"0.19389491";"Inf";"-0.99255326";"-0.077591625";"V3 0-14D";"no-vax";" 147";" 1938";"  68847";"  33";" 2064";"  21142";"138556.20";"138603.83";"166225";" 5.918501e-03";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";"-0.8556567650";"0.19356750";"Inf";"-1.31236508";"-0.398948454";"V3 14-60D";"no-vax";" 147";" 1938";"  68847";"  33";" 1019";"  27485";"138556.20";"138603.83";"166225";" 5.918501e-03";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";"-0.8672134692";"0.22209902";"Inf";"-1.39123980";"-0.343187136";"V3 60+";"no-vax";" 147";" 1938";"  68847";"  24";"  414";"  46369";"138556.20";"138603.83";"166225";" 5.918501e-03";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"0";"-0.4684538274";"0.04534692";"Inf";"-0.57544656";"-0.361461096";"V3 0-14D";"no-vax";"3784";"53407";"2120622";" 791";"53450";" 559386";"138568.01";"138615.64";"166225";" 9.276460e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";"-0.6760773437";"0.04130993";"Inf";"-0.77354510";"-0.578609588";"V3 14-60D";"no-vax";"3784";"53407";"2120622";" 917";"27867";" 752523";"138568.01";"138615.64";"166225";" 9.276460e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";"-0.1696177967";"0.04475580";"Inf";"-0.27521581";"-0.064019782";"V3 60+";"no-vax";"3784";"53407";"2120622";"1082";"11280";"1236907";"138568.01";"138615.64";"166225";" 9.276460e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"1";"-0.6018110198";"0.34499692";"Inf";"-1.41580592";" 0.212183885";"V3 0-14D";"no-vax";"  54";"  860";"  31898";"  10";"  817";"   8713";"138568.01";"138615.64";"166225";" 9.276460e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";"-0.7214297959";"0.30950323";"Inf";"-1.45167994";" 0.008820350";"V3 14-60D";"no-vax";"  54";"  860";"  31898";"  13";"  442";"  12020";"138568.01";"138615.64";"166225";" 9.276460e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";"-0.0485922473";"0.27373450";"Inf";"-0.69444869";" 0.597264199";"V3 60+";"no-vax";"  54";"  860";"  31898";"  18";"  176";"  19475";"138568.01";"138615.64";"166225";" 9.276460e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"0";"-0.4678405734";"0.04515484";"Inf";"-0.57438011";"-0.361301040";"V3 0-14D";"no-vax";"3824";"54048";"2143532";" 800";"54043";" 565758";"138566.20";"138613.84";"166225";" 6.947864e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";"-0.6767120592";"0.04113396";"Inf";"-0.77376461";"-0.579659511";"V3 14-60D";"no-vax";"3824";"54048";"2143532";" 927";"28194";" 761622";"138566.20";"138613.84";"166225";" 6.947864e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";"-0.1675997676";"0.04458930";"Inf";"-0.27280496";"-0.062394580";"V3 60+";"no-vax";"3824";"54048";"2143532";"1097";"11414";"1251943";"138566.20";"138613.84";"166225";" 6.947864e-01";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"1";"-1.5271832436";"1.03535969";"Inf";"-3.97003842";" 0.915671935";"V3 0-14D";"no-vax";"  14";"  219";"   8988";"   1";"  224";"   2341";"138566.20";"138613.84";"166225";" 6.947864e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-0.7105189268";"0.63647687";"Inf";"-2.21223938";" 0.791201528";"V3 14-60D";"no-vax";"  14";"  219";"   8988";"   3";"  115";"   2921";"138566.20";"138613.84";"166225";" 6.947864e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";"-0.2871739856";"0.63685777";"Inf";"-1.78979313";" 1.215445157";"V3 60+";"no-vax";"  14";"  219";"   8988";"   3";"   42";"   4439";"138566.20";"138613.84";"166225";" 6.947864e-01";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"0";"-0.4758073840";"0.04525707";"Inf";"-0.58258811";"-0.369026656";"V3 0-14D";"no-vax";"3824";"54070";"2142726";" 794";"54081";" 566011";"138563.53";"138611.17";"166225";" 1.956061e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";"-0.6781537970";"0.04116177";"Inf";"-0.77527196";"-0.581035631";"V3 14-60D";"no-vax";"3824";"54070";"2142726";" 925";"28192";" 760997";"138563.53";"138611.17";"166225";" 1.956061e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";"-0.1706881811";"0.04463201";"Inf";"-0.27599413";"-0.065382232";"V3 60+";"no-vax";"3824";"54070";"2142726";"1093";"11392";"1250593";"138563.53";"138611.17";"166225";" 1.956061e-01";"cancer_dx_testis"
"(V3 0-14D) - (no-vax)";"1";" 0.5480456272";"0.46356975";"Inf";"-0.54571316";" 1.641804413";"V3 0-14D";"no-vax";"  14";"  197";"   9794";"   7";"  186";"   2088";"138563.53";"138611.17";"166225";" 1.956061e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";"-0.3684405854";"0.52133262";"Inf";"-1.59848664";" 0.861605466";"V3 14-60D";"no-vax";"  14";"  197";"   9794";"   5";"  117";"   3546";"138563.53";"138611.17";"166225";" 1.956061e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" 0.3793111132";"0.46372793";"Inf";"-0.71482089";" 1.473443117";"V3 60+";"no-vax";"  14";"  197";"   9794";"   7";"   64";"   5789";"138563.53";"138611.17";"166225";" 1.956061e-01";"cancer_dx_testis"
"(V3 0-14D) - (no-vax)";"0";"-0.4913229325";"0.04566172";"Inf";"-0.59905842";"-0.383587449";"V3 0-14D";"no-vax";"3770";"53415";"2109571";" 773";"53439";" 559486";"138551.18";"138598.81";"166225";" 1.956854e-03";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";"-0.6844641554";"0.04145211";"Inf";"-0.78226736";"-0.586660947";"V3 14-60D";"no-vax";"3770";"53415";"2109571";" 908";"27867";" 751431";"138551.18";"138598.81";"166225";" 1.956854e-03";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";"-0.1696694944";"0.04482029";"Inf";"-0.27541968";"-0.063919305";"V3 60+";"no-vax";"3770";"53415";"2109571";"1080";"11236";"1233250";"138551.18";"138598.81";"166225";" 1.956854e-03";"cancer_dx_thyroid"
"(V3 0-14D) - (no-vax)";"1";" 0.4185414446";"0.22592327";"Inf";"-0.11450793";" 0.951590823";"V3 0-14D";"no-vax";"  68";"  852";"  42949";"  28";"  828";"   8613";"138551.18";"138598.81";"166225";" 1.956854e-03";"cancer_dx_thyroid"
