"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 60+) - (no-vax)";"Omicron VOC";"-1.082351e+00";"3.399082e-01";"Inf";"    -1.748559";"-4.161430e-01";"V3 60+";"no-vax";" 26";" 7997";" 632395";"13";"10487";" 892312";"2612.7503";"2624.3417";"167779";"2.708935e-01";"covid_voc"
"(V3 0-14D) - (no-vax)";"0";"-1.280603e+01";"1.465780e+03";"Inf";" -3471.206117";" 3.445594e+03";"V3 0-14D";"no-vax";"  2";"12814";" 433755";" 0";"12814";" 121994";"2590.4830";"2610.7679";"167779";"2.661585e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"0";"-2.141506e-01";"1.227899e+00";"Inf";"    -3.111288";" 2.682986e+00";"V3 14-60D";"no-vax";"  2";"12814";" 433755";" 1";" 5482";" 150403";"2590.4830";"2610.7679";"167779";"2.661585e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"0";" 6.442272e-01";"1.009152e+00";"Inf";"    -1.736792";" 3.025247e+00";"V3 60+";"no-vax";"  2";"12814";" 433755";" 2";" 2325";" 254322";"2590.4830";"2610.7679";"167779";"2.661585e-01";"vac_mRNA_12"
"(V3 0-14D) - (no-vax)";"1";"-2.063452e+00";"1.060768e+00";"Inf";"    -4.566256";" 4.393529e-01";"V3 0-14D";"no-vax";"103";"41453";"1829656";" 1";"41453";" 450908";"2590.4830";"2610.7679";"167779";"2.661585e-01";"vac_mRNA_12"
"(V3 14-60D) - (no-vax)";"1";"-1.682318e+00";"3.301812e-01";"Inf";"    -2.461356";"-9.032795e-01";"V3 14-60D";"no-vax";"103";"41453";"1829656";"11";"23394";" 640956";"2590.4830";"2610.7679";"167779";"2.661585e-01";"vac_mRNA_12"
"(V3 60+) - (no-vax)";"1";"-1.381020e+00";"3.101101e-01";"Inf";"    -2.112702";"-6.493382e-01";"V3 60+";"no-vax";"103";"41453";"1829656";"14";" 9560";"1036287";"2590.4830";"2610.7679";"167779";"2.661585e-01";"vac_mRNA_12"
"(V3 0-14D) - (no-vax)";"0";"-2.852810e-02";"2.061717e+04";"Inf";"-48644.737304";" 4.864468e+04";"V3 0-14D";"no-vax";"  0";" 9002";" 169317";" 0";"17862";" 201130";" 547.2691";" 556.8402";"149516";"6.562301e-01";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"0";" 1.751801e+01";"6.186342e+03";"Inf";"-14578.702606";" 1.461374e+04";"V3 14-60D";"no-vax";"  0";" 9002";" 169317";" 4";"10696";" 266078";" 547.2691";" 556.8402";"149516";"6.562301e-01";"vac_diff_vac"
"(V3 60+) - (no-vax)";"0";" 1.748836e+01";"9.347650e+03";"Inf";"-22037.606039";" 2.207258e+04";"V3 60+";"no-vax";"  0";" 9002";" 169317";" 7";" 3252";" 351693";" 547.2691";" 556.8402";"149516";"6.562301e-01";"vac_diff_vac"
"(V3 0-14D) - (no-vax)";"1";" 1.882299e+01";"1.194449e+04";"Inf";"-28163.330068";" 2.820098e+04";"V3 0-14D";"no-vax";"  0";"34564";" 599816";" 1";"36405";" 371772";" 547.2691";" 556.8402";"149516";"6.562301e-01";"vac_diff_vac"
"(V3 14-60D) - (no-vax)";"1";" 1.750286e+01";"3.613792e+03";"Inf";" -8508.974940";" 8.543981e+03";"V3 14-60D";"no-vax";"  0";"34564";" 599816";" 8";"18180";" 525281";" 547.2691";" 556.8402";"149516";"6.562301e-01";"vac_diff_vac"
"(V3 60+) - (no-vax)";"1";" 1.694385e+01";"9.565388e+03";"Inf";"-22551.885899";" 2.258577e+04";"V3 60+";"no-vax";"  0";"34564";" 599816";" 9";" 8633";" 938916";" 547.2691";" 556.8402";"149516";"6.562301e-01";"vac_diff_vac"
"(V3 0-14D) - (no-vax)";"0";" 1.600187e+01";"1.899651e+03";"Inf";" -4466.085964";" 4.498090e+03";"V3 0-14D";"no-vax";"  0";"32742";" 607692";" 1";"41454";" 450910";"2564.3329";"2584.6178";"167779";"2.110668e-07";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"0";" 1.680763e+01";"1.899651e+03";"Inf";" -4465.279607";" 4.498895e+03";"V3 14-60D";"no-vax";"  0";"32742";" 607692";"11";"23394";" 640956";"2564.3329";"2584.6178";"167779";"2.110668e-07";"vac_heterologous"
"(V3 60+) - (no-vax)";"0";" 1.739196e+01";"1.899651e+03";"Inf";" -4464.695281";" 4.499479e+03";"V3 60+";"no-vax";"  0";"32742";" 607692";"14";" 9560";"1036359";"2564.3329";"2584.6178";"167779";"2.110668e-07";"vac_heterologous"
"(V3 0-14D) - (no-vax)";"1";"-1.931169e+01";"8.427572e+03";"Inf";"-19903.548618";" 1.986493e+04";"V3 0-14D";"no-vax";"105";"21525";"1655719";" 0";"12813";" 121992";"2564.3329";"2584.6178";"167779";"2.110668e-07";"vac_heterologous"
"(V3 14-60D) - (no-vax)";"1";"-2.793935e+00";"1.008971e+00";"Inf";"    -5.174529";"-4.133419e-01";"V3 14-60D";"no-vax";"105";"21525";"1655719";" 1";" 5482";" 150403";"2564.3329";"2584.6178";"167779";"2.110668e-07";"vac_heterologous"
"(V3 60+) - (no-vax)";"1";"-1.634142e+00";"7.260466e-01";"Inf";"    -3.347195";" 7.891193e-02";"V3 60+";"no-vax";"105";"21525";"1655719";" 2";" 2325";" 254250";"2564.3329";"2584.6178";"167779";"2.110668e-07";"vac_heterologous"
"(V3 0-14D) - (no-vax)";"0";"-2.001579e+00";"1.061004e+00";"Inf";"    -4.504941";" 5.017819e-01";"V3 0-14D";"no-vax";" 97";"45356";"1877771";" 1";"45130";" 476331";"2605.6622";"2625.9471";"167779";"2.977157e-01";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"0";"-1.713366e+00";"3.445527e-01";"Inf";"    -2.526313";"-9.004190e-01";"V3 14-60D";"no-vax";" 97";"45356";"1877771";"10";"23971";" 651914";"2605.6622";"2625.9471";"167779";"2.977157e-01";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"0";"-1.195938e+00";"2.963973e-01";"Inf";"    -1.895266";"-4.966105e-01";"V3 60+";"no-vax";" 97";"45356";"1877771";"16";" 9694";"1057596";"2605.6622";"2625.9471";"167779";"2.977157e-01";"cancer_dx_breast"
"(V3 0-14D) - (no-vax)";"1";"-1.613000e+01";"4.077654e+03";"Inf";" -9637.054799";" 9.604795e+03";"V3 0-14D";"no-vax";"  8";" 8911";" 385640";" 0";" 9137";"  96571";"2605.6622";"2625.9471";"167779";"2.977157e-01";"cancer_dx_breast"
"(V3 14-60D) - (no-vax)";"1";"-8.856800e-01";"7.957140e-01";"Inf";"    -2.763109";" 9.917487e-01";"V3 14-60D";"no-vax";"  8";" 8911";" 385640";" 2";" 4905";" 139445";"2605.6622";"2625.9471";"167779";"2.977157e-01";"cancer_dx_breast"
"(V3 60+) - (no-vax)";"1";"-1.601306e+01";"1.421237e+03";"Inf";" -3369.317120";" 3.337291e+03";"V3 60+";"no-vax";"  8";" 8911";" 385640";" 0";" 2191";" 233013";"2605.6622";"2625.9471";"167779";"2.977157e-01";"cancer_dx_breast"
"(V3 0-14D) - (no-vax)";"0";"-1.872481e+00";"1.061792e+00";"Inf";"    -4.377701";" 6.327392e-01";"V3 0-14D";"no-vax";" 88";"46457";"1991231";" 1";"46231";" 489719";"2613.2942";"2633.5791";"167779";"9.311199e-02";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"0";"-1.523236e+00";"3.325424e-01";"Inf";"    -2.307846";"-7.386267e-01";"V3 14-60D";"no-vax";" 88";"46457";"1991231";"11";"24864";" 690809";"2613.2942";"2633.5791";"167779";"9.311199e-02";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"0";"-1.092724e+00";"2.981375e-01";"Inf";"    -1.796157";"-3.892903e-01";"V3 60+";"no-vax";" 88";"46457";"1991231";"16";"10509";"1133225";"2613.2942";"2633.5791";"167779";"9.311199e-02";"cancer_dx_prostate"
"(V3 0-14D) - (no-vax)";"1";"-1.722264e+01";"4.407544e+03";"Inf";"-10416.499268";" 1.038205e+04";"V3 0-14D";"no-vax";" 17";" 7810";" 272180";" 0";" 8036";"  83183";"2613.2942";"2633.5791";"167779";"9.311199e-02";"cancer_dx_prostate"
"(V3 14-60D) - (no-vax)";"1";"-2.337665e+00";"1.033320e+00";"Inf";"    -4.775708";" 1.003782e-01";"V3 14-60D";"no-vax";" 17";" 7810";" 272180";" 1";" 4012";" 100550";"2613.2942";"2633.5791";"167779";"9.311199e-02";"cancer_dx_prostate"
"(V3 60+) - (no-vax)";"1";"-1.710888e+01";"1.631229e+03";"Inf";" -3865.873799";" 3.831656e+03";"V3 60+";"no-vax";" 17";" 7810";" 272180";" 0";" 1376";" 157384";"2613.2942";"2633.5791";"167779";"9.311199e-02";"cancer_dx_prostate"
"(V3 0-14D) - (no-vax)";"0";"-1.884245e+00";"1.061685e+00";"Inf";"    -4.389213";" 6.207229e-01";"V3 0-14D";"no-vax";" 86";"46580";"1949161";" 1";"46561";" 491721";"2612.9961";"2633.2809";"167779";"2.398616e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"0";"-1.511477e+00";"3.329950e-01";"Inf";"    -2.297154";"-7.257998e-01";"V3 14-60D";"no-vax";" 86";"46580";"1949161";"11";"24823";" 682029";"2612.9961";"2633.2809";"167779";"2.398616e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"0";"-1.544899e+00";"3.559240e-01";"Inf";"    -2.384675";"-7.051220e-01";"V3 60+";"no-vax";" 86";"46580";"1949161";"10";"10265";"1109020";"2612.9961";"2633.2809";"167779";"2.398616e-01";"cancer_dx_colorectal"
"(V3 0-14D) - (no-vax)";"1";"-1.514340e+01";"1.614419e+03";"Inf";" -3824.246566";" 3.793960e+03";"V3 0-14D";"no-vax";" 19";" 7687";" 314250";" 0";" 7706";"  81181";"2612.9961";"2633.2809";"167779";"2.398616e-01";"cancer_dx_colorectal"
"(V3 14-60D) - (no-vax)";"1";"-2.365400e+00";"1.030173e+00";"Inf";"    -4.796018";" 6.521751e-02";"V3 14-60D";"no-vax";" 19";" 7687";" 314250";" 1";" 4053";" 109330";"2612.9961";"2633.2809";"167779";"2.398616e-01";"cancer_dx_colorectal"
"(V3 60+) - (no-vax)";"1";"-5.829584e-01";"4.839850e-01";"Inf";"    -1.724886";" 5.589688e-01";"V3 60+";"no-vax";" 19";" 7687";" 314250";" 6";" 1620";" 181589";"2612.9961";"2633.2809";"167779";"2.398616e-01";"cancer_dx_colorectal"
"(V3 0-14D) - (no-vax)";"0";"-1.865640e+00";"1.061814e+00";"Inf";"    -4.370913";" 6.396334e-01";"V3 0-14D";"no-vax";" 85";"51550";"2154162";" 1";"51758";" 546178";"2581.8351";"2602.1200";"167779";"8.168417e-01";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"0";"-1.587870e+00";"3.468179e-01";"Inf";"    -2.406161";"-7.695786e-01";"V3 14-60D";"no-vax";" 85";"51550";"2154162";"10";"27503";" 755187";"2581.8351";"2602.1200";"167779";"8.168417e-01";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"0";"-1.370327e+00";"3.315690e-01";"Inf";"    -2.152640";"-5.880146e-01";"V3 60+";"no-vax";" 85";"51550";"2154162";"12";"11365";"1234770";"2581.8351";"2602.1200";"167779";"8.168417e-01";"cancer_dx_lung"
"(V3 0-14D) - (no-vax)";"1";"-1.495572e+01";"1.448243e+03";"Inf";" -3431.979770";" 3.402068e+03";"V3 0-14D";"no-vax";" 20";" 2717";" 109249";" 0";" 2509";"  26724";"2581.8351";"2602.1200";"167779";"8.168417e-01";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"1";"-1.689422e+00";"7.469067e-01";"Inf";"    -3.451693";" 7.284940e-02";"V3 14-60D";"no-vax";" 20";" 2717";" 109249";" 2";" 1373";"  36172";"2581.8351";"2602.1200";"167779";"8.168417e-01";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"1";"-9.317203e-01";"5.623708e-01";"Inf";"    -2.258593";" 3.951524e-01";"V3 60+";"no-vax";" 20";" 2717";" 109249";" 4";"  520";"  55839";"2581.8351";"2602.1200";"167779";"8.168417e-01";"cancer_dx_lung"
"(V3 0-14D) - (no-vax)";"0";"-2.023214e+00";"1.060928e+00";"Inf";"    -4.526394";" 4.799669e-01";"V3 0-14D";"no-vax";" 98";"52650";"2188585";" 1";"52728";" 556811";"2612.0402";"2632.3251";"167779";"6.019084e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";"-1.738421e+00";"3.443801e-01";"Inf";"    -2.550961";"-9.258816e-01";"V3 14-60D";"no-vax";" 98";"52650";"2188585";"10";"28070";" 770380";"2612.0402";"2632.3251";"167779";"6.019084e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"0";"-1.284621e+00";"3.032175e-01";"Inf";"    -2.000040";"-5.692013e-01";"V3 60+";"no-vax";" 98";"52650";"2188585";"15";"11570";"1256366";"2612.0402";"2632.3251";"167779";"6.019084e-01";"cancer_dx_head_neck"
"(V3 0-14D) - (no-vax)";"1";"-1.368992e+01";"1.388342e+03";"Inf";" -3289.380849";" 3.262001e+03";"V3 0-14D";"no-vax";"  7";" 1617";"  74826";" 0";" 1539";"  16091";"2612.0402";"2632.3251";"167779";"6.019084e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"1";"-4.878750e-01";"8.069979e-01";"Inf";"    -2.391927";" 1.416177e+00";"V3 14-60D";"no-vax";"  7";" 1617";"  74826";" 2";"  806";"  20979";"2612.0402";"2632.3251";"167779";"6.019084e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";"-1.084618e+00";"1.075950e+00";"Inf";"    -3.623243";" 1.454007e+00";"V3 60+";"no-vax";"  7";" 1617";"  74826";" 1";"  315";"  34243";"2612.0402";"2632.3251";"167779";"6.019084e-01";"cancer_dx_head_neck"
"(V3 0-14D) - (no-vax)";"0";"-2.086220e+00";"1.060660e+00";"Inf";"    -4.588770";" 4.163300e-01";"V3 0-14D";"no-vax";"105";"52968";"2208637";" 1";"53085";" 560188";"2613.4358";"2633.7207";"167779";"1.000000e+00";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";"-1.618643e+00";"3.181893e-01";"Inf";"    -2.369387";"-8.678982e-01";"V3 14-60D";"no-vax";"105";"52968";"2208637";"12";"28205";" 772170";"2613.4358";"2633.7207";"167779";"1.000000e+00";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";"-1.279240e+00";"2.950574e-01";"Inf";"    -1.975406";"-5.830737e-01";"V3 60+";"no-vax";"105";"52968";"2208637";"16";"11581";"1257337";"2613.4358";"2633.7207";"167779";"1.000000e+00";"cancer_dx_endometrium"
"(V3 0-14D) - (no-vax)";"1";"-1.088593e-01";"1.124267e+04";"Inf";"-26526.356244";" 2.652614e+04";"V3 0-14D";"no-vax";"  0";" 1299";"  54774";" 0";" 1182";"  12714";"2613.4358";"2633.7207";"167779";"1.000000e+00";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-6.589429e-03";"4.573432e+03";"Inf";"-10790.683105";" 1.079067e+04";"V3 14-60D";"no-vax";"  0";" 1299";"  54774";" 0";"  671";"  19189";"2613.4358";"2633.7207";"167779";"1.000000e+00";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";" 2.427557e-02";"4.575823e+03";"Inf";"-10796.295223";" 1.079634e+04";"V3 60+";"no-vax";"  0";" 1299";"  54774";" 0";"  304";"  33272";"2613.4358";"2633.7207";"167779";"1.000000e+00";"cancer_dx_endometrium"
"(V3 0-14D) - (no-vax)";"0";"-1.981701e+00";"1.061181e+00";"Inf";"    -4.485478";" 5.220771e-01";"V3 0-14D";"no-vax";" 95";"48613";"2043277";" 1";"48814";" 515640";"2618.9049";"2639.1897";"167779";"7.872998e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";"-1.703505e+00";"3.448342e-01";"Inf";"    -2.517116";"-8.898939e-01";"V3 14-60D";"no-vax";" 95";"48613";"2043277";"10";"26019";" 715656";"2618.9049";"2639.1897";"167779";"7.872998e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";"-1.246094e+00";"3.036561e-01";"Inf";"    -1.962548";"-5.296395e-01";"V3 60+";"no-vax";" 95";"48613";"2043277";"15";"10791";"1169298";"2618.9049";"2639.1897";"167779";"7.872998e-01";"cancer_dx_bladder"
"(V3 0-14D) - (no-vax)";"1";"-1.385414e+01";"1.152816e+03";"Inf";" -2733.839331";" 2.706131e+03";"V3 0-14D";"no-vax";" 10";" 5654";" 220134";" 0";" 5453";"  57262";"2618.9049";"2639.1897";"167779";"7.872998e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";"-1.036074e+00";"7.800319e-01";"Inf";"    -2.876502";" 8.043539e-01";"V3 14-60D";"no-vax";" 10";" 5654";" 220134";" 2";" 2857";"  75703";"2618.9049";"2639.1897";"167779";"7.872998e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";"-1.699924e+00";"1.056074e+00";"Inf";"    -4.191654";" 7.918062e-01";"V3 60+";"no-vax";" 10";" 5654";" 220134";" 1";" 1094";" 121311";"2618.9049";"2639.1897";"167779";"7.872998e-01";"cancer_dx_bladder"
"(V3 0-14D) - (no-vax)";"0";"-2.295608e+01";"3.473469e+04";"Inf";"-81976.901515";" 8.193099e+04";"V3 0-14D";"no-vax";"101";"53459";"2229338";" 0";"53476";" 564410";"2608.1021";"2628.3870";"167779";"3.225760e-02";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";"-1.579078e+00";"3.188090e-01";"Inf";"    -2.331285";"-8.268721e-01";"V3 14-60D";"no-vax";"101";"53459";"2229338";"12";"28434";" 779028";"2608.1021";"2628.3870";"167779";"3.225760e-02";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";"-1.242478e+00";"2.956476e-01";"Inf";"    -1.940036";"-5.449189e-01";"V3 60+";"no-vax";"101";"53459";"2229338";"16";"11705";"1271213";"2608.1021";"2628.3870";"167779";"3.225760e-02";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"1";" 1.179175e+00";"1.168311e+00";"Inf";"    -1.577369";" 3.935718e+00";"V3 0-14D";"no-vax";"  4";"  808";"  34073";" 1";"  791";"   8492";"2608.1021";"2628.3870";"167779";"3.225760e-02";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";"-1.613707e+01";"2.076000e+03";"Inf";" -4914.306138";" 4.882032e+03";"V3 14-60D";"no-vax";"  4";"  808";"  34073";" 0";"  442";"  12331";"2608.1021";"2628.3870";"167779";"3.225760e-02";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";"-1.611962e+01";"2.078664e+03";"Inf";" -4920.575221";" 4.888336e+03";"V3 60+";"no-vax";"  4";"  808";"  34073";" 0";"  180";"  19396";"2608.1021";"2628.3870";"167779";"3.225760e-02";"cancer_dx_liver_biliary"
"(V3 0-14D) - (no-vax)";"0";"-2.057178e+00";"1.060768e+00";"Inf";"    -4.559982";" 4.456255e-01";"V3 0-14D";"no-vax";"103";"52283";"2187513";" 1";"52048";" 549428";"2616.7426";"2637.0275";"167779";"7.386095e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";"-1.590416e+00";"3.185087e-01";"Inf";"    -2.341914";"-8.389179e-01";"V3 14-60D";"no-vax";"103";"52283";"2187513";"12";"27690";" 758320";"2616.7426";"2637.0275";"167779";"7.386095e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";"-1.249328e+00";"2.952982e-01";"Inf";"    -1.946062";"-5.525934e-01";"V3 60+";"no-vax";"103";"52283";"2187513";"16";"11381";"1235384";"2616.7426";"2637.0275";"167779";"7.386095e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"1";"-1.634840e+01";"8.037166e+03";"Inf";"-18979.451762";" 1.894675e+04";"V3 0-14D";"no-vax";"  2";" 1984";"  75898";" 0";" 2219";"  23474";"2616.7426";"2637.0275";"167779";"7.386095e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";"-1.624640e+01";"2.760043e+03";"Inf";" -6528.365492";" 6.495873e+03";"V3 14-60D";"no-vax";"  2";" 1984";"  75898";" 0";" 1186";"  33039";"2616.7426";"2637.0275";"167779";"7.386095e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";"-1.621922e+01";"2.746724e+03";"Inf";" -6496.913179";" 6.464475e+03";"V3 60+";"no-vax";"  2";" 1984";"  75898";" 0";"  504";"  55225";"2616.7426";"2637.0275";"167779";"7.386095e-01";"cancer_dx_melanoma"
"(V3 0-14D) - (no-vax)";"0";"-2.067874e+00";"1.060739e+00";"Inf";"    -4.570609";" 4.348612e-01";"V3 0-14D";"no-vax";"103";"53613";"2234323";" 1";"53691";" 566932";"2617.0691";"2637.3540";"167779";"5.663267e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";"-1.688348e+00";"3.301589e-01";"Inf";"    -2.467333";"-9.093622e-01";"V3 14-60D";"no-vax";"103";"53613";"2234323";"11";"28571";" 782481";"2617.0691";"2637.3540";"167779";"5.663267e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";"-1.265780e+00";"2.953916e-01";"Inf";"    -1.962735";"-5.688251e-01";"V3 60+";"no-vax";"103";"53613";"2234323";"16";"11751";"1277992";"2617.0691";"2637.3540";"167779";"5.663267e-01";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"1";"-1.424790e+01";"3.566869e+03";"Inf";" -8430.012632";" 8.401517e+03";"V3 0-14D";"no-vax";"  2";"  654";"  29088";" 0";"  576";"   5970";"2617.0691";"2637.3540";"167779";"5.663267e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";" 4.431219e-04";"1.228199e+00";"Inf";"    -2.897402";" 2.898288e+00";"V3 14-60D";"no-vax";"  2";"  654";"  29088";" 1";"  305";"   8878";"2617.0691";"2637.3540";"167779";"5.663267e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";"-1.411454e+01";"1.315193e+03";"Inf";" -3117.216531";" 3.088987e+03";"V3 60+";"no-vax";"  2";"  654";"  29088";" 0";"  134";"  12617";"2617.0691";"2637.3540";"167779";"5.663267e-01";"cancer_dx_pancreas"
"(V3 0-14D) - (no-vax)";"0";"-2.038843e+00";"1.060874e+00";"Inf";"    -4.541897";" 4.642109e-01";"V3 0-14D";"no-vax";"101";"52329";"2190192";" 1";"52203";" 551551";"2617.9556";"2638.2404";"167779";"5.919699e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";"-1.661611e+00";"3.304787e-01";"Inf";"    -2.441351";"-8.818710e-01";"V3 14-60D";"no-vax";"101";"52329";"2190192";"11";"27830";" 762807";"2617.9556";"2638.2404";"167779";"5.919699e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";"-1.236733e+00";"2.956251e-01";"Inf";"    -1.934239";"-5.392275e-01";"V3 60+";"no-vax";"101";"52329";"2190192";"16";"11456";"1243385";"2617.9556";"2638.2404";"167779";"5.919699e-01";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"1";"-1.607352e+01";"5.157901e+03";"Inf";"-12185.763250";" 1.215362e+04";"V3 0-14D";"no-vax";"  4";" 1938";"  73219";" 0";" 2064";"  21351";"2617.9556";"2638.2404";"167779";"5.919699e-01";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";"-9.851002e-01";"1.121612e+00";"Inf";"    -3.631462";" 1.661261e+00";"V3 14-60D";"no-vax";"  4";" 1938";"  73219";" 1";" 1046";"  28552";"2617.9556";"2638.2404";"167779";"5.919699e-01";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";"-1.594891e+01";"1.796414e+03";"Inf";" -4254.456661";" 4.222559e+03";"V3 60+";"no-vax";"  4";" 1938";"  73219";" 0";"  429";"  47224";"2617.9556";"2638.2404";"167779";"5.919699e-01";"cancer_dx_kidney"
"(V3 0-14D) - (no-vax)";"0";"-2.032235e+00";"1.060912e+00";"Inf";"    -4.535378";" 4.709084e-01";"V3 0-14D";"no-vax";"100";"53407";"2229862";" 1";"53450";" 564124";"2611.9171";"2632.2020";"167779";"9.530736e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";"-1.655762e+00";"3.306247e-01";"Inf";"    -2.435847";"-8.756774e-01";"V3 14-60D";"no-vax";"100";"53407";"2229862";"11";"28428";" 778986";"2611.9171";"2632.2020";"167779";"9.530736e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";"-1.297031e+00";"3.027712e-01";"Inf";"    -2.011398";"-5.826649e-01";"V3 60+";"no-vax";"100";"53407";"2229862";"15";"11704";"1270615";"2611.9171";"2632.2020";"167779";"9.530736e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"1";"-1.345837e+01";"1.311510e+03";"Inf";" -3107.870000";" 3.080953e+03";"V3 0-14D";"no-vax";"  5";"  860";"  33549";" 0";"  817";"   8778";"2611.9171";"2632.2020";"167779";"9.530736e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";"-1.110857e+00";"1.099154e+00";"Inf";"    -3.704231";" 1.482517e+00";"V3 14-60D";"no-vax";"  5";"  860";"  33549";" 1";"  448";"  12373";"2611.9171";"2632.2020";"167779";"9.530736e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";"-1.073831e+00";"1.102673e+00";"Inf";"    -3.675507";" 1.527846e+00";"V3 60+";"no-vax";"  5";"  860";"  33549";" 1";"  181";"  19994";"2611.9171";"2632.2020";"167779";"9.530736e-01";"cancer_dx_gastric"
"(V3 0-14D) - (no-vax)";"0";"-2.084029e+00";"1.060660e+00";"Inf";"    -4.586579";" 4.185205e-01";"V3 0-14D";"no-vax";"105";"54048";"2254031";" 1";"54043";" 570557";"2618.8908";"2639.1757";"167779";"1.000000e+00";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";"-1.619159e+00";"3.181906e-01";"Inf";"    -2.369907";"-8.684119e-01";"V3 14-60D";"no-vax";"105";"54048";"2254031";"12";"28760";" 788335";"2618.8908";"2639.1757";"167779";"1.000000e+00";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";"-1.281743e+00";"2.950602e-01";"Inf";"    -1.977915";"-5.855697e-01";"V3 60+";"no-vax";"105";"54048";"2254031";"16";"11842";"1286045";"2618.8908";"2639.1757";"167779";"1.000000e+00";"cancer_dx_esophagus"
"(V3 0-14D) - (no-vax)";"1";"-1.082202e-01";"9.738103e+03";"Inf";"-22976.446842";" 2.297623e+04";"V3 0-14D";"no-vax";"  0";"  219";"   9380";" 0";"  224";"   2345";"2618.8908";"2639.1757";"167779";"1.000000e+00";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";"-6.076793e-03";"4.160335e+03";"Inf";" -9816.010703";" 9.815999e+03";"V3 14-60D";"no-vax";"  0";"  219";"   9380";" 0";"  116";"   3024";"2618.8908";"2639.1757";"167779";"1.000000e+00";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";" 2.152977e-02";"4.296870e+03";"Inf";"-10138.127987";" 1.013817e+04";"V3 60+";"no-vax";"  0";"  219";"   9380";" 0";"   43";"   4564";"2618.8908";"2639.1757";"167779";"1.000000e+00";"cancer_dx_esophagus"
