"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V3 14-60D) - (no-vax)";"0";" -1.9666214";"1.747028e-01";"Inf";"   -2.3547782";"  -1.57846460";"V3 14-60D";"no-vax";"724";"110930";"2700340";" 37";"27503";" 755187";"21945.750";"21970.887";"167779";"3.348496e-01";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"0";" -1.2466889";"1.001348e-01";"Inf";"   -1.4691696";"  -1.02420814";"V3 60+";"no-vax";"724";"110930";"2700340";"135";"21402";"1234770";"21945.750";"21970.887";"167779";"3.348496e-01";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"1";" -2.0393686";"3.437581e-01";"Inf";"   -2.8031345";"  -1.27560273";"V3 14-60D";"no-vax";"198";"  5601";" 135973";"  9";" 1373";"  36172";"21945.750";"21970.887";"167779";"3.348496e-01";"cancer_dx_lung"
"(V3 60+) - (no-vax)";"1";" -1.5846814";"2.192728e-01";"Inf";"   -2.0718644";"  -1.09749847";"V3 60+";"no-vax";"198";"  5601";" 135973";" 24";"  970";"  55839";"21945.750";"21970.887";"167779";"3.348496e-01";"cancer_dx_lung"
"(V3 14-60D) - (no-vax)";"0";" -2.0123812";"1.610568e-01";"Inf";"   -2.3702191";"  -1.65454322";"V3 14-60D";"no-vax";"890";"113082";"2745396";" 44";"28070";" 770380";"22299.183";"22324.319";"167779";"1.740309e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"0";" -1.3432002";"9.515244e-02";"Inf";"   -1.5546110";"  -1.13178936";"V3 60+";"no-vax";"890";"113082";"2745396";"150";"21777";"1256366";"22299.183";"22324.319";"167779";"1.740309e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"1";" -1.5471024";"7.303333e-01";"Inf";"   -3.1697654";"   0.07556072";"V3 14-60D";"no-vax";" 32";"  3449";"  90917";"  2";"  806";"  20979";"22299.183";"22324.319";"167779";"1.740309e-01";"cancer_dx_head_neck"
"(V3 60+) - (no-vax)";"1";" -0.5895547";"3.787928e-01";"Inf";"   -1.4311610";"   0.25205154";"V3 60+";"no-vax";" 32";"  3449";"  90917";"  9";"  595";"  34243";"22299.183";"22324.319";"167779";"1.740309e-01";"cancer_dx_head_neck"
"(V3 14-60D) - (no-vax)";"0";" -1.9863026";"1.578745e-01";"Inf";"   -2.3370699";"  -1.63553528";"V3 14-60D";"no-vax";"913";"113857";"2768825";" 46";"28205";" 772170";"22288.351";"22313.488";"167779";"5.710842e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"0";" -1.3077049";"9.317914e-02";"Inf";"   -1.5147314";"  -1.10067839";"V3 60+";"no-vax";"913";"113857";"2768825";"158";"21799";"1257337";"22288.351";"22313.488";"167779";"5.710842e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"1";"-14.0020604";"5.965668e+02";"Inf";"-1339.4611526";"1311.45703186";"V3 14-60D";"no-vax";"  9";"  2674";"  67488";"  0";"  671";"  19189";"22288.351";"22313.488";"167779";"5.710842e-01";"cancer_dx_endometrium"
"(V3 60+) - (no-vax)";"1";" -1.8234726";"1.054698e+00";"Inf";"   -4.1668124";"   0.51986733";"V3 60+";"no-vax";"  9";"  2674";"  67488";"  1";"  573";"  33272";"22288.351";"22313.488";"167779";"5.710842e-01";"cancer_dx_endometrium"
"(V3 14-60D) - (no-vax)";"0";" -2.0150601";"1.682817e-01";"Inf";"   -2.3889502";"  -1.64116992";"V3 14-60D";"no-vax";"816";"104706";"2558917";" 40";"26019";" 715656";"22300.041";"22325.177";"167779";"7.234602e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"0";" -1.2927996";"9.705372e-02";"Inf";"   -1.5084347";"  -1.07716450";"V3 60+";"no-vax";"816";"104706";"2558917";"144";"20316";"1169298";"22300.041";"22325.177";"167779";"7.234602e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"1";" -1.8583771";"4.220982e-01";"Inf";"   -2.7961997";"  -0.92055441";"V3 14-60D";"no-vax";"106";" 11825";" 277396";"  6";" 2857";"  75703";"22300.041";"22325.177";"167779";"7.234602e-01";"cancer_dx_bladder"
"(V3 60+) - (no-vax)";"1";" -1.4913035";"2.782619e-01";"Inf";"   -2.1095489";"  -0.87305807";"V3 60+";"no-vax";"106";" 11825";" 277396";" 15";" 2056";" 121311";"22300.041";"22325.177";"167779";"7.234602e-01";"cancer_dx_bladder"
"(V3 14-60D) - (no-vax)";"0";" -1.9584478";"1.579775e-01";"Inf";"   -2.3094441";"  -1.60745153";"V3 14-60D";"no-vax";"889";"114818";"2793748";" 46";"28434";" 779028";"22282.123";"22307.259";"167779";"1.488535e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"0";" -1.3026961";"9.397836e-02";"Inf";"   -1.5114984";"  -1.09389391";"V3 60+";"no-vax";"889";"114818";"2793748";"155";"22039";"1271213";"22282.123";"22307.259";"167779";"1.488535e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"1";"-14.8490297";"4.716185e+02";"Inf";"-1062.6964555";"1032.99839612";"V3 14-60D";"no-vax";" 33";"  1713";"  42565";"  0";"  442";"  12331";"22282.123";"22307.259";"167779";"1.488535e-01";"cancer_dx_liver_biliary"
"(V3 60+) - (no-vax)";"1";" -1.6814487";"5.307229e-01";"Inf";"   -2.8606151";"  -0.50228234";"V3 60+";"no-vax";" 33";"  1713";"  42565";"  4";"  333";"  19396";"22282.123";"22307.259";"167779";"1.488535e-01";"cancer_dx_liver_biliary"
"(V3 14-60D) - (no-vax)";"0";" -2.0323608";"1.626532e-01";"Inf";"   -2.3937455";"  -1.67097604";"V3 14-60D";"no-vax";"901";"112063";"2736941";" 43";"27690";" 758320";"22299.288";"22324.424";"167779";"4.662978e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"0";" -1.3113414";"9.411223e-02";"Inf";"   -1.5204411";"  -1.10224180";"V3 60+";"no-vax";"901";"112063";"2736941";"154";"21416";"1235384";"22299.288";"22324.424";"167779";"4.662978e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"1";" -1.1659882";"6.188855e-01";"Inf";"   -2.5410353";"   0.20905892";"V3 14-60D";"no-vax";" 21";"  4468";"  99372";"  3";" 1186";"  33039";"22299.288";"22324.424";"167779";"4.662978e-01";"cancer_dx_melanoma"
"(V3 60+) - (no-vax)";"1";" -1.2386522";"4.990767e-01";"Inf";"   -2.3475066";"  -0.12979782";"V3 60+";"no-vax";" 21";"  4468";"  99372";"  5";"  956";"  55225";"22299.288";"22324.424";"167779";"4.662978e-01";"cancer_dx_melanoma"
"(V3 14-60D) - (no-vax)";"0";" -1.9644768";"1.595586e-01";"Inf";"   -2.3189859";"  -1.60996767";"V3 14-60D";"no-vax";"873";"115199";"2801255";" 45";"28571";" 782481";"22225.991";"22251.128";"167779";"6.477564e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"0";" -1.3055438";"9.480073e-02";"Inf";"   -1.5161732";"  -1.09491446";"V3 60+";"no-vax";"873";"115199";"2801255";"152";"22131";"1277992";"22225.991";"22251.128";"167779";"6.477564e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"1";" -2.7685851";"1.011175e+00";"Inf";"   -5.0152257";"  -0.52194456";"V3 14-60D";"no-vax";" 49";"  1332";"  35058";"  1";"  305";"   8878";"22225.991";"22251.128";"167779";"6.477564e-01";"cancer_dx_pancreas"
"(V3 60+) - (no-vax)";"1";" -1.2205323";"4.055278e-01";"Inf";"   -2.1215386";"  -0.31952595";"V3 60+";"no-vax";" 49";"  1332";"  35058";"  7";"  241";"  12617";"22225.991";"22251.128";"167779";"6.477564e-01";"cancer_dx_pancreas"
"(V3 14-60D) - (no-vax)";"0";" -1.9524842";"1.579775e-01";"Inf";"   -2.3034805";"  -1.60148797";"V3 14-60D";"no-vax";"886";"112276";"2741743";" 46";"27830";" 762807";"22297.788";"22322.925";"167779";"9.823421e-02";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"0";" -1.3273843";"9.512882e-02";"Inf";"   -1.5387426";"  -1.11602593";"V3 60+";"no-vax";"886";"112276";"2741743";"150";"21570";"1243385";"22297.788";"22322.925";"167779";"9.823421e-02";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"1";"-15.0837800";"4.891129e+02";"Inf";"-1101.8004678";"1071.63290771";"V3 14-60D";"no-vax";" 36";"  4255";"  94570";"  0";" 1046";"  28552";"22297.788";"22322.925";"167779";"9.823421e-02";"cancer_dx_kidney"
"(V3 60+) - (no-vax)";"1";" -1.0711616";"3.745255e-01";"Inf";"   -1.9032868";"  -0.23903643";"V3 60+";"no-vax";" 36";"  4255";"  94570";"  9";"  802";"  47224";"22297.788";"22322.925";"167779";"9.823421e-02";"cancer_dx_kidney"
"(V3 14-60D) - (no-vax)";"0";" -1.9806116";"1.594952e-01";"Inf";"   -2.3349800";"  -1.62624321";"V3 14-60D";"no-vax";"889";"114743";"2793986";" 45";"28428";" 778986";"22281.772";"22306.909";"167779";"7.831399e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"0";" -1.3085929";"9.419830e-02";"Inf";"   -1.5178838";"  -1.09930201";"V3 60+";"no-vax";"889";"114743";"2793986";"154";"22029";"1270615";"22281.772";"22306.909";"167779";"7.831399e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"1";" -2.5498564";"1.016046e+00";"Inf";"   -4.8073195";"  -0.29239328";"V3 14-60D";"no-vax";" 33";"  1788";"  42327";"  1";"  448";"  12373";"22281.772";"22306.909";"167779";"7.831399e-01";"cancer_dx_gastric"
"(V3 60+) - (no-vax)";"1";" -1.4980179";"4.813134e-01";"Inf";"   -2.5674056";"  -0.42863015";"V3 60+";"no-vax";" 33";"  1788";"  42327";"  5";"  343";"  19994";"22281.772";"22306.909";"167779";"7.831399e-01";"cancer_dx_gastric"
"(V3 14-60D) - (no-vax)";"0";" -2.0054389";"1.594092e-01";"Inf";"   -2.3596162";"  -1.65126153";"V3 14-60D";"no-vax";"910";"116056";"2824588";" 45";"28760";" 788335";"22285.718";"22310.855";"167779";"6.689524e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"0";" -1.3198016";"9.363309e-02";"Inf";"   -1.5278367";"  -1.11176652";"V3 60+";"no-vax";"910";"116056";"2824588";"156";"22291";"1286045";"22285.718";"22310.855";"167779";"6.689524e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"1";" -1.4060732";"1.041824e+00";"Inf";"   -3.7208100";"   0.90866358";"V3 14-60D";"no-vax";" 12";"   475";"  11725";"  1";"  116";"   3024";"22285.718";"22310.855";"167779";"6.689524e-01";"cancer_dx_esophagus"
"(V3 60+) - (no-vax)";"1";" -0.7905306";"6.465303e-01";"Inf";"   -2.2269990";"   0.64593793";"V3 60+";"no-vax";" 12";"   475";"  11725";"  3";"   81";"   4564";"22285.718";"22310.855";"167779";"6.689524e-01";"cancer_dx_esophagus"
"(V3 14-60D) - (no-vax)";"0";" -1.9957678";"1.578400e-01";"Inf";"   -2.3464585";"  -1.64507710";"V3 14-60D";"no-vax";"922";"116099";"2824008";" 46";"28753";" 787598";"22293.808";"22318.945";"167779";"9.999993e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"0";" -1.3137727";"9.290954e-02";"Inf";"   -1.5202002";"  -1.10734521";"V3 60+";"no-vax";"922";"116099";"2824008";"159";"22247";"1284629";"22293.808";"22318.945";"167779";"9.999993e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"1";" -0.2855174";"1.523941e+03";"Inf";"-3386.1960204";"3385.62498548";"V3 14-60D";"no-vax";"  0";"   432";"  12305";"  0";"  123";"   3761";"22293.808";"22318.945";"167779";"9.999993e-01";"cancer_dx_testis"
"(V3 60+) - (no-vax)";"1";" -0.1389739";"1.220204e+03";"Inf";"-2711.2015193";"2710.92357142";"V3 60+";"no-vax";"  0";"   432";"  12305";"  0";"  125";"   5980";"22293.808";"22318.945";"167779";"9.999993e-01";"cancer_dx_testis"
"(V3 14-60D) - (no-vax)";"0";" -1.9875475";"1.578730e-01";"Inf";"   -2.3383116";"  -1.63678328";"V3 14-60D";"no-vax";"912";"114655";"2782582";" 46";"28414";" 777534";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.3120701";"9.320894e-02";"Inf";"   -1.5191628";"  -1.10497738";"V3 60+";"no-vax";"912";"114655";"2782582";"158";"21930";"1266766";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.2700503";"4.252314e+02";"Inf";" -958.0541910";" 931.51409046";"V3 14-60D";"no-vax";" 10";"  1876";"  53731";"  0";"  462";"  13825";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_dx_thyroid"
"(V3 60+) - (no-vax)";"1";" -1.7420371";"1.049281e+00";"Inf";"   -4.0733417";"   0.58926748";"V3 60+";"no-vax";" 10";"  1876";"  53731";"  1";"  442";"  23843";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_dx_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -1.9769050";"1.595283e-01";"Inf";"   -2.3313468";"  -1.62246320";"V3 14-60D";"no-vax";"889";"115856";"2817300";" 45";"28704";" 785551";"22240.712";"22265.849";"167779";"7.756496e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"0";" -1.3098806";"9.419880e-02";"Inf";"   -1.5191726";"  -1.10058861";"V3 60+";"no-vax";"889";"115856";"2817300";"154";"22188";"1280959";"22240.712";"22265.849";"167779";"7.756496e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"1";" -2.5585197";"1.015942e+00";"Inf";"   -4.8157524";"  -0.30128698";"V3 14-60D";"no-vax";" 33";"   675";"  19013";"  1";"  172";"   5808";"22240.712";"22265.849";"167779";"7.756496e-01";"cancer_dx_CNS"
"(V3 60+) - (no-vax)";"1";" -1.5010372";"4.813286e-01";"Inf";"   -2.5704586";"  -0.43161575";"V3 60+";"no-vax";" 33";"   675";"  19013";"  5";"  184";"   9650";"22240.712";"22265.849";"167779";"7.756496e-01";"cancer_dx_CNS"
"(V3 14-60D) - (no-vax)";"0";" -1.9849405";"1.578817e-01";"Inf";"   -2.3357239";"  -1.63415713";"V3 14-60D";"no-vax";"910";"116010";"2822217";" 46";"28759";" 788279";"22294.937";"22320.073";"167779";"1.635130e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"0";" -1.3007298";"9.300187e-02";"Inf";"   -1.5073624";"  -1.09409717";"V3 60+";"no-vax";"910";"116010";"2822217";"159";"22284";"1285722";"22294.937";"22320.073";"167779";"1.635130e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"1";"-14.8343710";"9.219123e+02";"Inf";"-2063.1498988";"2033.48115673";"V3 14-60D";"no-vax";" 12";"   521";"  14096";"  0";"  117";"   3080";"22294.937";"22320.073";"167779";"1.635130e-01";"cancer_dx_neuroendocrine"
"(V3 60+) - (no-vax)";"1";"-14.6975337";"6.585969e+02";"Inf";"-1477.9759052";"1448.58083770";"V3 60+";"no-vax";" 12";"   521";"  14096";"  0";"   88";"   4887";"22294.937";"22320.073";"167779";"1.635130e-01";"cancer_dx_neuroendocrine"
"(V3 14-60D) - (no-vax)";"0";" -2.0514529";"1.626107e-01";"Inf";"   -2.4127433";"  -1.69016260";"V3 14-60D";"no-vax";"910";"115535";"2808841";" 43";"28623";" 783858";"22296.690";"22321.827";"167779";"6.473726e-02";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.3075171";"9.322189e-02";"Inf";"   -1.5146386";"  -1.10039565";"V3 60+";"no-vax";"910";"115535";"2808841";"158";"22159";"1279136";"22296.690";"22321.827";"167779";"6.473726e-02";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.3306026";"6.472654e-01";"Inf";"   -1.7687044";"   1.10749924";"V3 14-60D";"no-vax";" 12";"   996";"  27472";"  3";"  253";"   7501";"22296.690";"22321.827";"167779";"6.473726e-02";"cancer_dx_sarcomas"
"(V3 60+) - (no-vax)";"1";" -1.8832597";"1.041321e+00";"Inf";"   -4.1968787";"   0.43035941";"V3 60+";"no-vax";" 12";"   996";"  27472";"  1";"  213";"  11473";"22296.690";"22321.827";"167779";"6.473726e-02";"cancer_dx_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -2.0033133";"1.627747e-01";"Inf";"   -2.3649680";"  -1.64165856";"V3 14-60D";"no-vax";"866";"113831";"2767641";" 43";"28193";" 772386";"22263.846";"22288.982";"167779";"7.870227e-01";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"0";" -1.2952772";"9.485929e-02";"Inf";"   -1.5060367";"  -1.08451773";"V3 60+";"no-vax";"866";"113831";"2767641";"152";"21869";"1261498";"22263.846";"22288.982";"167779";"7.870227e-01";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"1";" -1.8912372";"5.944359e-01";"Inf";"   -3.2119619";"  -0.57051253";"V3 14-60D";"no-vax";" 56";"  2700";"  68672";"  3";"  683";"  18973";"22263.846";"22288.982";"167779";"7.870227e-01";"cancer_dx_leukemia"
"(V3 60+) - (no-vax)";"1";" -1.5548794";"4.023477e-01";"Inf";"   -2.4488203";"  -0.66093857";"V3 60+";"no-vax";" 56";"  2700";"  68672";"  7";"  503";"  29111";"22263.846";"22288.982";"167779";"7.870227e-01";"cancer_dx_leukemia"
"(V3 14-60D) - (no-vax)";"0";" -1.9864204";"1.578791e-01";"Inf";"   -2.3371981";"  -1.63564275";"V3 14-60D";"no-vax";"912";"115441";"2805590";" 46";"28597";" 783133";"22302.666";"22327.803";"167779";"5.648449e-01";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"0";" -1.3088590";"9.318952e-02";"Inf";"   -1.5159086";"  -1.10180945";"V3 60+";"no-vax";"912";"115441";"2805590";"158";"22148";"1276900";"22302.666";"22327.803";"167779";"5.648449e-01";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"1";"-13.8410656";"5.513730e+02";"Inf";"-1238.8879607";"1211.20582944";"V3 14-60D";"no-vax";" 10";"  1090";"  30723";"  0";"  279";"   8226";"22302.666";"22327.803";"167779";"5.648449e-01";"cancer_dx_myeloma"
"(V3 60+) - (no-vax)";"1";" -1.8388752";"1.049457e+00";"Inf";"   -4.1705716";"   0.49282120";"V3 60+";"no-vax";" 10";"  1090";"  30723";"  1";"  224";"  13709";"22302.666";"22327.803";"167779";"5.648449e-01";"cancer_dx_myeloma"
"(V3 14-60D) - (no-vax)";"0";" -2.0254353";"1.627274e-01";"Inf";"   -2.3869849";"  -1.66388567";"V3 14-60D";"no-vax";"884";"113298";"2749388";" 43";"28081";" 769380";"22296.713";"22321.850";"167779";"4.187654e-01";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"0";" -1.3285897";"9.493971e-02";"Inf";"   -1.5395278";"  -1.11765152";"V3 60+";"no-vax";"884";"113298";"2749388";"151";"21780";"1257604";"22296.713";"22321.850";"167779";"4.187654e-01";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"1";" -1.4044159";"6.013841e-01";"Inf";"   -2.7405781";"  -0.06825370";"V3 14-60D";"no-vax";" 38";"  3233";"  86925";"  3";"  795";"  21979";"22296.713";"22321.850";"167779";"4.187654e-01";"cancer_dx_lymphoma"
"(V3 60+) - (no-vax)";"1";" -0.9070640";"3.905711e-01";"Inf";"   -1.7748396";"  -0.03928850";"V3 60+";"no-vax";" 38";"  3233";"  86925";"  8";"  592";"  33005";"22296.713";"22321.850";"167779";"4.187654e-01";"cancer_dx_lymphoma"
"(V3 14-60D) - (no-vax)";"0";" -1.9244403";"1.771209e-01";"Inf";"   -2.3179697";"  -1.53091101";"V3 14-60D";"no-vax";"671";" 94826";"2307730";" 36";"23507";" 645449";"22255.005";"22280.141";"167779";"7.128523e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"0";" -1.3216985";"1.069074e-01";"Inf";"   -1.5592265";"  -1.08417046";"V3 60+";"no-vax";"671";" 94826";"2307730";"115";"18324";"1052690";"22255.005";"22280.141";"167779";"7.128523e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"1";" -2.2083914";"3.256369e-01";"Inf";"   -2.9318952";"  -1.48488752";"V3 14-60D";"no-vax";"251";" 21705";" 528583";" 10";" 5369";" 145910";"22255.005";"22280.141";"167779";"7.128523e-01";"cancer_group_gastro_intestinal"
"(V3 60+) - (no-vax)";"1";" -1.2946706";"1.673607e-01";"Inf";"   -1.6665146";"  -0.92282649";"V3 60+";"no-vax";"251";" 21705";" 528583";" 44";" 4048";" 237919";"22255.005";"22280.141";"167779";"7.128523e-01";"cancer_group_gastro_intestinal"
"(V3 14-60D) - (no-vax)";"0";" -2.0080469";"1.790243e-01";"Inf";"   -2.4058053";"  -1.61028852";"V3 14-60D";"no-vax";"719";" 84562";"2122987";" 35";"21125";" 590035";"22301.168";"22326.304";"167779";"8.628465e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"0";" -1.3363991";"1.046558e-01";"Inf";"   -1.5689247";"  -1.10387363";"V3 60+";"no-vax";"719";" 84562";"2122987";"120";"16994";" 970348";"22301.168";"22326.304";"167779";"8.628465e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"1";" -1.9518518";"3.129565e-01";"Inf";"   -2.6471821";"  -1.25652144";"V3 14-60D";"no-vax";"203";" 31969";" 713326";" 11";" 7751";" 201324";"22301.168";"22326.304";"167779";"8.628465e-01";"cancer_group_genito_urinary"
"(V3 60+) - (no-vax)";"1";" -1.2290236";"1.787233e-01";"Inf";"   -1.6261132";"  -0.83193403";"V3 60+";"no-vax";"203";" 31969";" 713326";" 39";" 5378";" 320261";"22301.168";"22326.304";"167779";"8.628465e-01";"cancer_group_genito_urinary"
"(V3 14-60D) - (no-vax)";"0";" -1.9875475";"1.578730e-01";"Inf";"   -2.3383116";"  -1.63678328";"V3 14-60D";"no-vax";"912";"114655";"2782582";" 46";"28414";" 777534";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"0";" -1.3120701";"9.320894e-02";"Inf";"   -1.5191628";"  -1.10497738";"V3 60+";"no-vax";"912";"114655";"2782582";"158";"21930";"1266766";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"1";"-13.2700503";"4.252314e+02";"Inf";" -958.0541910";" 931.51409046";"V3 14-60D";"no-vax";" 10";"  1876";"  53731";"  0";"  462";"  13825";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_group_thyroid"
"(V3 60+) - (no-vax)";"1";" -1.7420371";"1.049281e+00";"Inf";"   -4.0733417";"   0.58926748";"V3 60+";"no-vax";" 10";"  1876";"  53731";"  1";"  442";"  23843";"22295.920";"22321.057";"167779";"6.048001e-01";"cancer_group_thyroid"
"(V3 14-60D) - (no-vax)";"0";" -2.0085827";"1.645113e-01";"Inf";"   -2.3740958";"  -1.64306967";"V3 14-60D";"no-vax";"858";" 97055";"2354102";" 42";"23971";" 651914";"22201.841";"22226.977";"167779";"9.138103e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"0";" -1.3037384";"9.582898e-02";"Inf";"   -1.5166523";"  -1.09082443";"V3 60+";"no-vax";"858";" 97055";"2354102";"148";"18227";"1057596";"22201.841";"22226.977";"167779";"9.138103e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"1";" -1.8051673";"5.174182e-01";"Inf";"   -2.9547732";"  -0.65556152";"V3 14-60D";"no-vax";" 64";" 19476";" 482211";"  4";" 4905";" 139445";"22201.841";"22226.977";"167779";"9.138103e-01";"cancer_group_breast"
"(V3 60+) - (no-vax)";"1";" -1.3636453";"3.282717e-01";"Inf";"   -2.0930032";"  -0.63428739";"V3 60+";"no-vax";" 64";" 19476";" 482211";" 11";" 4145";" 233013";"22201.841";"22226.977";"167779";"9.138103e-01";"cancer_group_breast"
"(V3 14-60D) - (no-vax)";"0";" -2.0487962";"1.626185e-01";"Inf";"   -2.4101039";"  -1.68748845";"V3 14-60D";"no-vax";"907";"115363";"2803786";" 43";"28583";" 782726";"22294.530";"22319.667";"167779";"9.912185e-02";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"0";" -1.3234239";"9.390470e-02";"Inf";"   -1.5320625";"  -1.11478539";"V3 60+";"no-vax";"907";"115363";"2803786";"155";"22125";"1277021";"22294.530";"22319.667";"167779";"9.912185e-02";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"1";" -0.5211092";"6.342931e-01";"Inf";"   -1.9303891";"   0.88817075";"V3 14-60D";"no-vax";" 15";"  1168";"  32527";"  3";"  293";"   8633";"22294.530";"22319.667";"167779";"9.912185e-02";"cancer_group_sarcomas"
"(V3 60+) - (no-vax)";"1";" -0.7250391";"5.635938e-01";"Inf";"   -1.9772383";"   0.52716009";"V3 60+";"no-vax";" 15";"  1168";"  32527";"  4";"  247";"  13588";"22294.530";"22319.667";"167779";"9.912185e-02";"cancer_group_sarcomas"
"(V3 14-60D) - (no-vax)";"0";" -1.9607058";"1.747220e-01";"Inf";"   -2.3489052";"  -1.57250636";"V3 14-60D";"no-vax";"720";"110740";"2696089";" 37";"27444";" 753521";"21941.638";"21966.775";"167779";"3.258740e-01";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"0";" -1.2478706";"1.004478e-01";"Inf";"   -1.4710468";"  -1.02469442";"V3 60+";"no-vax";"720";"110740";"2696089";"134";"21354";"1231950";"21941.638";"21966.775";"167779";"3.258740e-01";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"1";" -2.0747771";"3.436195e-01";"Inf";"   -2.8382349";"  -1.31131931";"V3 14-60D";"no-vax";"202";"  5791";" 140224";"  9";" 1432";"  37838";"21941.638";"21966.775";"167779";"3.258740e-01";"cancer_group_thorax"
"(V3 60+) - (no-vax)";"1";" -1.5828778";"2.151987e-01";"Inf";"   -2.0610088";"  -1.10474668";"V3 60+";"no-vax";"202";"  5791";" 140224";" 25";" 1018";"  58659";"21941.638";"21966.775";"167779";"3.258740e-01";"cancer_group_thorax"
"(V3 14-60D) - (no-vax)";"0";" -1.9466077";"1.596438e-01";"Inf";"   -2.3013063";"  -1.59190921";"V3 14-60D";"no-vax";"858";"110912";"2688208";" 45";"27486";" 750489";"22296.641";"22321.778";"167779";"5.648257e-02";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"0";" -1.2722397";"9.442754e-02";"Inf";"   -1.4820399";"  -1.06243946";"V3 60+";"no-vax";"858";"110912";"2688208";"154";"21114";"1219717";"22296.641";"22321.778";"167779";"5.648257e-02";"cancer_group_gynecology"
"(V3 14-60D) - (no-vax)";"1";" -3.1349631";"1.008766e+00";"Inf";"   -5.3762518";"  -0.89367427";"V3 14-60D";"no-vax";" 64";"  5619";" 148105";"  1";" 1390";"  40870";"22296.641";"22321.778";"167779";"5.648257e-02";"cancer_group_gynecology"
"(V3 60+) - (no-vax)";"1";" -2.1260898";"4.657287e-01";"Inf";"   -3.1608513";"  -1.09132824";"V3 60+";"no-vax";" 64";"  5619";" 148105";"  5";" 1258";"  70892";"22296.641";"22321.778";"167779";"5.648257e-02";"cancer_group_gynecology"
