"term";"estimate";"std.error";"statistic";"p.value"
"periodV3 14-60D";-0.985642008872154;0.0784175422807257;-12.569152006112;0
"periodV3 60+";-1.19950306021803;0.0677374613325385;-17.7081195046475;0
