"contrast";"term";"estimate";"SE";"df";"asymp.LCL";"asymp.UCL";"trt";"ctrl";"crtl.n_events";"crtl.n_obs";"crtl.exp_time";"trt.n_events";"trt.n_obs";"trt.exp_time";"model_AIC";"model_BIC";"model_size";"model_p_value";"model_interaction_var"
"(V1 14D+) - (no-vax)";"Age 70+";"  0.12682400";"  0.2086231";"Inf";"-3.366972e-01";"   0.59034522";"V1 14D+";"no-vax";"201";" 83531";"2588690.0";" 32";" 36656";" 333685";"13694.98";"13717.17";"355452";"7.565443e-04";"age_bin_70"
"(V2 7D+) - (no-vax)";"Age 70+";" -0.56712617";"  0.1326722";"Inf";"-8.618987e-01";"  -0.27235360";"V2 7D+";"no-vax";"201";" 83531";"2588690.0";" 85";" 21706";"1666030";"13694.98";"13717.17";"355452";"7.565443e-04";"age_bin_70"
"(V1 14D+) - (no-vax)";"Age < 75";" -0.60852439";"  0.1716457";"Inf";"-9.898888e-01";"  -0.22716002";"V1 14D+";"no-vax";"282";"143164";"5396652.0";" 42";" 76939";"1296062";"13701.94";"13724.12";"355452";"2.348331e-03";"age_bin_75"
"(V2 7D+) - (no-vax)";"Age < 75";" -1.00844899";"  0.1443068";"Inf";"-1.329072e+00";"  -0.68782641";"V2 7D+";"no-vax";"282";"143164";"5396652.0";" 61";" 38747";"2773551";"13701.94";"13724.12";"355452";"2.348331e-03";"age_bin_75"
"(V1 14D+) - (no-vax)";"Age 75+";"  0.27705484";"  0.2419451";"Inf";"-2.605015e-01";"   0.81461118";"V1 14D+";"no-vax";"149";" 55942";"1772070.0";" 24";" 25207";" 202935";"13701.94";"13724.12";"355452";"2.348331e-03";"age_bin_75"
"(V2 7D+) - (no-vax)";"Age 75+";" -0.56450478";"  0.1507251";"Inf";"-8.993877e-01";"  -0.22962189";"V2 7D+";"no-vax";"149";" 55942";"1772070.0";" 66";" 15453";"1203239";"13701.94";"13724.12";"355452";"2.348331e-03";"age_bin_75"
"(V1 14D+) - (no-vax)";"Age < 80";" -0.58471240";"  0.1602317";"Inf";"-9.407170e-01";"  -0.22870782";"V1 14D+";"no-vax";"340";"167210";"6079721.0";" 49";" 86103";"1375055";"13730.36";"13752.54";"355452";"3.623778e-03";"age_bin_80"
"(V2 7D+) - (no-vax)";"Age < 80";" -0.91399887";"  0.1259994";"Inf";"-1.193946e+00";"  -0.63405200";"V2 7D+";"no-vax";"340";"167210";"6079721.0";" 83";" 44344";"3214424";"13730.36";"13752.54";"355452";"3.623778e-03";"age_bin_80"
"(V1 14D+) - (no-vax)";"Age 80+";"  0.42397432";"  0.2847635";"Inf";"-2.087166e-01";"   1.05666527";"V1 14D+";"no-vax";" 91";" 31896";"1089001.0";" 17";" 16043";" 123942";"13730.36";"13752.54";"355452";"3.623778e-03";"age_bin_80"
"(V2 7D+) - (no-vax)";"Age 80+";" -0.49203445";"  0.1860217";"Inf";"-9.053397e-01";"  -0.07872917";"V2 7D+";"no-vax";" 91";" 31896";"1089001.0";" 44";"  9856";" 762366";"13730.36";"13752.54";"355452";"3.623778e-03";"age_bin_80"
"(V1 14D+) - (no-vax)";"Age < 85";" -0.49545053";"  0.1507880";"Inf";"-8.304731e-01";"  -0.16042793";"V1 14D+";"no-vax";"372";"183880";"6630556.0";" 57";" 94182";"1438788";"13737.90";"13760.08";"355452";"2.213474e-01";"age_bin_85"
"(V2 7D+) - (no-vax)";"Age < 85";" -0.81373209";"  0.1157078";"Inf";"-1.070813e+00";"  -0.55665115";"V2 7D+";"no-vax";"372";"183880";"6630556.0";"102";" 49344";"3592195";"13737.90";"13760.08";"355452";"2.213474e-01";"age_bin_85"
"(V1 14D+) - (no-vax)";"Age 85+";"  0.20422854";"  0.3733234";"Inf";"-6.252258e-01";"   1.03368288";"V1 14D+";"no-vax";" 59";" 15226";" 538166.0";"  9";"  7964";"  60209";"13737.90";"13760.08";"355452";"2.213474e-01";"age_bin_85"
"(V2 7D+) - (no-vax)";"Age 85+";" -0.63198339";"  0.2405390";"Inf";"-1.166416e+00";"  -0.09755107";"V2 7D+";"no-vax";" 59";" 15226";" 538166.0";" 25";"  4856";" 384595";"13737.90";"13760.08";"355452";"2.213474e-01";"age_bin_85"
"(V1 14D+) - (no-vax)";"M";" -0.38850301";"  0.1807633";"Inf";"-7.901250e-01";"   0.01311894";"V1 14D+";"no-vax";"233";" 97787";"3329872.0";" 39";" 47307";" 691377";"13753.05";"13775.23";"355452";"1.136552e-01";"gender_concept_id"
"(V2 7D+) - (no-vax)";"M";" -0.58731841";"  0.1320928";"Inf";"-8.808037e-01";"  -0.29383316";"V2 7D+";"no-vax";"233";" 97787";"3329872.0";" 82";" 25337";"1856764";"13753.05";"13775.23";"355452";"1.136552e-01";"gender_concept_id"
"(V1 14D+) - (no-vax)";"F";" -0.58760379";"  0.2114613";"Inf";"-1.057431e+00";"  -0.11777653";"V1 14D+";"no-vax";"198";"101319";"3838850.0";" 27";" 54839";" 807620";"13753.05";"13775.23";"355452";"1.136552e-01";"gender_concept_id"
"(V2 7D+) - (no-vax)";"F";" -1.01097234";"  0.1677406";"Inf";"-1.383660e+00";"  -0.63828435";"V2 7D+";"no-vax";"198";"101319";"3838850.0";" 45";" 28863";"2120026";"13753.05";"13775.23";"355452";"1.136552e-01";"gender_concept_id"
"(V1 14D+) - (no-vax)";"Other VOC";" -0.47545985";"  0.1420510";"Inf";"-7.910703e-01";"  -0.15984935";"V1 14D+";"no-vax";"418";"184744";"6648739.0";" 66";"101545";"1486896";"13781.27";"13799.01";"355452";"2.106189e-01";"covid_voc"
"(V2 7D+) - (no-vax)";"Other VOC";" -0.80402194";"  0.1101732";"Inf";"-1.048806e+00";"  -0.55923776";"V2 7D+";"no-vax";"418";"184744";"6648739.0";"114";" 38271";"3379715";"13781.27";"13799.01";"355452";"2.106189e-01";"covid_voc"
"(V1 14D+) - (no-vax)";"Delta VOC";"-12.09458339";"768.4448993";"Inf";"-1.719434e+03";"1695.24526432";"V1 14D+";"no-vax";" 13";" 14362";" 519983.0";"  0";"   601";"  12101";"13781.27";"13799.01";"355452";"2.106189e-01";"covid_voc"
"(V2 7D+) - (no-vax)";"Delta VOC";" -0.13891504";"  0.3922996";"Inf";"-1.010531e+00";"   0.73270074";"V2 7D+";"no-vax";" 13";" 14362";" 519983.0";" 13";" 15929";" 597075";"13781.27";"13799.01";"355452";"2.106189e-01";"covid_voc"
"(V1 14D+) - (no-vax)";"0";" -0.47003426";"  0.2385836";"Inf";"-1.000122e+00";"   0.06005355";"V1 14D+";"no-vax";" 76";"147981";"2500567.0";" 28";" 97879";"1174068";"13700.96";"13723.14";"355452";"1.230524e-02";"vac_heterologous"
"(V2 7D+) - (no-vax)";"0";"  0.09939744";"  0.1705921";"Inf";"-2.796261e-01";"   0.47842103";"V2 7D+";"no-vax";" 76";"147981";"2500567.0";"127";" 53977";"3968351";"13700.96";"13723.14";"355452";"1.230524e-02";"vac_heterologous"
"(V1 14D+) - (no-vax)";"1";"  0.32352905";"  0.1715822";"Inf";"-5.769424e-02";"   0.70475234";"V1 14D+";"no-vax";"355";" 51125";"4668155.0";" 38";"  4267";" 324929";"13700.96";"13723.14";"355452";"1.230524e-02";"vac_heterologous"
"(V2 7D+) - (no-vax)";"1";"-12.45021262";"733.2510799";"Inf";"-1.641596e+03";"1616.69559633";"V2 7D+";"no-vax";"355";" 51125";"4668155.0";"  0";"   223";"   8439";"13700.96";"13723.14";"355452";"1.230524e-02";"vac_heterologous"
"(V1 14D+) - (no-vax)";"0";" -1.16110831";"  0.7279565";"Inf";"-2.778490e+00";"   0.45627383";"V1 14D+";"no-vax";" 36";" 22900";"1138809.0";"  2";" 10965";" 179161";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"0";" -0.22033267";"  0.3341300";"Inf";"-9.627065e-01";"   0.52204119";"V2 7D+";"no-vax";" 36";" 22900";"1138809.0";" 12";"  5605";" 420705";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"1";" -0.53465566";"  0.5392989";"Inf";"-1.732876e+00";"   0.66356486";"V1 14D+";"no-vax";" 26";" 19180";" 690851.0";"  4";"  9953";" 153783";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"1";" -0.61392991";"  0.3878881";"Inf";"-1.475744e+00";"   0.24788437";"V2 7D+";"no-vax";" 26";" 19180";" 690851.0";"  9";"  5225";" 383699";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"2";" -0.11654923";"  0.4540794";"Inf";"-1.125428e+00";"   0.89232961";"V1 14D+";"no-vax";" 27";" 18713";" 690214.0";"  6";"  9673";" 147152";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"2";" -0.52208128";"  0.3713167";"Inf";"-1.347077e+00";"   0.30291444";"V2 7D+";"no-vax";" 27";" 18713";" 690214.0";" 10";"  5091";" 376483";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"3+";" -0.49687721";"  0.1557049";"Inf";"-8.428242e-01";"  -0.15093022";"V1 14D+";"no-vax";"342";"138313";"4648848.0";" 54";" 71555";"1018901";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V2 7D+) - (no-vax)";"3+";" -0.90418460";"  0.1196637";"Inf";"-1.170055e+00";"  -0.63831450";"V2 7D+";"no-vax";"342";"138313";"4648848.0";" 96";" 38279";"2795903";"13737.17";"13785.97";"355452";"3.868776e-01";"visits_outpatient_cat"
"(V1 14D+) - (no-vax)";"< 1y";" -0.46405282";"  0.2218401";"Inf";"-9.569398e-01";"   0.02883418";"V1 14D+";"no-vax";"153";" 50832";"1857640.0";" 25";" 28843";" 417503";"13765.12";"13787.30";"355452";"1.465874e-01";"cancer_diagnosis_time_bin_0"
"(V2 7D+) - (no-vax)";"< 1y";" -1.05300050";"  0.1922353";"Inf";"-1.480111e+00";"  -0.62588979";"V2 7D+";"no-vax";"153";" 50832";"1857640.0";" 34";" 14410";"1027828";"13765.12";"13787.30";"355452";"1.465874e-01";"cancer_diagnosis_time_bin_0"
"(V1 14D+) - (no-vax)";"1-5yr";" -0.48249286";"  0.1751731";"Inf";"-8.716944e-01";"  -0.09329128";"V1 14D+";"no-vax";"278";"148274";"5311082.0";" 41";" 73303";"1081494";"13765.12";"13787.30";"355452";"1.465874e-01";"cancer_diagnosis_time_bin_0"
"(V2 7D+) - (no-vax)";"1-5yr";" -0.63069510";"  0.1233788";"Inf";"-9.048196e-01";"  -0.35657059";"V2 7D+";"no-vax";"278";"148274";"5311082.0";" 93";" 39790";"2948962";"13765.12";"13787.30";"355452";"1.465874e-01";"cancer_diagnosis_time_bin_0"
"(V1 14D+) - (no-vax)";"< 2y";" -0.43957110";"  0.1847371";"Inf";"-8.500221e-01";"  -0.02912007";"V1 14D+";"no-vax";"227";" 91404";"3335937.0";" 37";" 49704";" 724587";"13777.69";"13799.88";"355452";"8.449892e-02";"cancer_diagnosis_time_bin_1"
"(V2 7D+) - (no-vax)";"< 2y";" -0.98414028";"  0.1545458";"Inf";"-1.327512e+00";"  -0.64076861";"V2 7D+";"no-vax";"227";" 91404";"3335937.0";" 54";" 25748";"1864207";"13777.69";"13799.88";"355452";"8.449892e-02";"cancer_diagnosis_time_bin_1"
"(V1 14D+) - (no-vax)";"2-5yr";" -0.51598657";"  0.2051341";"Inf";"-9.717560e-01";"  -0.06021718";"V1 14D+";"no-vax";"204";"107702";"3832785.0";" 29";" 52442";" 774410";"13777.69";"13799.88";"355452";"8.449892e-02";"cancer_diagnosis_time_bin_1"
"(V2 7D+) - (no-vax)";"2-5yr";" -0.55391949";"  0.1395366";"Inf";"-8.639436e-01";"  -0.24389536";"V2 7D+";"no-vax";"204";"107702";"3832785.0";" 73";" 28452";"2112583";"13777.69";"13799.88";"355452";"8.449892e-02";"cancer_diagnosis_time_bin_1"
"(V1 14D+) - (no-vax)";"< 3y";" -0.45434547";"  0.1669592";"Inf";"-8.252973e-01";"  -0.08339367";"V1 14D+";"no-vax";"290";"129476";"4711513.0";" 46";" 68744";"1006272";"13785.84";"13808.03";"355452";"9.174533e-01";"cancer_diagnosis_time_bin_2"
"(V2 7D+) - (no-vax)";"< 3y";" -0.77992002";"  0.1276342";"Inf";"-1.063499e+00";"  -0.49634081";"V2 7D+";"no-vax";"290";"129476";"4711513.0";" 84";" 36066";"2623723";"13785.84";"13808.03";"355452";"9.174533e-01";"cancer_diagnosis_time_bin_2"
"(V1 14D+) - (no-vax)";"3-5yr";" -0.51358062";"  0.2445619";"Inf";"-1.056951e+00";"   0.02978994";"V1 14D+";"no-vax";"141";" 69630";"2457209.0";" 20";" 33402";" 492725";"13785.84";"13808.03";"355452";"9.174533e-01";"cancer_diagnosis_time_bin_2"
"(V2 7D+) - (no-vax)";"3-5yr";" -0.71162984";"  0.1766893";"Inf";"-1.104200e+00";"  -0.31905944";"V2 7D+";"no-vax";"141";" 69630";"2457209.0";" 43";" 18134";"1353067";"13785.84";"13808.03";"355452";"9.174533e-01";"cancer_diagnosis_time_bin_2"
"(V1 14D+) - (no-vax)";"< 4y";" -0.43628895";"  0.1517988";"Inf";"-7.735574e-01";"  -0.09902052";"V1 14D+";"no-vax";"357";"164858";"5968893.0";" 57";" 85761";"1256780";"13785.92";"13808.10";"355452";"7.931860e-01";"cancer_diagnosis_time_bin_3"
"(V2 7D+) - (no-vax)";"< 4y";" -0.74150561";"  0.1143227";"Inf";"-9.955092e-01";"  -0.48750201";"V2 7D+";"no-vax";"357";"164858";"5968893.0";"107";" 45336";"3315660";"13785.92";"13808.10";"355452";"7.931860e-01";"cancer_diagnosis_time_bin_3"
"(V1 14D+) - (no-vax)";"4-5yr";" -0.67420329";"  0.3568220";"Inf";"-1.466995e+00";"   0.11858807";"V1 14D+";"no-vax";" 74";" 34248";"1199829.0";"  9";" 16385";" 242217";"13785.92";"13808.10";"355452";"7.931860e-01";"cancer_diagnosis_time_bin_3"
"(V2 7D+) - (no-vax)";"4-5yr";" -0.83403796";"  0.2537497";"Inf";"-1.397822e+00";"  -0.27025388";"V2 7D+";"no-vax";" 74";" 34248";"1199829.0";" 20";"  8864";" 661130";"13785.92";"13808.10";"355452";"7.931860e-01";"cancer_diagnosis_time_bin_3"
"(V1 14D+) - (no-vax)";"0";" -0.43025367";"  0.1579689";"Inf";"-7.812309e-01";"  -0.07927643";"V1 14D+";"no-vax";"321";"169557";"6045788.0";" 52";" 86030";"1281707";"13719.96";"13742.14";"355452";"1.242843e-02";"CCI_Metastatic_Solid_Tumor"
"(V2 7D+) - (no-vax)";"0";" -0.92991550";"  0.1280073";"Inf";"-1.214324e+00";"  -0.64550741";"V2 7D+";"no-vax";"321";"169557";"6045788.0";" 81";" 46033";"3413129";"13719.96";"13742.14";"355452";"1.242843e-02";"CCI_Metastatic_Solid_Tumor"
"(V1 14D+) - (no-vax)";"1";" -0.55320800";"  0.2897997";"Inf";"-1.197088e+00";"   0.09067230";"V1 14D+";"no-vax";"110";" 29549";"1122934.0";" 14";" 16116";" 217290";"13719.96";"13742.14";"355452";"1.242843e-02";"CCI_Metastatic_Solid_Tumor"
"(V2 7D+) - (no-vax)";"1";" -0.31168740";"  0.1780703";"Inf";"-7.073261e-01";"   0.08395125";"V2 7D+";"no-vax";"110";" 29549";"1122934.0";" 46";"  8167";" 563661";"13719.96";"13742.14";"355452";"1.242843e-02";"CCI_Metastatic_Solid_Tumor"
"(V1 14D+) - (no-vax)";"0";" -0.39706808";"  0.1497115";"Inf";"-7.296989e-01";"  -0.06443727";"V1 14D+";"no-vax";"364";"166004";"5947681.0";" 59";" 83790";"1220621";"13764.57";"13786.75";"355452";"2.234138e-03";"cancer_dx_breast"
"(V2 7D+) - (no-vax)";"0";" -0.63261826";"  0.1095062";"Inf";"-8.759203e-01";"  -0.38931619";"V2 7D+";"no-vax";"364";"166004";"5947681.0";"120";" 44426";"3260810";"13764.57";"13786.75";"355452";"2.234138e-03";"cancer_dx_breast"
"(V1 14D+) - (no-vax)";"1";" -0.93791098";"  0.4004718";"Inf";"-1.827684e+00";"  -0.04813814";"V1 14D+";"no-vax";" 67";" 33102";"1221041.0";"  7";" 18356";" 278376";"13764.57";"13786.75";"355452";"2.234138e-03";"cancer_dx_breast"
"(V2 7D+) - (no-vax)";"1";" -1.84957337";"  0.3983827";"Inf";"-2.734705e+00";"  -0.96444206";"V2 7D+";"no-vax";" 67";" 33102";"1221041.0";"  7";"  9774";" 715980";"13764.57";"13786.75";"355452";"2.234138e-03";"cancer_dx_breast"
"(V1 14D+) - (no-vax)";"0";" -0.43648641";"  0.1462473";"Inf";"-7.614203e-01";"  -0.11155254";"V1 14D+";"no-vax";"391";"174618";"6390033.5";" 62";" 91493";"1340730";"13783.61";"13805.79";"355452";"3.388191e-01";"cancer_dx_prostate"
"(V2 7D+) - (no-vax)";"0";" -0.79112608";"  0.1116817";"Inf";"-1.039262e+00";"  -0.54299031";"V2 7D+";"no-vax";"391";"174618";"6390033.5";"111";" 48220";"3533709";"13783.61";"13805.79";"355452";"3.388191e-01";"cancer_dx_prostate"
"(V1 14D+) - (no-vax)";"1";" -0.90211769";"  0.5269811";"Inf";"-2.072971e+00";"   0.26873516";"V1 14D+";"no-vax";" 40";" 24488";" 778688.5";"  4";" 10653";" 158267";"13783.61";"13805.79";"355452";"3.388191e-01";"cancer_dx_prostate"
"(V2 7D+) - (no-vax)";"1";" -0.47543889";"  0.2974897";"Inf";"-1.136405e+00";"   0.18552719";"V2 7D+";"no-vax";" 40";" 24488";" 778688.5";" 16";"  5980";" 443081";"13783.61";"13805.79";"355452";"3.388191e-01";"cancer_dx_prostate"
"(V1 14D+) - (no-vax)";"0";" -0.54589762";"  0.1569028";"Inf";"-8.945061e-01";"  -0.19728914";"V1 14D+";"no-vax";"367";"173055";"6303241.0";" 52";" 89246";"1315301";"13777.67";"13799.85";"355452";"4.713649e-01";"cancer_dx_colorectal"
"(V2 7D+) - (no-vax)";"0";" -0.75583854";"  0.1138596";"Inf";"-1.008813e+00";"  -0.50286386";"V2 7D+";"no-vax";"367";"173055";"6303241.0";"107";" 47169";"3454939";"13777.67";"13799.85";"355452";"4.713649e-01";"cancer_dx_colorectal"
"(V1 14D+) - (no-vax)";"1";" -0.14598570";"  0.2998994";"Inf";"-8.123057e-01";"   0.52033430";"V1 14D+";"no-vax";" 64";" 26051";" 865481.0";" 14";" 12900";" 183696";"13777.67";"13799.85";"355452";"4.713649e-01";"cancer_dx_colorectal"
"(V2 7D+) - (no-vax)";"1";" -0.78664823";"  0.2581971";"Inf";"-1.360314e+00";"  -0.21298290";"V2 7D+";"no-vax";" 64";" 26051";" 865481.0";" 20";"  7031";" 521851";"13777.67";"13799.85";"355452";"4.713649e-01";"cancer_dx_colorectal"
"(V1 14D+) - (no-vax)";"0";" -0.41422819";"  0.1454305";"Inf";"-7.373474e-01";"  -0.09110897";"V1 14D+";"no-vax";"385";"187472";"6728215.0";" 63";" 96312";"1417156";"13765.47";"13787.65";"355452";"1.924798e-01";"cancer_dx_lung"
"(V2 7D+) - (no-vax)";"0";" -0.77943474";"  0.1115707";"Inf";"-1.027324e+00";"  -0.53154570";"V2 7D+";"no-vax";"385";"187472";"6728215.0";"112";" 51212";"3770126";"13765.47";"13787.65";"355452";"1.924798e-01";"cancer_dx_lung"
"(V1 14D+) - (no-vax)";"1";" -1.19072565";"  0.5984961";"Inf";"-2.520471e+00";"   0.13902001";"V1 14D+";"no-vax";" 46";" 11634";" 440507.0";"  3";"  5834";"  81841";"13765.47";"13787.65";"355452";"1.924798e-01";"cancer_dx_lung"
"(V2 7D+) - (no-vax)";"1";" -0.48051078";"  0.2987610";"Inf";"-1.144301e+00";"   0.18327986";"V2 7D+";"no-vax";" 46";" 11634";" 440507.0";" 15";"  2988";" 206664";"13765.47";"13787.65";"355452";"1.924798e-01";"cancer_dx_lung"
"(V1 14D+) - (no-vax)";"0";" -0.44150592";"  0.1423062";"Inf";"-7.576836e-01";"  -0.12532823";"V1 14D+";"no-vax";"419";"193126";"6951238.0";" 66";" 99197";"1450527";"13780.43";"13802.61";"355452";"5.168873e-02";"cancer_dx_head_neck"
"(V2 7D+) - (no-vax)";"0";" -0.77983250";"  0.1075355";"Inf";"-1.018756e+00";"  -0.54090890";"V2 7D+";"no-vax";"419";"193126";"6951238.0";"121";" 52633";"3866688";"13780.43";"13802.61";"355452";"5.168873e-02";"cancer_dx_head_neck"
"(V1 14D+) - (no-vax)";"1";"-14.21852520";"688.2164311";"Inf";"-1.543306e+03";"1514.86877533";"V1 14D+";"no-vax";" 12";"  5980";" 217484.0";"  0";"  2949";"  48470";"13780.43";"13802.61";"355452";"5.168873e-02";"cancer_dx_head_neck"
"(V2 7D+) - (no-vax)";"1";" -0.13655418";"  0.5009566";"Inf";"-1.249585e+00";"   0.97647704";"V2 7D+";"no-vax";" 12";"  5980";" 217484.0";"  6";"  1567";" 110102";"13780.43";"13802.61";"355452";"5.168873e-02";"cancer_dx_head_neck"
"(V1 14D+) - (no-vax)";"0";" -0.46747432";"  0.1421029";"Inf";"-7.832002e-01";"  -0.15174841";"V1 14D+";"no-vax";"430";"194821";"7013366.0";" 66";"100045";"1463596";"13770.79";"13792.97";"355452";"4.655748e-02";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"0";" -0.77943607";"  0.1063162";"Inf";"-1.015651e+00";"  -0.54322161";"V2 7D+";"no-vax";"430";"194821";"7013366.0";"124";" 53065";"3894728";"13770.79";"13792.97";"355452";"4.655748e-02";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"1";"-12.07880754";"806.2533630";"Inf";"-1.803422e+03";"1779.26432610";"V1 14D+";"no-vax";"  1";"  4285";" 155356.0";"  0";"  2101";"  35401";"13770.79";"13792.97";"355452";"4.655748e-02";"cancer_dx_endometrium"
"(V2 7D+) - (no-vax)";"1";"  1.60881592";"  1.1551222";"Inf";"-9.576481e-01";"   4.17527992";"V2 7D+";"no-vax";"  1";"  4285";" 155356.0";"  3";"  1135";"  82062";"13770.79";"13792.97";"355452";"4.655748e-02";"cancer_dx_endometrium"
"(V1 14D+) - (no-vax)";"0";" -0.47712492";"  0.1501999";"Inf";"-8.108408e-01";"  -0.14340899";"V1 14D+";"no-vax";"380";"181330";"6569449.0";" 58";" 93721";"1377009";"13777.36";"13799.54";"355452";"9.247516e-01";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"0";" -0.74497903";"  0.1112907";"Inf";"-9.922460e-01";"  -0.49771203";"V2 7D+";"no-vax";"380";"181330";"6569449.0";"113";" 49590";"3632511";"13777.36";"13799.54";"355452";"9.247516e-01";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"1";" -0.43946722";"  0.3838433";"Inf";"-1.292295e+00";"   0.41336026";"V1 14D+";"no-vax";" 51";" 17776";" 599273.0";"  8";"  8425";" 121988";"13777.36";"13799.54";"355452";"9.247516e-01";"cancer_dx_bladder"
"(V2 7D+) - (no-vax)";"1";" -0.86013062";"  0.3033700";"Inf";"-1.534162e+00";"  -0.18609957";"V2 7D+";"no-vax";" 51";" 17776";" 599273.0";" 14";"  4610";" 344279";"13777.36";"13799.54";"355452";"9.247516e-01";"cancer_dx_bladder"
"(V1 14D+) - (no-vax)";"0";" -0.50691060";"  0.1456505";"Inf";"-8.305187e-01";"  -0.18330254";"V1 14D+";"no-vax";"418";"195347";"7021688.0";" 62";"100234";"1472819";"13771.19";"13793.37";"355452";"8.387978e-02";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"0";" -0.79470187";"  0.1082211";"Inf";"-1.035149e+00";"  -0.55425495";"V2 7D+";"no-vax";"418";"195347";"7021688.0";"119";" 53232";"3908146";"13771.19";"13793.37";"355452";"8.387978e-02";"cancer_dx_liver_biliary"
"(V1 14D+) - (no-vax)";"1";"  0.41409974";"  0.5744478";"Inf";"-8.622152e-01";"   1.69041466";"V1 14D+";"no-vax";" 13";"  3759";" 147034.0";"  4";"  1912";"  26178";"13771.19";"13793.37";"355452";"8.387978e-02";"cancer_dx_liver_biliary"
"(V2 7D+) - (no-vax)";"1";"  0.14264397";"  0.4502757";"Inf";"-8.577838e-01";"   1.14307174";"V2 7D+";"no-vax";" 13";"  3759";" 147034.0";"  8";"   968";"  68644";"13771.19";"13793.37";"355452";"8.387978e-02";"cancer_dx_liver_biliary"
